Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p33_t070.txt;70;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;6,01612;6,0164;58;88;0;0;58;88;
2;6,02898;6,02906;57;80;0;0;57;80;
3;6,03656;6,03662;54;88;0;0;54;88;
4;6,00712;6,00729;56;85;0;0;56;85;
5;6,03756;6,03765;60;85;0;0;60;85;
6;6,02209;6,0221;60;81;0;0;60;81;
7;6,07231;6,0725;58;84;0;0;58;84;
8;6,07321;6,07323;58;82;0;0;58;82;
9;6,07313;6,07343;56;81;0;0;56;81;
10;6,04563;6,04565;58;86;0;0;58;86;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;69,9632;0,182505;590;701;0-23-24-8-9-10-29-25-31-28-11-30-7-1-5-2-12-16-19-3-13-27-4-6-21-26-22-32
;;2;69,8047;0,363161;600;685;0-24-8-9-29-25-31-28-11-30-7-1-5-2-12-15-16-19-3-13-27-4-6-21-23-26-22-32
;;3;69,772;0,606269;600;685;0-23-24-8-9-29-25-28-11-30-7-31-1-5-2-12-15-16-19-3-13-27-4-6-21-26-22-32
;;4;69,8701;1,02627;600;685;0-24-8-9-29-25-31-28-11-30-7-1-5-12-15-16-19-2-3-13-27-4-6-21-23-26-22-32
;;5;69,7071;1,20728;600;685;0-24-8-9-29-25-28-11-30-7-1-5-2-12-15-16-19-3-13-27-4-6-21-23-26-22-31-32
;;6;69,8375;1,74957;600;685;0-23-24-8-9-29-25-28-11-30-7-31-1-5-12-15-16-19-2-3-13-27-4-6-21-26-22-32
;;7;69,4682;2,58686;600;685;0-23-24-8-9-29-25-31-28-11-30-7-1-5-2-12-15-16-19-3-13-27-4-6-21-26-22-32
;;8;68,9897;0,061507;610;678;0-23-26-22-31-25-29-10-28-11-30-7-1-5-2-12-14-15-16-19-3-13-27-4-6-21-24-32
;;9;69,3919;0,061511;610;678;0-23-26-22-31-25-29-10-28-11-30-7-1-5-14-15-16-19-12-2-3-13-27-4-6-21-24-32
;;10;69,2105;0,061518;610;678;0-22-26-23-24-21-6-4-27-13-3-19-16-15-14-12-2-5-1-7-30-11-28-10-29-25-31-32
;;11;69,081;0,061524;610;678;0-22-26-23-24-21-6-4-27-13-3-2-12-19-16-15-14-5-1-7-30-11-10-29-28-25-31-32
;;12;68,5235;0,122109;610;678;0-23-26-22-31-25-28-29-10-11-30-7-1-5-12-14-15-16-19-2-3-13-27-4-6-21-24-32
;;13;69,731;0,122111;610;678;0-23-24-21-6-4-26-22-13-27-3-19-16-15-14-12-2-5-1-7-30-11-28-10-29-25-31-32
;;14;69,9;0,122115;610;678;0-22-23-24-21-6-4-26-13-27-3-19-16-15-14-12-2-5-1-7-30-11-10-29-28-25-31-32
;;15;69,0552;0,12212;610;678;0-23-26-22-31-25-29-10-28-11-30-7-1-5-12-14-15-16-19-2-3-13-27-4-6-21-24-32
;;16;69,9655;0,122137;610;678;0-22-23-24-21-6-4-26-13-27-3-2-19-16-15-14-12-5-1-7-30-11-10-29-28-25-31-32
;;17;69,6911;0,182485;610;678;0-23-24-21-6-4-26-22-3-13-27-19-16-15-14-12-2-5-1-7-30-11-28-10-29-25-31-32
;;18;68,6788;0,182487;610;678;0-22-26-23-24-21-6-4-27-13-3-19-16-15-14-12-2-5-1-7-30-11-10-29-28-25-31-32
;;19;69,4943;0,182498;610;678;0-23-24-21-6-4-26-13-27-3-19-16-15-14-12-2-5-1-7-30-11-28-10-29-25-31-22-32
;;20;68,9627;0,242515;610;678;0-23-24-21-6-4-26-13-27-3-19-16-15-14-12-2-5-1-7-30-11-10-29-28-25-31-22-32
;;21;68,458;0,303054;610;678;0-23-26-22-31-25-28-29-10-11-30-7-1-5-2-12-14-15-16-19-3-13-27-4-6-21-24-32
;;22;69,7965;0,424236;610;678;0-23-24-21-6-4-26-22-13-27-3-2-19-16-15-14-12-5-1-7-30-11-28-10-29-25-31-32
