Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p33_t060.txt;60;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;5,15338;5,15353;36;55;0;0;36;55;
2;5,14381;5,14384;36;57;0;0;36;57;
3;5,14776;5,14791;38;60;0;0;38;60;
4;5,19;5,19007;40;56;0;0;40;56;
5;5,1749;5,17507;40;59;0;0;40;59;
6;5,15999;5,1601;45;54;0;0;45;54;
7;5,16311;5,16318;41;60;0;0;41;60;
8;5,17722;5,17737;36;53;0;0;36;53;
9;5,19079;5,19097;38;60;0;0;38;60;
10;5,20112;5,20112;35;57;0;0;35;57;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,6329;0,925462;470;669;0-23-24-8-9-29-25-28-11-30-7-31-1-5-12-2-3-13-27-4-6-21-26-22-32
;;2;59,568;5,05036;470;669;0-24-8-9-29-25-28-11-30-7-1-5-12-2-3-13-27-4-6-21-23-26-22-31-32
;;3;59,4477;0,05166;490;651;0-23-26-22-31-25-29-10-28-11-30-7-1-5-2-12-19-3-13-27-4-6-21-24-32
;;4;59,5132;0,102814;490;651;0-23-26-22-31-25-29-10-28-11-30-7-1-5-12-19-2-3-13-27-4-6-21-24-32
;;5;59,7229;0,153993;490;651;0-23-24-21-6-4-26-22-13-27-3-2-19-12-5-1-7-30-11-10-29-28-25-31-32
;;6;59,4207;0,411207;490;651;0-23-24-21-6-4-26-13-27-3-19-12-2-5-1-7-30-11-10-29-28-25-31-22-32
;;7;59,6574;0,463088;490;651;0-23-24-21-6-4-26-22-13-27-3-19-12-2-5-1-7-30-11-10-29-28-25-31-32
;;8;59,9524;0,565678;490;651;0-23-24-21-6-4-26-13-27-3-19-12-2-5-1-7-30-11-28-10-29-25-31-22-32
;;9;59,1368;0,669313;490;651;0-22-26-23-24-21-6-4-27-13-3-19-12-2-5-1-7-30-11-10-29-28-25-31-32
;;10;59,2023;1,54246;490;651;0-22-26-23-24-21-6-4-27-13-3-2-19-12-5-1-7-30-11-10-29-28-25-31-32
;;11;58,9161;1,74784;490;651;0-23-26-22-31-25-28-29-10-11-30-7-1-5-2-12-19-3-13-27-4-6-21-24-32
;;12;59,6685;2,77012;490;651;0-22-26-23-24-21-6-4-27-13-3-19-12-2-5-1-7-30-11-28-10-29-25-31-32
;;13;59,3406;3,183;490;651;0-24-21-6-4-27-13-3-19-12-2-5-1-7-30-11-10-29-28-25-31-22-26-23-32
;;14;59,6175;3,38739;490;651;0-23-24-21-6-4-26-22-3-13-27-19-12-2-5-1-7-30-11-10-29-28-25-31-32
;;15;58,6013;0,10281;500;639;0-23-24-21-6-4-26-22-13-27-3-2-19-12-14-5-1-7-30-11-28-29-25-31-32
;;16;59,2336;0,308534;500;639;0-23-26-22-31-25-29-28-11-30-7-1-5-2-14-12-19-3-13-27-4-6-21-24-32
;;17;59,4543;1,13109;500;639;0-22-26-23-24-21-6-4-27-13-3-19-12-14-2-5-1-7-30-11-28-29-25-31-32
;;18;57,8599;1,69623;500;639;0-23-26-22-31-25-29-28-11-30-7-1-5-14-12-19-2-3-13-27-4-6-21-24-32
;;19;59,6863;3,08047;500;639;0-23-24-29-25-28-11-30-7-31-1-5-14-12-19-2-3-13-27-4-6-21-26-22-32
;;20;58,3646;4,20894;500;639;0-23-24-21-6-4-26-13-27-3-2-19-12-14-5-1-7-30-11-28-29-25-31-22-32
;;21;59,7382;5,05034;500;639;0-23-24-21-6-4-26-13-27-3-19-12-14-2-5-1-7-30-11-28-29-25-31-22-32
;;22;59,4718;0,102805;510;637;0-23-26-22-31-25-28-10-11-30-7-1-5-2-12-16-19-3-13-27-4-6-21-24-32
;;23;59,5373;1,69622;510;637;0-23-26-22-31-25-28-10-11-30-7-1-5-12-16-19-2-3-13-27-4-6-21-24-32
;;24;59,6926;1,85051;510;637;0-22-26-23-24-21-6-4-27-13-3-19-16-12-2-5-1-7-30-11-10-28-25-31-32
;;25;59,9764;2,61652;510;637;0-23-24-21-6-4-26-13-27-3-19-16-12-2-5-1-7-30-11-10-28-25-31-22-32
;;26;59,3901;0,051635;560;632;0-23-26-22-31-25-28-11-30-7-1-5-2-12-14-15-16-19-3-13-27-4-6-21-24-32
;;27;59,6108;0,051636;560;632;0-22-26-23-24-21-6-4-27-13-3-19-16-15-14-12-2-5-1-7-30-11-28-25-31-32
;;28;59,7923;0,051638;560;632;0-23-26-22-31-25-28-11-30-7-1-5-14-15-16-19-12-2-3-13-27-4-6-21-24-32
;;29;59,8947;0,051647;560;632;0-23-24-21-6-4-26-13-27-3-19-16-15-14-12-2-5-1-7-30-11-28-25-31-22-32
;;30;59,6763;0,051656;560;632;0-22-26-23-24-21-6-4-27-13-3-2-19-16-15-14-12-5-1-7-30-11-28-25-31-32
;;31;59,4555;0,102806;560;632;0-23-26-22-31-25-28-11-30-7-1-5-12-14-15-16-19-2-3-13-27-4-6-21-24-32
;;32;59,9602;0,463075;560;632;0-23-24-21-6-4-26-13-27-3-2-19-16-15-14-12-5-1-7-30-11-28-25-31-22-32
;;33;59,8801;0,669294;560;632;0-24-21-6-4-27-13-3-2-19-16-15-14-12-5-1-7-30-11-28-25-31-22-26-23-32
;;34;59,9895;0,051638;570;612;0-23-24-29-25-28-11-30-7-1-5-2-12-14-15-16-19-3-13-27-4-6-21-26-22-32
;;35;59,9667;0,051634;580;556;0-23-21-6-4-27-13-3-19-16-15-14-12-2-5-1-7-30-11-28-10-29-25-31-32
;;36;59,4351;4,84105;580;556;0-23-21-6-4-27-13-3-19-16-15-14-12-2-5-1-7-30-11-10-29-28-25-31-32

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,2315;0,212487;470;669;0-23-24-8-9-29-25-28-11-30-7-1-5-12-2-3-13-27-4-6-21-26-22-31-32
;;2;59,568;0,214688;470;669;0-24-8-9-29-25-28-11-30-7-1-5-12-2-3-13-27-4-6-21-23-26-22-31-32
;;3;59,6656;0,214768;470;669;0-24-8-9-29-25-31-28-11-30-7-1-5-12-2-3-13-27-4-6-21-23-26-22-32
;;4;59,3291;0,214846;470;669;0-23-24-8-9-29-25-31-28-11-30-7-1-5-12-2-3-13-27-4-6-21-26-22-32
;;5;59,6329;0,291375;470;669;0-23-24-8-9-29-25-28-11-30-7-31-1-5-12-2-3-13-27-4-6-21-26-22-32
;;6;59,9693;3,8711;470;669;0-24-8-9-29-25-28-11-30-7-31-1-5-12-2-3-13-27-4-6-21-23-26-22-32
;;7;59,734;0,001576;490;651;0-22-26-23-24-21-6-4-27-13-3-2-19-12-5-1-7-30-11-28-10-29-25-31-32
;;8;59,7229;0,004329;490;651;0-23-24-21-6-4-26-22-13-27-3-2-19-12-5-1-7-30-11-10-29-28-25-31-32
;;9;58,9815;0,006866;490;651;0-23-26-22-31-25-28-29-10-11-30-7-1-5-12-19-2-3-13-27-4-6-21-24-32
