Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p33_t020.txt;20;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;1,47812;1,47816;3;3;0;0;3;3;
2;1,48815;1,49038;3;3;0;0;3;3;
3;1,48949;1,48951;3;3;0;0;3;3;
4;1,49143;1,49143;3;3;0;0;3;3;
5;1,49203;1,49204;3;3;0;0;3;3;
6;1,50842;1,50844;3;3;0;0;3;3;
7;1,50144;1,50144;3;3;0;0;3;3;
8;1,50023;1,50023;3;3;0;0;3;3;
9;1,50491;1,50493;3;3;0;0;3;3;
10;1,52928;1,52931;3;3;0;0;3;3;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8668;0,014851;160;305;0-23-22-26-13-27-3-2-5-1-31-32
;;2;19,2349;0,014847;190;297;0-23-21-6-4-27-3-13-26-22-31-32
;;3;19,7921;0,014845;200;277;0-23-21-6-4-27-13-3-2-26-22-32

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8668;0,000767;160;305;0-23-22-26-13-27-3-2-5-1-31-32
;;2;19,2349;0,000257;190;297;0-23-21-6-4-27-3-13-26-22-31-32
;;3;19,7921;0,000433;200;277;0-23-21-6-4-27-13-3-2-26-22-32

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8668;0,015099;160;305;0-23-22-26-13-27-3-2-5-1-31-32
;;2;19,2349;0,015097;190;297;0-23-21-6-4-27-3-13-26-22-31-32
;;3;19,7921;0,015096;200;277;0-23-21-6-4-27-13-3-2-26-22-32

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8668;0,000399;160;305;0-23-22-26-13-27-3-2-5-1-31-32
;;2;19,2349;0,000682;190;297;0-23-21-6-4-27-3-13-26-22-31-32
;;3;19,7921;0,00319;200;277;0-23-21-6-4-27-13-3-2-26-22-32

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8668;0,014972;160;305;0-23-22-26-13-27-3-2-5-1-31-32
;;2;19,2349;0,01497;190;297;0-23-21-6-4-27-3-13-26-22-31-32
;;3;19,7921;0,014969;200;277;0-23-21-6-4-27-13-3-2-26-22-32

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8668;0,000355;160;305;0-23-22-26-13-27-3-2-5-1-31-32
;;2;19,2349;0,000489;190;297;0-23-21-6-4-27-3-13-26-22-31-32
;;3;19,7921;0,000456;200;277;0-23-21-6-4-27-13-3-2-26-22-32

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8668;0,015122;160;305;0-23-22-26-13-27-3-2-5-1-31-32
;;2;19,2349;0,015117;190;297;0-23-21-6-4-27-3-13-26-22-31-32
;;3;19,7921;0,015116;200;277;0-23-21-6-4-27-13-3-2-26-22-32

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8668;0,000386;160;305;0-23-22-26-13-27-3-2-5-1-31-32
;;2;19,2349;0,000671;190;297;0-23-21-6-4-27-3-13-26-22-31-32
;;3;19,7921;0,001405;200;277;0-23-21-6-4-27-13-3-2-26-22-32

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8668;0,014759;160;305;0-23-22-26-13-27-3-2-5-1-31-32
;;2;19,2349;0,014756;190;297;0-23-21-6-4-27-3-13-26-22-31-32
;;3;19,7921;0,014757;200;277;0-23-21-6-4-27-13-3-2-26-22-32

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8668;0,000336;160;305;0-23-22-26-13-27-3-2-5-1-31-32
;;2;19,2349;0,000642;190;297;0-23-21-6-4-27-3-13-26-22-31-32
;;3;19,7921;0,000476;200;277;0-23-21-6-4-27-13-3-2-26-22-32

Run;6
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8668;0,014873;160;305;0-23-22-26-13-27-3-2-5-1-31-32
;;2;19,2349;0,014871;190;297;0-23-21-6-4-27-3-13-26-22-31-32
;;3;19,7921;0,014869;200;277;0-23-21-6-4-27-13-3-2-26-22-32

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8668;0,004205;160;305;0-23-22-26-13-27-3-2-5-1-31-32
;;2;19,2349;0,000306;190;297;0-23-21-6-4-27-3-13-26-22-31-32
;;3;19,7921;0,004732;200;277;0-23-21-6-4-27-13-3-2-26-22-32

Run;7
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8668;0,014726;160;305;0-23-22-26-13-27-3-2-5-1-31-32
;;2;19,2349;0,014728;190;297;0-23-21-6-4-27-3-13-26-22-31-32
;;3;19,7921;0,014725;200;277;0-23-21-6-4-27-13-3-2-26-22-32

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8668;0,00051;160;305;0-23-22-26-13-27-3-2-5-1-31-32
;;2;19,2349;0,000273;190;297;0-23-21-6-4-27-3-13-26-22-31-32
;;3;19,7921;0,000424;200;277;0-23-21-6-4-27-13-3-2-26-22-32

Run;8
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8668;0,015004;160;305;0-23-22-26-13-27-3-2-5-1-31-32
;;2;19,2349;0,014999;190;297;0-23-21-6-4-27-3-13-26-22-31-32
;;3;19,7921;0,014998;200;277;0-23-21-6-4-27-13-3-2-26-22-32

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8668;0,003048;160;305;0-23-22-26-13-27-3-2-5-1-31-32
;;2;19,2349;0,000371;190;297;0-23-21-6-4-27-3-13-26-22-31-32
;;3;19,7921;0,000828;200;277;0-23-21-6-4-27-13-3-2-26-22-32

Run;9
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8668;0,0148;160;305;0-23-22-26-13-27-3-2-5-1-31-32
;;2;19,2349;0,014801;190;297;0-23-21-6-4-27-3-13-26-22-31-32
;;3;19,7921;0,014799;200;277;0-23-21-6-4-27-13-3-2-26-22-32

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8668;0,000229;160;305;0-23-22-26-13-27-3-2-5-1-31-32
;;2;19,2349;0,000443;190;297;0-23-21-6-4-27-3-13-26-22-31-32
;;3;19,7921;0,00041;200;277;0-23-21-6-4-27-13-3-2-26-22-32

Run;10
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8668;0,014829;160;305;0-23-22-26-13-27-3-2-5-1-31-32
;;2;19,2349;0,014824;190;297;0-23-21-6-4-27-3-13-26-22-31-32
;;3;19,7921;0,014823;200;277;0-23-21-6-4-27-13-3-2-26-22-32

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8668;0,001596;160;305;0-23-22-26-13-27-3-2-5-1-31-32
;;2;19,2349;0,000617;190;297;0-23-21-6-4-27-3-13-26-22-31-32
;;3;19,7921;0,002115;200;277;0-23-21-6-4-27-13-3-2-26-22-32
