Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p66_t030.txt;30;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;6,06473;6,06491;24;40;2;1;24;38;
2;6,10076;6,10093;25;37;6;1;25;36;
3;6,09542;6,09562;25;35;6;2;24;35;
4;6,08227;6,08235;26;36;2;0;26;36;
5;6,13711;6,13732;26;38;3;0;26;38;
6;6,08955;6,08958;25;46;3;0;25;46;
7;6,14659;6,14666;23;41;6;0;23;41;
8;6,14964;6,14977;23;47;4;1;23;47;
9;6,17418;6,17419;26;36;3;1;25;36;
10;6,12735;6,12751;28;54;4;0;23;54;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,0645;3,21073;180;427;0-36-37-38-46-54-45-44-43-35-27-28-20-21-29-65
;;2;29,0645;4,42496;190;421;0-36-37-38-46-54-53-45-44-43-35-28-20-21-29-65
;;3;29,8929;2,90603;210;414;0-28-20-21-12-11-10-18-27-35-43-44-36-37-29-65
;;4;29,8929;0,544262;220;405;0-36-44-43-35-34-26-18-11-12-21-20-28-29-37-65
;;5;28,9208;2,42278;230;402;0-36-44-43-35-27-26-18-10-11-12-20-21-29-28-65
;;6;28,2361;4,54747;230;402;0-28-36-44-43-35-27-26-18-10-11-12-20-21-29-65
;;7;29,8929;1,27283;240;397;0-28-36-44-43-34-27-26-18-10-11-12-20-21-29-65
;;8;29,8929;0,304543;260;379;0-28-36-44-43-34-26-18-17-10-11-12-20-21-29-65
;;9;29,8929;0,424649;280;347;0-28-36-35-34-26-18-17-10-2-11-12-20-21-29-65
;;10;29,0645;4,85033;290;340;0-36-44-35-34-26-18-10-2-3-4-12-20-28-29-65
;;11;29,8929;2,3629;300;327;0-28-36-44-45-53-61-62-54-55-56-48-39-38-29-65
;;12;29,8929;6,06471;310;318;0-28-36-44-52-53-61-62-54-55-56-48-39-38-29-65
;;13;29,0645;0,364546;320;307;0-36-28-20-12-11-3-4-5-6-7-15-14-21-29-65
;;14;29,0645;0,30454;330;296;0-36-28-20-12-4-5-6-7-8-16-15-14-21-29-65
;;15;29,0645;3,57367;340;268;0-36-44-45-53-54-62-63-64-56-48-40-39-38-29-65
;;16;29,8929;0,544258;350;261;0-28-20-12-11-3-4-5-6-7-8-15-14-21-29-65
;;17;29,8929;0,726194;350;261;0-28-20-12-11-4-5-6-7-8-16-15-14-21-29-65
;;18;29,8929;1,87418;350;261;0-28-20-12-11-2-3-4-5-6-7-15-14-21-29-65
;;19;29,8929;2,72568;360;249;0-28-20-12-4-5-6-7-8-16-24-15-14-21-29-65
;;20;28,9208;0,665702;370;226;0-28-20-12-4-3-2-1-9-17-25-33-34-35-36-65
;;21;29,8106;0,064508;380;201;0-28-20-21-13-5-6-7-8-16-24-32-40-39-38-65
;;22;29,8106;0,364544;400;184;0-28-20-12-4-5-6-7-8-16-24-32-40-39-38-65
;;23;28,9208;6,06924;250;387;0-36-44-43-42-34-26-18-10-11-12-20-21-29-28-65
;;24;29,8929;6,06969;270;365;0-28-36-44-43-42-34-25-17-18-11-12-20-21-29-65

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,8929;1,84611;180;427;0-28-36-37-38-46-54-45-44-43-35-27-20-21-29-65
;;2;29,8929;1,84642;180;427;0-28-36-37-38-39-46-45-44-43-35-27-20-21-29-65
;;3;29,0645;2,34611;180;427;0-36-37-38-46-54-45-44-43-35-27-28-20-21-29-65
;;4;29,0645;3,58322;180;427;0-36-37-38-39-46-45-44-43-35-27-28-20-21-29-65
;;5;29,8929;1,84674;190;425;0-28-36-37-38-46-54-53-44-43-35-27-20-21-29-65
;;6;29,0645;2,34925;190;425;0-36-37-38-46-54-53-44-43-35-27-28-20-21-29-65
;;7;29,8929;3,54981;200;416;0-36-44-43-35-34-26-18-27-28-20-21-29-38-37-65
;;8;29,8929;1,16914;210;414;0-28-20-21-12-11-10-18-27-35-43-44-36-37-29-65
;;9;29,8929;1,06715;220;405;0-28-20-21-12-11-18-26-34-35-43-44-36-37-29-65
;;10;29,8929;2,33706;220;405;0-36-44-43-35-34-26-18-11-12-21-20-28-29-37-65
;;11;29,8929;3,56409;220;405;0-36-44-43-35-34-26-18-10-11-20-28-21-29-37-65
;;12;29,0645;5,80673;220;405;0-28-36-44-43-35-34-26-18-11-12-20-21-29-37-65
;;13;29,8929;0,954183;230;403;0-28-36-44-43-35-34-26-27-18-11-12-20-21-29-65
;;14;29,8929;1,05181;230;403;0-28-36-44-43-35-34-27-26-18-11-12-20-21-29-65
;;15;28,9208;0,940792;240;397;0-36-44-43-35-34-26-18-10-11-12-20-21-29-28-65
;;16;29,8929;0,953988;240;397;0-28-36-44-43-42-34-27-18-10-11-12-20-21-29-65
;;17;29,0645;1,16618;240;397;0-36-44-43-35-34-26-18-10-11-12-20-28-21-29-65
;;18;29,0645;1,17481;240;397;0-36-44-43-35-34-26-18-10-11-12-21-20-28-29-65
;;19;28,9208;0,940996;250;387;0-36-44-43-42-34-26-18-10-11-12-20-21-29-28-65
;;20;29,8929;0,949535;250;387;0-28-36-44-35-42-34-26-18-10-11-12-20-21-29-65
;;21;29,0645;1,1622;250;387;0-36-44-43-42-34-26-18-10-11-12-21-20-28-29-65
;;22;28,2361;1,16243;250;387;0-28-36-44-43-42-34-26-18-10-11-12-20-21-29-65
;;23;29,0645;1,16637;250;387;0-36-44-43-42-34-26-18-10-11-12-20-28-21-29-65
;;24;29,8929;1,37237;250;387;0-28-36-44-43-35-34-25-18-10-11-12-20-21-29-65
;;25;29,8929;1,37342;270;365;0-28-36-44-43-42-34-25-17-18-11-12-20-21-29-65
;;26;29,8929;1,37418;270;365;0-28-36-44-35-34-26-25-17-18-11-12-20-21-29-65
;;27;29,8929;1,13391;280;353;0-28-36-44-35-34-26-25-17-18-10-11-12-20-29-65
;;28;29,8929;1,13781;280;353;0-28-36-44-43-42-34-25-17-18-10-11-12-20-29-65
;;29;29,8929;1,36162;290;341;0-28-36-44-43-42-34-33-25-17-18-11-12-20-29-65
;;30;29,0645;1,13372;300;329;0-36-44-35-34-33-25-17-18-10-11-12-20-21-29-65
;;31;29,8929;4,4409;310;318;0-28-36-44-52-53-61-62-54-55-56-48-39-38-29-65
;;32;29,0645;3,0806;320;307;0-36-28-20-12-11-3-4-5-6-7-15-14-21-29-65
;;33;29,8929;1,41494;330;294;0-28-36-44-53-54-62-63-64-56-48-40-39-38-29-65
;;34;29,8929;3,09654;340;272;0-28-20-12-11-10-2-3-4-5-6-15-14-21-29-65
;;35;29,8929;3,09479;350;261;0-28-20-11-10-2-3-4-5-6-7-15-14-21-29-65
;;36;29,0645;1,41143;360;245;0-36-44-52-53-61-62-63-64-56-48-40-39-38-29-65
;;37;29,8929;0,628099;370;215;0-36-35-34-33-41-49-58-59-60-61-62-54-46-37-65
;;38;29,8929;6,07708;260;379;0-28-36-44-35-34-26-17-18-10-11-12-20-21-29-65

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,8929;0,973414;180;424;0-28-36-37-38-46-45-44-43-35-27-20-12-21-29-65
;;2;29,8929;3,53654;180;424;0-36-28-29-21-12-20-27-35-43-44-45-46-38-37-65
;;3;29,0645;2,13459;190;421;0-36-37-38-46-54-53-45-44-43-35-28-20-21-29-65
;;4;29,8929;1,64574;200;413;0-28-36-45-46-54-53-44-43-35-27-19-20-21-29-65
;;5;29,8929;0,97341;210;409;0-36-35-44-43-42-34-26-18-27-28-20-21-29-37-65
;;6;29,8929;1,95339;220;405;0-36-44-43-35-34-26-18-11-12-21-20-28-29-37-65
;;7;29,8929;2,98947;220;405;0-36-44-43-35-34-26-18-11-12-20-28-21-29-37-65
;;8;28,9208;0,42561;230;402;0-36-44-43-35-27-26-18-10-11-12-20-21-29-28-65
;;9;29,0645;3,90799;240;397;0-36-44-43-35-34-26-18-10-11-12-20-28-21-29-65
;;10;29,8929;0,848328;260;379;0-28-36-44-43-34-26-18-17-10-11-12-20-21-29-65
;;11;29,8929;3,72051;290;341;0-28-36-44-43-42-34-33-25-17-18-11-12-20-29-65
;;12;29,8929;1,95338;300;325;0-28-36-44-52-53-54-62-55-56-48-47-39-38-29-65
;;13;29,8929;0,060456;310;317;0-28-36-44-52-53-61-62-54-55-48-40-39-38-29-65
;;14;29,0645;0,363785;320;307;0-36-28-20-12-11-3-4-5-6-7-15-14-21-29-65
;;15;29,0645;1,46335;330;296;0-36-28-20-12-4-5-6-7-8-16-15-14-21-29-65
;;16;29,8929;2,37783;350;261;0-28-20-11-10-2-3-4-5-6-7-15-14-21-29-65
;;17;29,8929;2,50018;350;261;0-28-20-12-11-4-5-6-7-8-16-15-14-21-29-65
;;18;29,8929;4,15189;370;227;0-28-27-18-17-9-1-2-3-4-5-6-14-21-29-65
;;19;29,8106;0,181705;380;198;0-36-44-52-53-61-62-63-64-56-48-40-39-31-30-65
;;20;29,8106;0,060444;390;183;0-36-44-52-53-61-62-63-64-56-48-40-32-31-30-65
