Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p66_t035.txt;35;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;7,22358;7,22368;24;23;3;1;25;23;
2;7,22105;7,22108;27;26;4;2;25;25;
3;7,26602;7,26623;22;26;2;0;22;26;
4;7,27602;7,27606;24;25;3;0;24;25;
5;7,3114;7,31167;28;25;5;0;28;25;
6;7,23538;7,23554;22;22;1;0;22;22;
7;7,30417;7,30419;23;22;1;2;23;22;
8;7,31039;7,31051;25;23;0;1;25;23;
9;7,33751;7,33766;25;21;4;2;24;21;
10;7,28144;7,28146;24;23;5;1;22;23;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;34,2361;3,54436;235;472;0-36-37-38-46-54-53-45-44-43-35-27-28-20-21-22-30-29-65
;;2;34,2361;1,0838;255;468;0-36-37-38-39-47-46-45-44-43-35-27-28-20-12-13-21-29-65
;;3;34,2361;3,25165;255;468;0-28-29-21-20-19-27-35-36-44-45-53-54-55-47-46-38-37-65
;;4;34,2361;6,14555;275;462;0-28-36-44-43-35-34-26-27-19-18-10-11-12-20-21-29-37-65
;;5;34,2361;6,65208;285;461;0-28-36-44-43-42-34-35-27-26-18-10-11-12-20-21-29-37-65
;;6;34,2361;1,0838;305;444;0-36-44-43-42-34-35-27-26-18-10-11-12-13-21-20-28-29-65
;;7;34,2361;2,82097;325;425;0-28-36-44-43-35-34-33-25-17-18-10-11-12-20-21-29-37-65
;;8;34,2361;6,65208;325;425;0-28-36-44-43-42-41-33-34-26-18-10-11-12-20-21-29-37-65
;;9;34,2361;0,652763;335;415;0-28-36-44-43-42-34-33-25-17-18-10-11-12-20-21-29-37-65
;;10;34,2361;0,580874;345;405;0-36-44-43-35-27-28-20-12-4-5-6-7-15-14-13-21-29-65
;;11;34,2361;2,46264;355;398;0-36-44-43-42-34-33-25-17-18-10-11-12-13-21-20-28-29-65
;;12;34,2361;0,939457;365;380;0-36-44-43-51-59-58-57-49-41-33-34-35-27-28-20-21-29-65
;;13;34,2361;5,27948;385;360;0-36-44-43-42-34-26-18-17-9-1-2-10-11-12-20-21-29-65
;;14;34,2361;4,70392;395;356;0-36-44-43-42-34-33-25-17-18-10-2-3-4-12-20-28-29-65
;;15;34,2361;2,16984;405;339;0-36-28-20-12-11-10-2-3-4-5-6-7-15-14-13-21-29-65
;;16;34,2361;0,143954;415;326;0-36-44-43-42-34-33-25-17-9-1-2-3-4-12-20-28-29-65
;;17;34,2361;2,82096;415;326;0-36-44-52-53-61-60-59-58-57-49-41-33-34-35-27-28-29-65
;;18;34,2361;3,25164;425;312;0-36-44-52-53-61-60-59-58-50-49-41-33-25-26-27-28-29-65
;;19;34,2361;0,723732;435;302;0-36-44-52-60-59-58-57-49-41-33-25-17-18-26-27-28-29-65
;;20;34,2361;0,867119;445;277;0-36-44-43-42-34-33-25-17-9-1-2-3-4-5-13-21-29-65
;;21;34,2361;0,072506;455;253;0-36-44-52-53-61-62-63-64-56-48-40-32-24-23-31-30-29-65
;;22;34,2361;2,09728;465;230;0-28-20-12-11-3-4-5-6-7-8-16-24-32-40-39-38-37-65
;;23;34,2361;7,22741;265;463;0-36-37-38-46-54-53-52-44-43-35-27-28-20-12-13-21-29-65
;;24;34,2361;7,24411;315;433;0-28-36-44-43-35-34-33-25-26-18-10-11-12-20-21-29-37-65
;;25;34,2361;7,26811;375;374;0-36-44-43-35-34-26-25-17-18-10-2-3-4-12-20-28-29-65

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;34,2361;0,572017;255;478;0-36-37-38-46-54-53-45-44-43-35-34-26-27-28-20-21-29-65
;;2;34,2361;2,58407;255;478;0-36-37-38-46-54-53-45-44-43-42-34-35-27-28-20-21-29-65
;;3;34,2361;2,58966;265;475;0-36-37-38-39-47-55-54-53-45-44-43-35-27-28-20-21-29-65
;;4;34,2361;2,5957;275;466;0-36-37-38-39-47-55-54-53-52-44-43-35-27-28-20-21-29-65
;;5;34,2361;2,05906;285;461;0-28-27-35-36-44-43-42-34-26-18-10-11-12-20-21-29-37-65
;;6;34,2361;1,34313;295;446;0-28-36-44-52-51-43-35-34-26-18-10-11-12-20-21-29-37-65
;;7;34,2361;1,3396;305;439;0-28-36-44-43-51-50-42-34-26-18-10-11-12-20-21-29-37-65
;;8;34,2361;0,427796;315;433;0-28-36-44-43-35-34-33-25-26-18-10-11-12-20-21-29-37-65
;;9;34,2361;6,47492;315;433;0-28-36-44-43-35-34-26-25-17-18-10-11-12-20-21-29-37-65
;;10;34,2361;0,427554;325;425;0-28-36-44-43-42-41-33-34-26-18-10-11-12-20-21-29-37-65
;;11;34,2361;0,429766;325;425;0-28-36-44-43-35-34-33-25-17-18-10-11-12-20-21-29-37-65
;;12;34,2361;0,429227;335;415;0-28-36-44-43-42-34-33-25-17-18-10-11-12-20-21-29-37-65
;;13;34,2361;0,495457;345;404;0-36-44-52-53-54-62-61-60-59-51-43-35-27-28-20-21-29-65
;;14;34,2361;0,023496;355;395;0-36-44-43-51-59-58-50-42-34-26-18-10-11-12-20-28-29-65
;;15;34,2361;0,576183;365;384;0-36-44-52-53-61-60-59-58-50-42-34-26-27-28-20-21-29-65
;;16;34,2361;6,46523;375;374;0-36-44-43-35-34-26-25-17-18-10-2-3-4-12-20-28-29-65
;;17;34,2361;6,44667;385;366;0-36-44-43-35-34-33-25-17-18-10-2-3-4-12-20-28-29-65
;;18;34,2361;6,44717;395;356;0-36-44-43-42-34-33-25-17-18-10-2-3-4-12-20-28-29-65
;;19;34,2361;6,26901;405;340;0-36-44-43-42-34-33-25-17-18-10-2-3-4-12-20-21-29-65
;;20;34,2361;0,878529;415;327;0-36-44-52-53-61-60-59-58-50-49-41-33-34-26-27-28-29-65
;;21;34,2361;0,282686;435;301;0-36-44-52-53-61-60-59-58-57-49-41-33-25-26-27-28-29-65
;;22;34,9878;1,09872;440;216;0-20-12-11-10-2-3-4-5-6-15-16-24-32-31-30-29-65
;;23;34,2361;7,27132;425;316;0-36-44-52-53-61-60-59-58-57-49-41-33-34-26-27-28-29-65

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;34,2361;1,73333;255;472;0-36-37-38-46-54-53-45-44-43-35-27-28-20-12-13-21-29-65
;;2;34,2361;2,0905;275;462;0-28-36-44-43-35-34-26-27-19-18-10-11-12-20-21-29-37-65
