Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p66_t050.txt;50;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;10,5795;10,5797;39;44;20;3;37;41;
2;10,6645;10,6649;40;42;27;2;34;36;
3;10,6838;10,6841;37;41;23;9;36;39;
4;10,6996;10,7;35;55;18;5;33;51;
5;10,7089;10,7091;33;43;12;5;34;39;
6;10,6744;10,6748;34;54;10;5;30;50;
7;10,6687;10,6689;39;44;21;16;32;44;
8;10,7047;10,7053;38;55;8;6;34;47;
9;10,6902;10,6903;35;41;10;9;31;38;
10;10,6868;10,6868;32;47;18;4;29;47;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;49,8929;4,86067;410;600;0-28-36-37-38-30-39-47-46-54-53-45-44-43-34-35-27-19-18-10-11-12-20-21-29-65
;;2;49,8929;2,53452;430;598;0-28-36-37-46-38-39-47-55-54-53-44-43-42-34-35-27-19-18-10-11-12-20-21-29-65
;;3;49,8929;5,07855;490;542;0-36-44-43-35-34-26-18-27-28-29-21-20-12-4-5-6-14-15-23-31-32-39-38-37-65
;;4;49,8929;1,58254;500;535;0-28-36-44-45-38-46-54-53-61-60-59-58-50-42-35-27-26-18-10-11-12-20-21-29-65
;;5;49,0645;2,42909;560;480;0-36-35-43-44-53-61-60-59-58-50-42-34-33-25-17-18-10-11-12-13-21-20-28-29-65
;;6;49,8929;3,90926;590;453;0-28-36-44-43-42-34-33-25-17-18-10-2-3-4-12-5-6-7-15-14-13-20-21-29-65
;;7;49,8929;0,209547;600;445;0-28-36-44-52-53-61-62-54-46-47-48-40-32-24-15-14-7-6-5-4-12-20-21-29-65
;;8;49,8929;2,64299;600;445;0-28-36-44-45-53-61-62-54-55-48-40-39-31-23-15-7-6-5-4-3-11-12-20-29-65
;;9;49,0645;3,69995;610;432;0-36-44-45-53-54-55-63-62-61-60-59-58-57-49-41-33-25-17-18-27-28-20-21-29-65
;;10;49,8929;2,74951;620;428;0-28-36-44-52-53-61-62-54-55-47-48-40-32-24-15-8-7-6-5-4-12-20-21-29-65
;;11;49,8929;7,7262;630;416;0-28-36-44-52-53-54-62-61-60-59-58-57-49-41-33-25-17-18-11-4-12-20-21-29-65
;;12;49,8929;2,85501;640;403;0-28-36-44-52-60-61-62-53-54-55-63-64-56-48-40-32-24-23-15-7-6-14-21-29-65
;;13;49,8929;0,209542;660;377;0-28-36-44-52-53-61-62-54-55-63-64-56-48-40-32-24-16-8-7-6-5-12-20-29-65
;;14;49,0645;10,0524;660;377;0-36-44-52-53-61-62-54-55-63-64-56-48-40-32-24-16-8-7-6-5-12-20-28-29-65
;;15;49,8929;3,17522;670;363;0-28-36-44-52-53-61-62-63-64-56-48-39-40-32-24-16-8-7-6-5-4-12-20-29-65
;;16;49,0645;5,18976;670;363;0-36-44-52-53-54-62-61-60-59-58-57-49-41-33-25-17-9-1-2-3-12-20-28-29-65
;;17;49,8929;6,14524;670;363;0-28-36-44-53-60-61-62-54-55-63-64-56-48-40-32-24-16-8-7-6-5-13-21-29-65
;;18;49,8929;8,25552;670;363;0-28-36-44-52-53-61-62-63-64-56-48-40-39-32-24-16-8-7-6-5-4-12-20-29-65
;;19;49,0645;9,94263;670;363;0-36-44-52-53-61-54-62-63-64-56-48-40-32-24-16-8-7-6-5-4-12-20-28-29-65
;;20;49,8929;3,80417;680;356;0-28-36-44-53-54-62-61-60-59-58-57-49-41-33-25-17-9-1-2-3-4-12-20-29-65
;;21;49,0645;0,420425;690;335;0-36-44-52-53-61-62-54-55-63-64-56-48-40-32-24-16-8-7-6-5-4-12-20-29-65
;;22;49,0645;10,1584;710;307;0-36-44-53-54-62-61-60-59-58-57-49-41-33-25-17-9-1-2-3-4-5-13-21-29-65
;;23;49,8929;10,0524;720;267;0-28-27-18-17-25-33-41-49-57-58-59-60-61-62-63-64-56-48-40-32-24-23-30-29-65
;;24;49,8106;1,68806;730;261;0-28-20-12-11-10-9-17-25-33-41-49-57-58-59-60-61-62-63-64-56-48-40-39-38-65
;;25;49,8929;10,5824;450;591;0-28-36-45-46-38-39-47-55-54-53-44-43-42-34-35-27-26-18-10-11-12-20-21-29-65
;;26;48,2361;10,6059;510;533;0-28-36-44-45-46-54-53-61-60-59-58-50-42-34-35-27-26-18-10-11-12-20-21-29-65
;;27;49,8929;10,6071;530;507;0-28-36-44-45-53-61-60-51-50-49-41-42-33-34-35-27-26-18-10-11-12-20-21-29-65
;;28;49,8929;10,6085;520;517;0-28-36-43-44-45-53-61-60-51-50-49-41-33-34-35-27-26-18-10-11-12-20-21-29-65
;;29;49,8929;10,6364;570;473;0-28-36-44-43-42-34-26-17-18-10-2-3-11-4-5-6-7-15-14-13-12-20-21-29-65
;;30;49,8929;10,6369;580;462;0-28-36-44-43-42-34-26-17-18-10-1-2-3-4-5-6-7-15-14-13-12-20-21-29-65
;;31;49,8929;10,6906;650;389;0-28-36-44-52-53-54-61-62-63-64-56-48-40-32-24-16-8-7-6-5-12-20-21-29-65
;;32;49,0645;10,7515;700;321;0-36-44-52-53-54-62-61-60-59-58-57-49-41-33-25-17-9-1-2-3-4-12-20-29-65
;;33;49,8929;10,7869;440;597;0-28-36-37-46-38-39-47-55-54-53-44-43-42-34-35-27-26-18-10-11-12-20-21-29-65
;;34;49,8929;10,791;460;581;0-28-36-45-46-39-47-55-54-53-52-44-43-42-34-35-27-26-18-10-11-12-20-21-29-65
