Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p66_t015.txt;15;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;1,92557;1,92559;9;7;0;1;9;7;
2;1,93755;1,93756;8;6;0;1;8;6;
3;1,95403;1,95408;9;8;0;0;9;8;
4;1,97018;1,97028;8;8;0;0;8;8;
5;1,9727;1,97274;8;7;0;2;8;7;
6;1,95034;1,95037;9;6;0;0;9;6;
7;1,97326;1,97332;9;7;0;0;9;7;
8;1,97412;1,97413;9;7;0;0;9;7;
9;1,97521;1,97531;9;7;0;0;9;7;
10;1,97507;1,97509;9;8;0;0;9;8;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,2361;0,019538;75;255;0-36-35-27-28-20-21-29-65
;;2;14,2361;0,058556;75;255;0-36-44-43-35-27-28-29-65
;;3;14,2361;0,019539;95;234;0-36-28-20-12-13-21-29-65
;;4;14,4721;0,211337;100;169;0-36-35-34-42-43-44-65
;;5;14,4954;0,726922;100;169;0-35-34-42-43-44-36-65
;;6;14,9878;0,884376;110;154;0-20-12-13-14-21-29-65
;;7;14,9878;0,019536;120;144;0-36-44-52-60-53-45-65
;;8;14,9878;0,03932;120;144;0-36-44-52-61-53-45-65
;;9;14,9878;0,116067;120;144;0-20-12-5-13-21-29-65

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,2361;0,005701;75;255;0-36-35-27-28-20-21-29-65
;;2;14,2361;0,009392;75;255;0-36-44-43-35-27-28-29-65
;;3;14,2361;0,001762;95;234;0-36-28-20-12-13-21-29-65
;;4;14,9878;0,002401;120;144;0-20-12-5-13-21-29-65
;;5;14,9878;0,008079;120;144;0-36-44-52-61-53-45-65
;;6;14,9878;0,008677;120;144;0-36-44-52-60-53-45-65
;;7;14,9878;1,93511;110;153;0-20-11-12-13-21-29-65

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,2361;0,038855;75;255;0-36-44-43-35-27-28-29-65
;;2;14,2361;0,038856;75;255;0-36-35-27-28-20-21-29-65
;;3;14,2361;0,019346;95;234;0-36-28-20-12-13-21-29-65
;;4;14,4721;0,019356;100;169;0-36-35-34-42-43-44-65
;;5;14,9878;0,115957;110;149;0-36-44-51-52-53-45-65
;;6;14,9878;0,019339;120;144;0-36-44-52-60-53-45-65
;;7;14,9878;0,019343;120;144;0-20-12-5-13-21-29-65
;;8;14,9878;0,038848;120;144;0-36-44-52-61-53-45-65

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,2361;0,135386;75;255;0-36-44-43-35-27-28-29-65
;;2;14,2361;0,146095;75;255;0-36-35-27-28-20-21-29-65
;;3;14,2361;0,001111;95;234;0-36-28-20-12-13-21-29-65
;;4;14,639;0,336727;100;171;0-36-44-53-54-46-38-65
;;5;14,9878;0,000776;120;144;0-36-44-52-61-53-45-65
;;6;14,9878;1,94643;110;153;0-20-11-12-13-21-29-65

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,2361;0,019518;75;255;0-36-35-27-28-20-21-29-65
;;2;14,2361;0,019527;75;255;0-36-44-43-35-27-28-29-65
;;3;14,2361;0,019524;95;234;0-36-28-20-12-13-21-29-65
;;4;14,4721;0,256963;100;169;0-36-35-34-42-43-44-65
;;5;14,4954;0,743006;100;169;0-35-34-42-43-44-36-65
;;6;14,9878;0,958551;110;154;0-20-12-13-14-21-29-65
;;7;14,9878;0,019512;120;144;0-36-44-52-60-53-45-65
;;8;14,9878;0,019515;120;144;0-36-44-52-61-53-45-65
;;9;14,9878;0,063599;120;144;0-20-12-5-13-21-29-65

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,2361;0,007484;75;255;0-36-44-43-35-27-28-29-65
;;2;14,2361;0,19014;75;255;0-36-35-27-28-20-21-29-65
;;3;14,2361;0,00122;95;234;0-36-28-20-12-13-21-29-65
;;4;14,639;0,301948;100;171;0-36-44-53-54-46-38-65
;;5;14,9878;0,293809;110;149;0-36-44-51-52-53-45-65
;;6;14,9878;0,004803;120;144;0-20-12-5-13-21-29-65
;;7;14,9878;0,005727;120;144;0-36-44-52-61-53-45-65
;;8;14,9878;0,00578;120;144;0-36-44-52-60-53-45-65

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,2361;0,019466;75;255;0-36-44-43-35-27-28-29-65
;;2;14,2361;0,078766;75;255;0-36-35-27-28-20-21-29-65
;;3;14,2361;0,019457;95;234;0-36-28-20-12-13-21-29-65
;;4;14,639;1,20894;100;171;0-36-44-53-54-46-38-65
;;5;14,9878;1,65835;110;154;0-20-12-13-14-21-29-65
;;6;14,9878;0,019451;120;144;0-36-44-52-60-53-45-65
;;7;14,9878;0,019452;120;144;0-20-12-5-13-21-29-65
;;8;14,9878;0,058832;120;144;0-36-44-52-61-53-45-65

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,2361;0,004845;75;255;0-36-35-27-28-20-21-29-65
;;2;14,2361;0,186475;75;255;0-36-44-43-35-27-28-29-65
;;3;14,2361;0,000486;95;234;0-36-28-20-12-13-21-29-65
;;4;14,639;0,355202;100;171;0-36-44-53-54-46-38-65
;;5;14,9878;0,001812;110;153;0-20-11-12-13-21-29-65
;;6;14,9878;0,002098;120;144;0-20-12-5-13-21-29-65
;;7;14,9878;0,004036;120;144;0-36-44-52-61-53-45-65
;;8;14,9878;0,004091;120;144;0-36-44-52-60-53-45-65

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,2361;0,019807;75;255;0-36-44-43-35-27-28-29-65
;;2;14,2361;0,079094;75;255;0-36-35-27-28-20-21-29-65
;;3;14,2361;0,019798;95;234;0-36-28-20-12-13-21-29-65
;;4;14,7082;0,142636;100;170;0-28-20-12-13-14-29-65
;;5;14,9878;0,239924;110;149;0-36-44-51-52-53-45-65
;;6;14,9878;0,019791;120;144;0-36-44-52-60-53-45-65
;;7;14,9878;0,019797;120;144;0-20-12-5-13-21-29-65
;;8;14,9878;0,039357;120;144;0-36-44-52-61-53-45-65

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,2361;0,137879;75;255;0-36-35-27-28-20-21-29-65
;;2;14,2361;0,13818;75;255;0-36-44-43-35-27-28-29-65
;;3;14,2361;0,001836;95;234;0-36-28-20-12-13-21-29-65
;;4;14,9878;0,000536;120;144;0-36-44-52-61-53-45-65
;;5;14,9878;0,003697;120;144;0-20-12-5-13-21-29-65
;;6;14,9878;1,98336;110;153;0-20-11-12-13-21-29-65
;;7;14,7082;1,98349;100;168;0-28-11-12-13-21-29-65

Run;6
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,2361;0,019516;75;255;0-36-44-43-35-27-28-29-65
;;2;14,2361;0,019523;75;255;0-36-35-27-28-20-21-29-65
;;3;14,2361;0,019511;95;234;0-36-28-20-12-13-21-29-65
;;4;14,4721;0,019509;100;169;0-36-35-34-42-43-44-65
;;5;14,4954;0,532694;100;169;0-35-34-42-43-44-36-65
;;6;14,9878;0,942395;110;149;0-36-44-51-52-53-45-65
;;7;14,9878;0,019507;120;144;0-36-44-52-60-53-45-65
;;8;14,9878;0,019512;120;144;0-36-44-52-61-53-45-65
;;9;14,9878;0,200696;120;144;0-20-12-5-13-21-29-65

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,2361;0,017243;75;255;0-36-44-43-35-27-28-29-65
;;2;14,2361;0,15383;75;255;0-36-35-27-28-20-21-29-65
;;3;14,2361;0,001101;95;234;0-36-28-20-12-13-21-29-65
;;4;14,639;0,275869;100;171;0-36-44-53-54-46-38-65
;;5;14,9878;0,00169;120;144;0-20-12-5-13-21-29-65
;;6;14,9878;0,017111;120;144;0-36-44-52-61-53-45-65

Run;7
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,2361;0,019784;75;255;0-36-35-27-28-20-21-29-65
;;2;14,2361;0,039601;75;255;0-36-44-43-35-27-28-29-65
;;3;14,2361;0,019782;95;234;0-36-28-20-12-13-21-29-65
;;4;14,4721;0,059606;100;169;0-36-35-34-42-43-44-65
