Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p66_t025.txt;25;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;4,9504;4,95042;21;24;1;0;20;24;
2;4,97573;4,97583;24;24;2;0;19;24;
3;4,95457;4,95467;26;28;0;0;26;28;
4;4,9718;4,97185;22;25;0;0;22;25;
5;5,00566;5,00572;22;26;2;0;22;26;
6;4,98238;4,98246;24;26;2;0;24;26;
7;4,9618;4,96197;23;23;1;0;23;23;
8;4,98989;4,98999;20;29;0;0;20;29;
9;4,97608;4,9762;23;27;3;0;22;27;
10;4,98508;4,98522;19;26;0;0;19;26;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;24,9208;0,401036;140;377;0-29-21-20-19-27-28-36-35-43-44-45-37-65
;;2;24,9208;0,548716;140;377;0-28-27-19-20-21-29-37-45-44-43-35-36-65
;;3;24,2361;0,598396;140;377;0-28-36-37-45-44-43-35-27-19-20-21-29-65
;;4;24,9208;0,944935;140;377;0-36-35-43-44-45-37-29-21-20-19-27-28-65
;;5;24,9208;1,83821;140;377;0-37-45-44-43-35-36-28-27-19-20-21-29-65
;;6;24,2361;4,65495;140;377;0-36-28-29-21-20-19-27-35-43-44-45-37-65
;;7;24,2361;0,0491;170;365;0-28-36-44-43-35-27-19-11-12-20-21-29-65
;;8;24,2361;0,895188;170;365;0-36-44-43-42-34-26-27-28-20-21-29-37-65
;;9;24,9208;4,60626;180;360;0-36-44-43-35-34-26-18-19-20-21-29-28-65
;;10;24,2361;3,02743;190;350;0-28-36-44-43-42-34-26-18-19-20-21-29-65
;;11;24,2361;0,049091;200;341;0-28-36-35-27-26-18-10-11-12-20-21-29-65
;;12;24,2361;0,049083;210;336;0-28-36-35-34-26-18-10-11-12-20-21-29-65
;;13;24,9208;4,41115;220;318;0-28-20-12-11-10-18-26-34-35-43-44-36-65
;;14;24,2361;3,37615;230;300;0-28-36-44-52-60-61-62-54-53-45-37-29-65
;;15;24,9208;1,24126;240;283;0-28-20-19-18-17-25-33-34-35-43-44-36-65
;;16;24,2361;0,449854;250;275;0-28-27-26-18-17-9-10-11-12-20-21-29-65
;;17;24,9208;0,747543;260;267;0-36-35-34-26-25-17-18-10-11-12-20-28-65
;;18;24,9208;1,19217;270;254;0-36-35-34-26-18-10-2-3-4-12-20-28-65
;;19;24,2361;1,2947;280;237;0-28-20-12-11-10-2-3-4-5-13-21-29-65
;;20;24,2361;4,95654;160;375;0-36-44-43-35-34-26-27-28-20-21-29-37-65

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;24,9208;4,76079;140;382;0-37-38-46-45-44-36-35-27-28-20-21-29-65
;;2;24,9208;4,76375;140;382;0-37-38-46-45-44-43-35-36-28-20-21-29-65
;;3;24,2361;1,18545;160;375;0-36-44-43-35-34-26-27-28-20-21-29-37-65
;;4;24,2361;0,487485;170;365;0-28-36-44-43-35-27-19-11-12-20-21-29-65
;;5;24,9208;1,17114;170;365;0-37-36-44-43-42-34-26-27-28-20-21-29-65
;;6;24,2361;1,18562;170;365;0-36-44-43-42-34-26-27-28-20-21-29-37-65
;;7;24,2361;2,13201;170;365;0-28-36-44-43-35-27-26-18-19-20-21-29-65
;;8;24,2361;0,014381;180;360;0-28-36-44-43-35-34-26-18-19-20-21-29-65
;;9;24,9208;0,269352;180;360;0-36-44-43-35-34-26-18-19-20-21-29-28-65
;;10;24,2361;0,014563;190;350;0-28-36-44-43-42-34-26-18-19-20-21-29-65
