Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p32_t040.txt;40;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;2,69459;2,69467;8;7;1;0;6;7;
2;2,70556;2,70568;5;5;1;0;5;5;
3;2,70029;2,70034;6;5;1;0;6;5;
4;2,71383;2,7139;6;6;1;1;6;5;
5;2,70287;2,70298;9;5;1;0;6;5;
6;2,68865;2,68867;6;5;1;0;6;5;
7;2,75391;2,75396;5;5;1;0;5;5;
8;2,70533;2,70546;5;7;0;1;5;6;
9;2,70257;2,7026;7;5;1;0;6;5;
10;2,70545;2,70546;4;5;1;1;4;6;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;38,4206;0,026817;135;217;0-18-19-26-30-25-21-20-11-10-9-7-8-12-5-6-4-17-31
;;2;39,0986;0,135729;135;217;0-17-4-6-5-12-8-7-9-10-11-20-21-25-30-26-19-18-31
;;3;39,2674;0,189316;140;209;0-27-18-19-26-30-25-21-20-11-10-9-8-7-1-6-5-12-31
;;4;39,9734;0,997562;150;200;0-27-26-30-25-21-20-11-10-9-8-7-1-2-6-5-4-17-31
;;5;39,6319;1,61783;155;186;0-18-19-26-30-25-24-22-21-20-11-10-9-7-1-2-6-5-31
;;6;39,4416;2,69645;145;204;0-18-19-26-30-25-21-20-11-10-9-8-7-1-2-6-4-17-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;39,0986;0,01133;135;217;0-17-4-6-5-12-8-7-9-10-11-20-21-25-30-26-19-18-31
;;2;38,4206;0,019209;135;217;0-18-19-26-30-25-21-20-11-10-9-7-8-12-5-6-4-17-31
;;3;39,7987;0,010169;140;209;0-17-4-5-6-1-7-8-9-10-11-20-21-25-30-26-19-18-31
;;4;39,2674;0,110023;140;209;0-27-18-19-26-30-25-21-20-11-10-9-8-7-1-6-5-12-31
;;5;39,8691;0,142861;145;203;0-18-19-26-30-25-22-21-20-11-10-9-8-7-1-2-6-12-31
;;6;39,4552;0,149257;145;203;0-18-19-26-30-25-24-22-21-20-11-10-9-7-8-12-6-5-31
;;7;39,8214;0,096841;150;196;0-18-19-26-30-25-24-22-21-20-11-10-9-7-1-6-5-12-31

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;38,4206;0,02723;135;217;0-18-19-26-30-25-21-20-11-10-9-7-8-12-5-6-4-17-31
;;2;39,4416;0,221375;145;204;0-18-19-26-30-25-21-20-11-10-9-8-7-1-2-6-4-17-31
;;3;39,9702;0,356975;150;199;0-27-26-30-25-22-21-20-11-10-9-8-7-1-2-6-5-12-31
