Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p32_t010.txt;10;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;0,198189;0,198198;3;3;0;0;3;3;
2;0,196454;0,196455;3;3;0;0;3;3;
3;0,209017;0,20902;3;3;0;0;3;3;
4;0,197467;0,19747;3;3;0;0;3;3;
5;0,201908;0,201917;3;3;0;0;3;3;
6;0,195509;0,195514;3;3;0;0;3;3;
7;0,195986;0,195989;3;3;0;0;3;3;
8;0,196657;0,196663;3;3;0;0;3;3;
9;0,195659;0,195663;3;3;0;0;3;3;
10;0,194676;0,194681;3;3;0;0;3;3;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,89704;0,004139;10;29;0-12-5-31
;;2;6,86652;0,002134;15;27;0-27-17-31
;;3;7,88509;0,002136;15;27;0-17-27-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,89704;2,8e-05;10;29;0-12-5-31
;;2;7,88509;4,1e-05;15;27;0-17-27-31
;;3;6,86652;8,3e-05;15;27;0-27-17-31

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,89704;0,002037;10;29;0-12-5-31
;;2;6,86652;0,002036;15;27;0-27-17-31
;;3;7,88509;0,002038;15;27;0-17-27-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,89704;2,2e-05;10;29;0-12-5-31
;;2;7,88509;3,4e-05;15;27;0-17-27-31
;;3;6,86652;5,2e-05;15;27;0-27-17-31

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,89704;0,002179;10;29;0-12-5-31
;;2;6,86652;0,002175;15;27;0-27-17-31
;;3;7,88509;0,00218;15;27;0-17-27-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,89704;2,4e-05;10;29;0-12-5-31
;;2;7,88509;3,7e-05;15;27;0-17-27-31
;;3;6,86652;4,7e-05;15;27;0-27-17-31

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,89704;0,002111;10;29;0-12-5-31
;;2;6,86652;0,002106;15;27;0-27-17-31
;;3;7,88509;0,002108;15;27;0-17-27-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,89704;2,3e-05;10;29;0-12-5-31
;;2;7,88509;3,5e-05;15;27;0-17-27-31
;;3;6,86652;6,2e-05;15;27;0-27-17-31

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,89704;0,002078;10;29;0-12-5-31
;;2;6,86652;0,002076;15;27;0-27-17-31
;;3;7,88509;0,002079;15;27;0-17-27-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,89704;2,4e-05;10;29;0-12-5-31
;;2;7,88509;5,3e-05;15;27;0-17-27-31
;;3;6,86652;0,000283;15;27;0-27-17-31

Run;6
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,89704;0,002046;10;29;0-12-5-31
;;2;6,86652;0,002043;15;27;0-27-17-31
;;3;7,88509;0,002044;15;27;0-17-27-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,89704;2,3e-05;10;29;0-12-5-31
;;2;7,88509;3,4e-05;15;27;0-17-27-31
;;3;6,86652;9,2e-05;15;27;0-27-17-31

Run;7
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,89704;0,002071;10;29;0-12-5-31
;;2;6,86652;0,002066;15;27;0-27-17-31
;;3;7,88509;0,002068;15;27;0-17-27-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,89704;2,2e-05;10;29;0-12-5-31
;;2;7,88509;3,4e-05;15;27;0-17-27-31
;;3;6,86652;0,000102;15;27;0-27-17-31

Run;8
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,89704;0,00407;10;29;0-12-5-31
;;2;6,86652;0,002071;15;27;0-27-17-31
;;3;7,88509;0,002075;15;27;0-17-27-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,89704;2,4e-05;10;29;0-12-5-31
;;2;7,88509;3,5e-05;15;27;0-17-27-31
;;3;6,86652;6,1e-05;15;27;0-27-17-31

Run;9
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,89704;0,002093;10;29;0-12-5-31
;;2;6,86652;0,00209;15;27;0-27-17-31
;;3;7,88509;0,002092;15;27;0-17-27-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,89704;2,2e-05;10;29;0-12-5-31
;;2;7,88509;3,4e-05;15;27;0-17-27-31
;;3;6,86652;8,4e-05;15;27;0-27-17-31

Run;10
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,89704;0,002148;10;29;0-12-5-31
;;2;6,86652;0,002146;15;27;0-27-17-31
;;3;7,88509;0,002151;15;27;0-17-27-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,89704;2,3e-05;10;29;0-12-5-31
;;2;7,88509;3,6e-05;15;27;0-17-27-31
;;3;6,86652;4,5e-05;15;27;0-27-17-31
