Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p32_t030.txt;30;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;1,79451;1,79451;2;2;0;0;2;2;
2;1,79934;1,79937;2;2;0;0;2;2;
3;1,79804;1,79807;2;2;0;0;2;2;
4;1,79395;1,794;2;2;0;0;2;2;
5;1,80002;1,80004;2;2;0;0;2;2;
6;1,79106;1,7911;2;2;0;0;2;2;
7;1,79853;1,79857;2;2;0;0;2;2;
8;1,79526;1,79529;2;2;0;0;2;2;
9;1,80217;1,8022;2;2;0;0;2;2;
10;1,79697;1,79698;2;2;0;0;2;2;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,6752;0,035944;95;165;0-18-19-20-11-10-9-8-7-1-2-6-5-12-31
;;2;29,4547;0,018024;110;158;0-18-19-26-30-25-21-20-11-10-9-7-8-12-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,6752;0,003571;95;165;0-18-19-20-11-10-9-8-7-1-2-6-5-12-31
;;2;29,4547;0,005913;110;158;0-18-19-26-30-25-21-20-11-10-9-7-8-12-31

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,6752;0,326169;95;165;0-18-19-20-11-10-9-8-7-1-2-6-5-12-31
;;2;29,4547;0,018231;110;158;0-18-19-26-30-25-21-20-11-10-9-7-8-12-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,6752;0,252664;95;165;0-18-19-20-11-10-9-8-7-1-2-6-5-12-31
;;2;29,4547;0,003292;110;158;0-18-19-26-30-25-21-20-11-10-9-7-8-12-31

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,6752;0,089797;95;165;0-18-19-20-11-10-9-8-7-1-2-6-5-12-31
;;2;29,4547;0,017672;110;158;0-18-19-26-30-25-21-20-11-10-9-7-8-12-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,6752;0,134642;95;165;0-18-19-20-11-10-9-8-7-1-2-6-5-12-31
;;2;29,4547;0,038587;110;158;0-18-19-26-30-25-21-20-11-10-9-7-8-12-31

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,6752;0,23266;95;165;0-18-19-20-11-10-9-8-7-1-2-6-5-12-31
;;2;29,4547;0,035873;110;158;0-18-19-26-30-25-21-20-11-10-9-7-8-12-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
