Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p32_t025.txt;25;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;1,37828;1,37829;6;7;0;0;6;7;
2;1,38793;1,38795;6;7;0;0;6;7;
3;1,39221;1,39222;6;6;0;0;6;6;
4;1,38774;1,38779;6;6;0;0;6;6;
5;1,38448;1,38451;7;7;0;0;7;7;
6;1,39125;1,39129;6;7;0;0;6;7;
7;1,38346;1,38348;6;7;0;0;6;7;
8;1,39965;1,39968;6;7;0;0;6;7;
9;1,38335;1,38339;7;7;0;0;7;7;
10;1,38863;1,38865;6;7;0;0;6;7;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;24,9912;0,343548;70;136;0-18-19-20-11-10-9-8-12-6-5-31
;;2;24,1458;0,02748;75;130;0-18-26-19-20-11-10-9-7-8-12-31
;;3;24,1659;0,041126;75;130;0-26-19-18-20-11-10-9-7-8-12-31
;;4;24,9511;0,205616;75;130;0-12-8-7-9-10-11-20-19-26-18-31
;;5;24,2619;0,041125;80;127;0-27-26-19-20-11-10-9-7-8-12-31
;;6;24,6521;0,233465;90;119;0-26-30-25-19-20-11-10-9-8-12-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;24,9912;0,236025;70;136;0-18-19-20-11-10-9-8-12-6-5-31
;;2;24,9511;0,00106;75;130;0-12-8-7-9-10-11-20-19-26-18-31
;;3;24,1458;0,001195;75;130;0-18-26-19-20-11-10-9-7-8-12-31
;;4;24,1659;0,001225;75;130;0-26-19-18-20-11-10-9-7-8-12-31
;;5;24,9608;0,085749;75;130;0-18-19-21-20-11-10-9-7-8-12-31
;;6;24,2619;0,028418;80;127;0-27-26-19-20-11-10-9-7-8-12-31
;;7;24,6521;0,126303;90;119;0-26-30-25-19-20-11-10-9-8-12-31

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;24,9912;0,205134;70;136;0-18-19-20-11-10-9-8-12-6-5-31
;;2;24,1659;0,02725;75;130;0-26-19-18-20-11-10-9-7-8-12-31
;;3;24,1458;0,054263;75;130;0-18-26-19-20-11-10-9-7-8-12-31
;;4;24,9511;0,590632;75;130;0-12-8-7-9-10-11-20-19-26-18-31
;;5;24,2619;0,027249;80;127;0-27-26-19-20-11-10-9-7-8-12-31
;;6;24,6521;0,013625;90;119;0-26-30-25-19-20-11-10-9-8-12-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;24,9912;0,147338;70;136;0-18-19-20-11-10-9-8-12-6-5-31
;;2;24,9511;0,002088;75;130;0-12-8-7-9-10-11-20-19-26-18-31
;;3;24,1458;0,002232;75;130;0-18-26-19-20-11-10-9-7-8-12-31
;;4;24,9608;0,003088;75;130;0-18-19-21-20-11-10-9-7-8-12-31
;;5;24,1659;0,145217;75;130;0-26-19-18-20-11-10-9-7-8-12-31
;;6;24,2619;0,002294;80;127;0-27-26-19-20-11-10-9-7-8-12-31
;;7;24,6521;0,04503;90;119;0-26-30-25-19-20-11-10-9-8-12-31

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;24,9912;0,101432;70;136;0-18-19-20-11-10-9-8-12-6-5-31
;;2;24,9511;0,041569;75;130;0-12-8-7-9-10-11-20-19-26-18-31
;;3;24,1659;0,087544;75;130;0-26-19-18-20-11-10-9-7-8-12-31
;;4;24,1458;0,171042;75;130;0-18-26-19-20-11-10-9-7-8-12-31
;;5;24,2619;0,027801;80;127;0-27-26-19-20-11-10-9-7-8-12-31
