Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p32_t045.txt;45;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;2,9037;2,90375;6;6;0;0;6;6;
2;2,90058;2,9006;8;7;1;0;7;7;
3;2,91274;2,9128;8;6;1;0;6;6;
4;2,91864;2,91865;6;6;0;0;6;6;
5;2,90422;2,90422;8;6;1;0;7;6;
6;2,91354;2,91365;7;6;1;0;6;6;
7;2,90326;2,9033;7;7;1;0;6;7;
8;2,90222;2,90225;6;6;0;0;6;6;
9;2,91978;2,91979;7;7;0;1;7;6;
10;2,89527;2,89541;7;7;0;1;7;6;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,2697;0,029678;155;238;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-25-30-26-19-18-31
;;2;44,6103;1,10767;155;238;0-18-19-26-30-25-22-21-20-11-10-9-7-8-12-5-6-4-17-27-31
;;3;43,7054;0,029678;160;231;0-18-19-26-30-25-24-22-21-20-11-10-9-7-8-12-5-6-4-17-31
;;4;44,3834;0,173832;160;231;0-17-4-6-5-12-8-7-9-10-11-20-21-22-24-25-30-26-19-18-31
;;5;44,7473;2,67362;165;224;0-18-19-26-30-25-24-22-21-20-11-10-9-8-7-1-6-4-5-12-31
;;6;44,7264;0,087496;170;218;0-18-19-26-30-25-24-22-21-20-11-10-9-8-7-1-2-6-4-17-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,2697;0,00146;155;238;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-25-30-26-19-18-31
;;2;44,6103;0,361723;155;238;0-18-19-26-30-25-22-21-20-11-10-9-7-8-12-5-6-4-17-27-31
;;3;44,3834;0,016768;160;231;0-17-4-6-5-12-8-7-9-10-11-20-21-22-24-25-30-26-19-18-31
;;4;43,7054;0,020897;160;231;0-18-19-26-30-25-24-22-21-20-11-10-9-7-8-12-5-6-4-17-31
;;5;44,7473;0,34404;165;224;0-18-19-26-30-25-24-22-21-20-11-10-9-8-7-1-6-4-5-12-31
;;6;44,7264;0,03839;170;218;0-18-19-26-30-25-24-22-21-20-11-10-9-8-7-1-2-6-4-17-31

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,2697;0,029684;155;238;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-25-30-26-19-18-31
;;2;44,6103;0,932347;155;238;0-18-19-26-30-25-22-21-20-11-10-9-7-8-12-5-6-4-17-27-31
;;3;43,7054;0,029685;160;231;0-18-19-26-30-25-24-22-21-20-11-10-9-7-8-12-5-6-4-17-31
;;4;44,3834;0,670998;160;231;0-17-4-6-5-12-8-7-9-10-11-20-21-22-24-25-30-26-19-18-31
