Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p97.txt;16;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;1,99412;1,99423;2;1;0;0;2;1;
2;2,01315;2,0132;2;1;0;0;2;1;
3;2,00479;2,00485;2;1;0;0;2;1;
4;1,97756;1,97762;2;1;0;0;2;1;
5;1,99998;2,00002;2;1;0;0;2;1;
6;1,99524;1,99525;2;1;0;0;2;1;
7;2,00744;2,00748;2;1;0;0;2;1;
8;2,04654;2,04654;2;1;0;0;2;1;
9;1,97202;1,97207;2;1;0;0;2;1;
10;2,00264;2,00276;2;1;0;0;2;1;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15,4;0,019779;418;380;44-38-89-15-14-13-80-44
;;2;15,91;0,019782;418;380;44-38-15-14-13-80-89-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15,4;0,004453;418;380;44-38-89-15-14-13-80-44

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15,4;0,020541;418;380;44-38-89-15-14-13-80-44
;;2;15,91;0,020544;418;380;44-38-15-14-13-80-89-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15,4;0,005067;418;380;44-38-89-15-14-13-80-44

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15,4;0,019733;418;380;44-38-89-15-14-13-80-44
;;2;15,91;0,019736;418;380;44-38-15-14-13-80-89-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15,4;0,014725;418;380;44-38-89-15-14-13-80-44

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15,4;0,020096;418;380;44-38-89-15-14-13-80-44
;;2;15,91;0,0201;418;380;44-38-15-14-13-80-89-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15,4;0,001268;418;380;44-38-89-15-14-13-80-44

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15,4;0,019421;418;380;44-38-89-15-14-13-80-44
;;2;15,91;0,019423;418;380;44-38-15-14-13-80-89-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15,4;0,001504;418;380;44-38-89-15-14-13-80-44

Run;6
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15,4;0,019718;418;380;44-38-89-15-14-13-80-44
;;2;15,91;0,039979;418;380;44-38-15-14-13-80-89-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15,4;0,001748;418;380;44-38-89-15-14-13-80-44

Run;7
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15,4;0,019632;418;380;44-38-89-15-14-13-80-44
;;2;15,91;0,019634;418;380;44-38-15-14-13-80-89-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15,4;0,000257;418;380;44-38-89-15-14-13-80-44

Run;8
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15,4;0,020192;418;380;44-38-89-15-14-13-80-44
;;2;15,91;0,020195;418;380;44-38-15-14-13-80-89-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15,4;0,001326;418;380;44-38-89-15-14-13-80-44

Run;9
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15,4;0,020058;418;380;44-38-89-15-14-13-80-44
;;2;15,91;0,02006;418;380;44-38-15-14-13-80-89-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15,4;0,000468;418;380;44-38-89-15-14-13-80-44

Run;10
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15,4;0,019799;418;380;44-38-89-15-14-13-80-44
;;2;15,91;0,0198;418;380;44-38-15-14-13-80-89-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15,4;0,000322;418;380;44-38-89-15-14-13-80-44
