Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p97.txt;9;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;0,859691;0,859729;4;4;0;0;4;4;
2;0,861101;0,861143;4;4;0;0;4;4;
3;0,867565;0,867587;4;4;0;0;4;4;
4;0,862145;0,862193;4;4;0;0;4;4;
5;0,872605;0,872634;4;4;0;0;4;4;
6;0,866979;0,86699;4;4;0;0;4;4;
7;0,864471;0,8645;4;4;0;0;4;4;
8;0,871059;0,871098;4;4;0;0;4;4;
9;0,87367;0,873723;4;4;0;0;4;4;
10;0,859828;0,859856;4;4;0;0;4;4;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;8,73;0,008735;219;263;44-38-41-15-80-44
;;2;8,73;0,008736;219;263;44-38-41-80-15-44
;;3;8,73;0,008738;219;263;44-38-15-80-41-44
;;4;8,73;0,00874;219;263;44-38-80-15-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;8,73;6e-05;219;263;44-38-41-80-15-44
;;2;8,73;0,000591;219;263;44-38-41-15-80-44
;;3;8,73;0,000909;219;263;44-38-15-80-41-44
;;4;8,73;0,001493;219;263;44-38-80-15-41-44

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;8,73;0,008732;219;263;44-38-41-15-80-44
;;2;8,73;0,008733;219;263;44-38-41-80-15-44
;;3;8,73;0,008734;219;263;44-38-80-15-41-44
;;4;8,73;0,008736;219;263;44-38-15-80-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;8,73;5,7e-05;219;263;44-38-41-80-15-44
;;2;8,73;0,000451;219;263;44-38-41-15-80-44
;;3;8,73;0,005453;219;263;44-38-15-80-41-44
;;4;8,73;0,005812;219;263;44-38-80-15-41-44

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;8,73;0,008752;219;263;44-38-41-15-80-44
;;2;8,73;0,008753;219;263;44-38-41-80-15-44
;;3;8,73;0,008755;219;263;44-38-80-15-41-44
;;4;8,73;0,017632;219;263;44-38-15-80-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;8,73;5,7e-05;219;263;44-38-41-80-15-44
;;2;8,73;0,000277;219;263;44-38-41-15-80-44
;;3;8,73;0,003639;219;263;44-38-15-80-41-44
;;4;8,73;0,003862;219;263;44-38-80-15-41-44

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;8,73;0,008847;219;263;44-38-41-15-80-44
;;2;8,73;0,008848;219;263;44-38-15-80-41-44
;;3;8,73;0,008849;219;263;44-38-41-80-15-44
;;4;8,73;0,008851;219;263;44-38-80-15-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;8,73;5,7e-05;219;263;44-38-41-80-15-44
;;2;8,73;0,001031;219;263;44-38-41-15-80-44
;;3;8,73;0,004031;219;263;44-38-15-80-41-44
;;4;8,73;0,004378;219;263;44-38-80-15-41-44

Run;5
;Tours ACO
