Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p97.txt;11;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;1,31291;1,313;5;5;0;0;5;5;
2;1,29123;1,29132;5;5;0;0;5;5;
3;1,29425;1,29428;5;5;0;0;5;5;
4;1,29138;1,29143;5;5;0;0;5;5;
5;1,28723;1,28725;5;5;0;0;5;5;
6;1,29537;1,29538;5;5;0;0;5;5;
7;1,29909;1,29913;5;5;0;0;5;5;
8;1,30313;1,30317;5;5;0;0;5;5;
9;1,30221;1,30231;5;5;0;0;5;5;
10;1,28795;1,28803;5;5;0;0;5;5;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;10,61;0,013413;243;310;44-38-15-80-13-44
;;2;10,49;0,013409;265;277;44-38-80-15-89-44
;;3;10,56;0,013408;266;269;44-38-80-15-14-44
;;4;10,56;0,013411;300;204;44-38-41-15-89-44
;;5;10,63;0,013415;301;196;44-38-41-15-14-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;10,61;0,000399;243;310;44-38-15-80-13-44
;;2;10,49;0,000236;265;277;44-38-80-15-89-44
;;3;10,56;0,001067;266;269;44-38-80-15-14-44
;;4;10,56;0,000126;300;204;44-38-41-15-89-44
;;5;10,63;0,002621;301;196;44-38-41-15-14-44

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;10,61;0,013028;243;310;44-38-15-80-13-44
;;2;10,49;0,01303;265;277;44-38-80-15-89-44
;;3;10,56;0,013026;266;269;44-38-80-15-14-44
;;4;10,56;0,013032;300;204;44-38-41-15-89-44
;;5;10,63;0,013034;301;196;44-38-41-15-14-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;10,61;0,001237;243;310;44-38-15-80-13-44
;;2;10,49;0,000238;265;277;44-38-80-15-89-44
;;3;10,56;0,001181;266;269;44-38-80-15-14-44
;;4;10,56;0,000127;300;204;44-38-41-15-89-44
;;5;10,63;0,000343;301;196;44-38-41-15-14-44

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;10,61;0,012846;243;310;44-38-15-80-13-44
;;2;10,49;0,012848;265;277;44-38-80-15-89-44
;;3;10,56;0,012845;266;269;44-38-80-15-14-44
;;4;10,56;0,01285;300;204;44-38-41-15-89-44
;;5;10,63;0,012853;301;196;44-38-41-15-14-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;10,61;0,00142;243;310;44-38-15-80-13-44
;;2;10,49;0,00023;265;277;44-38-80-15-89-44
;;3;10,56;0,000661;266;269;44-38-80-15-14-44
;;4;10,56;0,000124;300;204;44-38-41-15-89-44
;;5;10,63;0,000562;301;196;44-38-41-15-14-44

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;10,61;0,012758;243;310;44-38-15-80-13-44
;;2;10,49;0,012757;265;277;44-38-80-15-89-44
;;3;10,56;0,012755;266;269;44-38-80-15-14-44
;;4;10,56;0,012761;300;204;44-38-41-15-89-44
;;5;10,63;0,012762;301;196;44-38-41-15-14-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;10,61;0,000181;243;310;44-38-15-80-13-44
;;2;10,49;0,001037;265;277;44-38-80-15-89-44
;;3;10,56;0,000485;266;269;44-38-80-15-14-44
;;4;10,56;0,000121;300;204;44-38-41-15-89-44
;;5;10,63;0,001348;301;196;44-38-41-15-14-44

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;10,61;0,013006;243;310;44-38-15-80-13-44
;;2;10,49;0,013009;265;277;44-38-80-15-89-44
;;3;10,56;0,013004;266;269;44-38-80-15-14-44
