Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p97.txt;17;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;1,70918;1,70924;2;2;0;0;2;2;
2;1,70855;1,70855;2;2;0;0;2;2;
3;1,68207;1,68209;2;2;0;0;2;2;
4;1,68279;1,68294;2;2;0;0;2;2;
5;1,68084;1,68092;2;2;0;0;2;2;
6;1,6775;1,67752;2;2;0;0;2;2;
7;1,68318;1,68325;2;2;0;0;2;2;
8;1,69557;1,69563;2;2;0;0;2;2;
9;1,69106;1,69111;2;2;0;0;2;2;
10;1,67471;1,67474;2;2;0;0;2;2;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;16,66;0,017035;459;405;44-38-89-15-14-13-80-41-44
;;2;16,65;0,017035;459;405;44-38-41-89-15-14-13-80-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;16,65;0,000293;459;405;44-38-41-89-15-14-13-80-44
;;2;16,66;0,157438;459;405;44-38-89-15-14-13-80-41-44

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;16,65;0,017262;459;405;44-38-41-89-15-14-13-80-44
;;2;16,66;0,017264;459;405;44-38-89-15-14-13-80-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;16,65;0,00217;459;405;44-38-41-89-15-14-13-80-44
;;2;16,66;0,1749;459;405;44-38-89-15-14-13-80-41-44

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;16,65;0,017285;459;405;44-38-41-89-15-14-13-80-44
;;2;16,66;0,017286;459;405;44-38-89-15-14-13-80-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;16,65;0,000332;459;405;44-38-41-89-15-14-13-80-44
;;2;16,66;0,1594;459;405;44-38-89-15-14-13-80-41-44

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;16,65;0,017071;459;405;44-38-41-89-15-14-13-80-44
;;2;16,66;0,017072;459;405;44-38-89-15-14-13-80-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;16,65;0,000818;459;405;44-38-41-89-15-14-13-80-44
;;2;16,66;0,157539;459;405;44-38-89-15-14-13-80-41-44

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;16,65;0,016707;459;405;44-38-41-89-15-14-13-80-44
;;2;16,66;0,016709;459;405;44-38-89-15-14-13-80-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;16,65;0,000283;459;405;44-38-41-89-15-14-13-80-44
;;2;16,66;0,150055;459;405;44-38-89-15-14-13-80-41-44

Run;6
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;16,65;0,016813;459;405;44-38-41-89-15-14-13-80-44
;;2;16,66;0,016814;459;405;44-38-89-15-14-13-80-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;16,65;0,000742;459;405;44-38-41-89-15-14-13-80-44
;;2;16,66;0,150897;459;405;44-38-89-15-14-13-80-41-44

Run;7
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;16,66;0,016632;459;405;44-38-89-15-14-13-80-41-44
;;2;16,65;0,016632;459;405;44-38-41-89-15-14-13-80-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;16,65;0,000812;459;405;44-38-41-89-15-14-13-80-44
;;2;16,66;0,167845;459;405;44-38-89-15-14-13-80-41-44

Run;8
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;16,65;0,016742;459;405;44-38-41-89-15-14-13-80-44
;;2;16,66;0,016743;459;405;44-38-89-15-14-13-80-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;16,65;0,000933;459;405;44-38-41-89-15-14-13-80-44
;;2;16,66;0,154084;459;405;44-38-89-15-14-13-80-41-44

Run;9
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;16,65;0,016898;459;405;44-38-41-89-15-14-13-80-44
;;2;16,66;0,016901;459;405;44-38-89-15-14-13-80-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;16,65;0,000509;459;405;44-38-41-89-15-14-13-80-44
;;2;16,66;0,151153;459;405;44-38-89-15-14-13-80-41-44

Run;10
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;16,65;0,017116;459;405;44-38-41-89-15-14-13-80-44
;;2;16,66;0,017117;459;405;44-38-89-15-14-13-80-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;16,65;0,001449;459;405;44-38-41-89-15-14-13-80-44
;;2;16,66;0,166819;459;405;44-38-89-15-14-13-80-41-44
