Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p97.txt;10;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;0,878607;0,878613;4;6;0;0;4;6;
2;0,869636;0,869716;4;6;0;0;4;6;
3;0,880117;0,880132;4;6;0;0;4;6;
4;0,870124;0,870161;4;6;0;0;4;6;
5;0,875824;0,875872;4;6;0;0;4;6;
6;0,885731;0,885734;4;6;0;0;4;6;
7;0,868999;0,869042;4;6;0;0;4;6;
8;0,871208;0,871239;4;6;0;0;4;6;
9;0,876054;0,876067;4;6;0;0;4;6;
10;0,879898;0,879902;4;6;0;0;4;6;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;8,73;0,008944;219;263;44-38-41-15-80-44
;;2;8,73;0,008945;219;263;44-38-41-80-15-44
;;3;8,73;0,008948;219;263;44-38-80-15-41-44
;;4;8,73;0,135663;219;263;44-38-15-80-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;8,73;9,7e-05;219;263;44-38-41-80-15-44
;;2;8,73;0,000475;219;263;44-38-80-15-41-44
;;3;9,57;0,002227;219;263;44-41-15-80-38-44
;;4;9,57;0,002288;219;263;44-41-80-15-38-44
;;5;9,57;0,00274;219;263;44-80-15-41-38-44
;;6;8,73;0,003043;219;263;44-38-41-15-80-44

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;8,73;0,00885;219;263;44-38-41-15-80-44
;;2;8,73;0,008852;219;263;44-38-41-80-15-44
;;3;8,73;0,008854;219;263;44-38-80-15-41-44
;;4;8,73;0,146153;219;263;44-38-15-80-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;8,73;9,7e-05;219;263;44-38-41-80-15-44
;;2;8,73;0,001729;219;263;44-38-41-15-80-44
;;3;9,57;0,003409;219;263;44-80-15-41-38-44
;;4;8,73;0,003708;219;263;44-38-80-15-41-44
;;5;9,57;0,008618;219;263;44-41-80-15-38-44
;;6;9,57;0,008908;219;263;44-41-15-80-38-44

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;8,73;0,008833;219;263;44-38-41-15-80-44
;;2;8,73;0,008835;219;263;44-38-80-15-41-44
;;3;8,73;0,008836;219;263;44-38-41-80-15-44
;;4;8,73;0,026282;219;263;44-38-15-80-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;8,73;9,4e-05;219;263;44-38-41-80-15-44
;;2;8,73;0,000264;219;263;44-38-41-15-80-44
;;3;9,57;0,003684;219;263;44-41-80-15-38-44
;;4;9,57;0,003851;219;263;44-80-15-41-38-44
