Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p97.txt;14;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;1,56921;1,56925;5;4;0;0;5;4;
2;1,5801;1,58012;5;4;0;0;5;4;
3;1,5705;1,57054;5;4;0;0;5;4;
4;1,58677;1,58682;5;4;0;0;5;4;
5;1,59882;1,59886;5;4;0;0;5;4;
6;1,61231;1,61238;5;4;0;0;5;4;
7;1,59249;1,59251;5;4;0;0;5;4;
8;1,61194;1,61205;4;5;0;0;4;5;
9;1,58428;1,58434;5;4;0;0;5;4;
10;1,60023;1,60028;5;4;0;0;5;4;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;13,63;0,015725;372;366;44-38-41-15-14-13-80-44
;;2;13,63;0,01573;372;366;44-38-15-14-13-80-41-44
;;3;13,65;0,015728;388;235;44-38-41-89-15-14-44
;;4;13,66;0,047592;388;235;44-38-89-15-14-41-44
;;5;13,65;0,330886;388;235;44-38-41-15-14-89-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;13,63;0,000819;372;366;44-38-41-15-14-13-80-44
;;2;13,63;0,010171;372;366;44-38-15-14-13-80-41-44
;;3;13,65;0,000147;388;235;44-38-41-89-15-14-44
;;4;13,66;0,009843;388;235;44-38-89-15-14-41-44

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;13,63;0,016006;372;366;44-38-41-15-14-13-80-44
;;2;13,63;0,016009;372;366;44-38-15-14-13-80-41-44
;;3;13,65;0,016008;388;235;44-38-41-89-15-14-44
;;4;13,66;0,079292;388;235;44-38-89-15-14-41-44
;;5;13,65;0,079295;388;235;44-38-41-15-14-89-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;13,63;0,000856;372;366;44-38-41-15-14-13-80-44
;;2;13,63;0,003034;372;366;44-38-15-14-13-80-41-44
;;3;13,65;0,000143;388;235;44-38-41-89-15-14-44
;;4;13,66;0,005072;388;235;44-38-89-15-14-41-44

Run;3
;Tours ACO
