Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p559.txt;55;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;10,4722;10,4725;5;4;0;0;5;4;
2;10,6103;10,6118;5;4;0;0;5;4;
3;10,6435;10,644;4;4;0;0;4;4;
4;10,5192;10,5194;6;4;0;0;6;4;
5;10,555;10,5566;6;4;0;0;6;4;
6;10,5753;10,576;5;3;0;0;5;3;
7;10,6078;10,6082;5;4;0;0;5;4;
8;10,5835;10,5839;5;5;0;0;5;5;
9;10,7486;10,7494;5;4;0;0;5;4;
10;10,6099;10,61;4;4;0;0;4;4;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,78;0,103388;358;620;0-321-484-486-80-82-84-479-159-0
;;2;54,77;0,618979;358;620;0-159-479-84-82-80-486-484-321-0
;;3;53,39;6,60718;383;597;0-159-491-479-84-82-80-484-321-0
;;4;52,63;0,103391;530;596;0-321-477-78-489-80-82-84-479-486-484-0
;;5;52,64;0,207456;530;596;0-484-486-479-84-82-80-489-78-477-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,78;0,929195;358;620;0-321-484-486-80-82-84-479-159-0
;;2;53,39;3,82341;383;597;0-159-491-479-84-82-80-484-321-0
;;3;52,64;0,054474;530;596;0-484-486-479-84-82-80-489-78-477-321-0
;;4;52,63;0,062765;530;596;0-321-477-78-489-80-82-84-479-486-484-0

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,78;0,104913;358;620;0-321-484-486-80-82-84-479-159-0
;;2;54,77;0,422154;358;620;0-159-479-84-82-80-486-484-321-0
;;3;53,33;1,92092;383;597;0-321-484-80-82-84-479-491-159-0
;;4;52,64;0,104915;530;596;0-484-486-479-84-82-80-489-78-477-321-0
;;5;52,63;0,104915;530;596;0-321-477-78-489-80-82-84-479-486-484-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,78;0,464789;358;620;0-321-484-486-80-82-84-479-159-0
;;2;53,39;0,652733;383;597;0-159-491-479-84-82-80-484-321-0
;;3;52,63;0,037049;530;596;0-321-477-78-489-80-82-84-479-486-484-0
;;4;52,64;0,092876;530;596;0-484-486-479-84-82-80-489-78-477-321-0

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,78;0,105521;358;620;0-321-484-486-80-82-84-479-159-0
;;2;54,77;4,48014;358;620;0-159-479-84-82-80-486-484-321-0
;;3;52,63;0,105523;530;596;0-321-477-78-489-80-82-84-479-486-484-0
;;4;52,64;0,105527;530;596;0-484-486-479-84-82-80-489-78-477-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,78;4,45178;358;620;0-321-484-486-80-82-84-479-159-0
;;2;53,39;4,74375;383;597;0-159-491-479-84-82-80-484-321-0
;;3;52,64;0,030331;530;596;0-484-486-479-84-82-80-489-78-477-321-0
;;4;52,63;0,049502;530;596;0-321-477-78-489-80-82-84-479-486-484-0

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,78;0,109836;358;620;0-321-484-486-80-82-84-479-159-0
;;2;54,77;4,9429;358;620;0-159-479-84-82-80-486-484-321-0
;;3;53,39;0,528164;383;597;0-159-491-479-84-82-80-484-321-0
;;4;52,63;0,109837;530;596;0-321-477-78-489-80-82-84-479-486-484-0
;;5;52,64;0,109842;530;596;0-484-486-479-84-82-80-489-78-477-321-0
;;6;54,93;4,11515;530;596;0-479-84-80-489-78-477-82-486-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,78;0,5292;358;620;0-321-484-486-80-82-84-479-159-0
;;2;53,39;0,668777;383;597;0-159-491-479-84-82-80-484-321-0
;;3;52,64;0,00278;530;596;0-484-486-479-84-82-80-489-78-477-321-0
;;4;52,63;0,028133;530;596;0-321-477-78-489-80-82-84-479-486-484-0

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,78;0,110548;358;620;0-321-484-486-80-82-84-479-159-0
;;2;54,77;4,33788;358;620;0-159-479-84-82-80-486-484-321-0
;;3;53,39;5,38303;383;597;0-159-491-479-84-82-80-484-321-0
;;4;52,63;0,11055;530;596;0-321-477-78-489-80-82-84-479-486-484-0
;;5;52,64;0,110554;530;596;0-484-486-479-84-82-80-489-78-477-321-0
;;6;54,93;10,2431;530;596;0-479-84-80-489-78-477-82-486-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,78;0,330307;358;620;0-321-484-486-80-82-84-479-159-0
;;2;53,39;0,416274;383;597;0-159-491-479-84-82-80-484-321-0
;;3;52,64;0,007208;530;596;0-484-486-479-84-82-80-489-78-477-321-0
;;4;52,63;0,016312;530;596;0-321-477-78-489-80-82-84-479-486-484-0

Run;6
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,78;0,104291;358;620;0-321-484-486-80-82-84-479-159-0
;;2;54,77;2,00908;358;620;0-159-479-84-82-80-486-484-321-0
;;3;52,63;0,104295;530;596;0-321-477-78-489-80-82-84-479-486-484-0
;;4;52,64;0,104298;530;596;0-484-486-479-84-82-80-489-78-477-321-0
;;5;54,93;6,0438;530;596;0-479-84-80-489-78-477-82-486-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,78;0,885392;358;620;0-321-484-486-80-82-84-479-159-0
;;2;52,64;0,032308;530;596;0-484-486-479-84-82-80-489-78-477-321-0
;;3;52,63;0,034032;530;596;0-321-477-78-489-80-82-84-479-486-484-0

Run;7
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,78;0,106203;358;620;0-321-484-486-80-82-84-479-159-0
;;2;54,77;0,210959;358;620;0-159-479-84-82-80-486-484-321-0
;;3;53,39;7,44086;383;597;0-159-491-479-84-82-80-484-321-0
;;4;52,63;0,106205;530;596;0-321-477-78-489-80-82-84-479-486-484-0
;;5;52,64;0,106208;530;596;0-484-486-479-84-82-80-489-78-477-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,78;2,33291;358;620;0-321-484-486-80-82-84-479-159-0
;;2;53,39;1,8092;383;597;0-159-491-479-84-82-80-484-321-0
;;3;52,63;0,020808;530;596;0-321-477-78-489-80-82-84-479-486-484-0
;;4;52,64;0,025826;530;596;0-484-486-479-84-82-80-489-78-477-321-0

Run;8
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,78;0,104926;358;620;0-321-484-486-80-82-84-479-159-0
;;2;54,77;0,426121;358;620;0-159-479-84-82-80-486-484-321-0
;;3;53,39;6,54727;383;597;0-159-491-479-84-82-80-484-321-0
;;4;52,63;0,104929;530;596;0-321-477-78-489-80-82-84-479-486-484-0
;;5;52,64;0,210489;530;596;0-484-486-479-84-82-80-489-78-477-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,78;1,84935;358;620;0-321-484-486-80-82-84-479-159-0
;;2;53,39;2,25166;383;597;0-159-491-479-84-82-80-484-321-0
;;3;53,33;4,0354;383;597;0-321-484-80-82-84-479-491-159-0
;;4;52,63;0,031133;530;596;0-321-477-78-489-80-82-84-479-486-484-0
;;5;52,64;0,073933;530;596;0-484-486-479-84-82-80-489-78-477-321-0

Run;9
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,78;0,110975;358;620;0-321-484-486-80-82-84-479-159-0
;;2;54,77;4,92672;358;620;0-159-479-84-82-80-486-484-321-0
;;3;53,39;10,4233;383;597;0-159-491-479-84-82-80-484-321-0
;;4;52,63;0,110977;530;596;0-321-477-78-489-80-82-84-479-486-484-0
;;5;52,64;0,110981;530;596;0-484-486-479-84-82-80-489-78-477-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,78;1,91302;358;620;0-321-484-486-80-82-84-479-159-0
;;2;53,39;7,76563;383;597;0-159-491-479-84-82-80-484-321-0
