Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p559.txt;140;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;94,9742;94,9811;1;34;0;0;1;34;
2;95,999;96,0041;2;147;0;10;2;58;
3;94,1633;94,1665;2;297;0;3;2;242;
4;91,1956;91,2016;7;96;6;1;5;82;
5;92,0726;92,0829;4;125;8;2;2;113;
6;91,6474;91,6531;4;368;30;0;10;368;
7;92,3956;92,3997;2;23;0;0;2;23;
8;92,6327;92,6347;2;64;4;3;3;59;
9;93,4514;93,4522;4;45;5;4;7;49;
10;92,7872;92,7941;3;73;18;5;7;45;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;139,85;83,4748;2179;2322;0-483-87-89-91-100-374-104-341-107-109-383-423-422-2-427-426-179-198-325-334-332-337-324-329-328-336-333-327-335-331-339-356-323-359-358-55-454-455-51-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;139,7;25,2895;2088;2262;0-483-87-89-91-100-374-104-341-107-109-342-330-369-367-368-339-331-327-335-333-336-329-328-326-337-324-332-334-325-198-338-323-356-359-360-454-55-455-480-0
;;2;139,7;25,3349;2088;2262;0-483-87-89-91-100-374-104-341-107-109-342-330-369-367-368-339-335-327-331-333-336-329-328-326-337-324-332-334-325-198-338-323-356-359-360-454-55-455-480-0
;;3;139,7;37,806;2088;2262;0-483-87-89-91-100-374-104-341-107-109-342-330-369-367-368-339-331-327-335-333-336-329-328-326-337-324-332-334-325-198-338-356-323-359-360-454-55-455-480-0
;;4;139,7;37,8418;2088;2262;0-483-87-89-91-100-374-104-341-107-109-342-330-369-367-368-339-331-327-335-333-336-328-329-326-337-324-332-334-325-198-338-356-323-359-360-454-55-455-480-0
;;5;139,82;25,2981;2139;2226;0-483-87-89-98-100-374-104-341-107-109-342-330-369-367-368-339-331-327-335-333-336-329-328-326-337-324-332-334-325-198-338-323-356-359-360-454-55-455-480-0
;;6;139,82;25,3436;2139;2226;0-483-87-89-98-100-374-104-341-107-109-342-330-369-367-368-339-335-327-331-333-336-329-328-326-337-324-332-334-325-198-338-323-356-359-360-454-55-455-480-0
