Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p559.txt;80;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;24,8676;24,8682;8;3;0;0;8;3;
2;24,5519;24,5527;8;6;0;0;8;6;
3;24,8078;24,8083;7;3;0;0;7;3;
4;24,9326;24,9328;9;3;0;0;9;3;
5;25,2065;25,2086;6;3;0;0;6;3;
6;24,6442;24,6444;9;6;0;1;9;7;
7;24,9579;24,9599;7;5;0;0;7;5;
8;24,7975;24,7981;7;6;0;0;7;6;
9;25,2031;25,2046;6;7;0;0;6;7;
10;25,0954;25,0961;8;6;0;1;8;7;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;79,812;2,23762;715;1063;0-479-84-475-473-471-183-467-469-470-116-478-80-82-486-484-0
;;2;79,762;0,485268;784;1036;0-321-484-84-82-80-478-116-470-469-467-183-471-472-475-479-0
;;3;79,842;0,485272;784;1036;0-321-484-82-80-478-116-470-469-467-183-471-472-475-84-479-0
;;4;79,762;7,31165;784;1036;0-321-484-84-82-80-478-116-470-467-469-183-471-472-475-479-0
;;5;79,802;6,05998;847;1034;0-321-78-489-80-478-116-470-469-467-183-471-472-475-84-82-484-0
;;6;79,672;0,735548;935;1003;0-321-477-78-489-80-81-478-116-470-467-469-183-471-472-84-82-484-0
;;7;79,672;1,23952;935;1003;0-321-477-78-489-80-81-478-116-470-469-467-183-471-472-84-82-484-0
;;8;79,282;8,0642;941;903;0-321-477-78-489-80-478-116-470-467-469-471-473-472-82-484-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;79,802;4,77571;847;1034;0-321-78-489-80-478-116-470-469-467-183-471-472-475-84-82-484-0
;;2;79,672;0,668095;935;1003;0-321-477-78-489-80-81-478-116-470-469-467-183-471-472-84-82-484-0
;;3;79,672;0,798476;935;1003;0-321-477-78-489-80-81-478-116-470-467-469-183-471-472-84-82-484-0

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;79,782;6,69419;775;1090;0-321-489-80-478-116-470-467-469-183-471-473-475-84-82-484-0
;;2;79,762;0,506229;784;1036;0-321-484-84-82-80-478-116-470-469-467-183-471-472-475-479-0
;;3;79,842;0,746727;784;1036;0-321-484-82-80-478-116-470-469-467-183-471-472-475-84-479-0
;;4;79,762;3,74737;784;1036;0-321-484-84-82-80-478-116-470-467-469-183-471-472-475-479-0
;;5;79,842;9,58834;784;1036;0-321-484-82-80-478-116-470-467-469-183-471-472-475-84-479-0
;;6;79,802;16,5171;847;1034;0-321-78-489-80-478-116-470-469-467-183-471-472-475-84-82-484-0
;;7;79,672;0,506234;935;1003;0-321-477-78-489-80-81-478-116-470-469-467-183-471-472-84-82-484-0
;;8;79,672;4,99168;935;1003;0-321-477-78-489-80-81-478-116-470-467-469-183-471-472-84-82-484-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;79,842;1,35531;784;1036;0-321-484-82-80-478-116-470-469-467-183-471-472-475-84-479-0
;;2;79,762;1,35642;784;1036;0-321-484-84-82-80-478-116-470-469-467-183-471-472-475-479-0
;;3;79,762;1,64528;784;1036;0-321-484-84-82-80-478-116-470-467-469-183-471-472-475-479-0
;;4;79,842;1,6711;784;1036;0-321-484-82-80-478-116-470-467-469-183-471-472-475-84-479-0
;;5;79,672;1,24731;935;1003;0-321-477-78-489-80-81-478-116-470-469-467-183-471-472-84-82-484-0
