Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p559.txt;40;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;5,47926;5,48011;7;7;0;0;7;7;
2;5,49522;5,49529;8;6;0;0;8;6;
3;5,46989;5,4699;7;7;0;0;7;7;
4;5,47507;5,47527;8;6;0;0;8;6;
5;5,51146;5,51155;7;7;0;0;7;7;
6;5,46006;5,46015;8;8;0;0;8;8;
7;5,49543;5,49572;8;6;0;0;8;6;
8;5,53462;5,53467;7;8;0;0;7;8;
9;5,52105;5,52129;7;7;0;0;7;7;
10;5,52045;5,52053;7;7;0;0;7;7;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;39,74;0,115365;285;377;0-479-84-82-484-321-0
;;2;39,44;0,115354;292;306;0-84-82-80-489-78-477-0
;;3;39,44;0,663663;292;306;0-477-78-489-80-82-84-0
;;4;39,24;0,115356;333;291;0-477-78-489-80-82-484-0
;;5;39,69;0,06008;370;238;0-321-477-78-489-484-0
;;6;39,7;0,66366;370;238;0-321-78-489-477-484-0
;;7;39,71;1,97388;370;238;0-484-477-489-78-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;39,74;0,012824;285;377;0-479-84-82-484-321-0
;;2;39,44;0,003298;292;306;0-477-78-489-80-82-84-0
;;3;39,44;0,008506;292;306;0-84-82-80-489-78-477-0
;;4;39,24;0,004405;333;291;0-477-78-489-80-82-484-0
;;5;39,69;0,000885;370;238;0-321-477-78-489-484-0
;;6;39,71;0,014118;370;238;0-484-477-489-78-321-0
;;7;39,7;0,015095;370;238;0-484-489-78-477-321-0

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;39,74;0,17038;285;377;0-479-84-82-484-321-0
;;2;39,44;0,445241;292;306;0-84-82-80-489-78-477-0
;;3;39,44;1,6992;292;306;0-477-78-489-80-82-84-0
;;4;39,24;0,060181;333;291;0-477-78-489-80-82-484-0
;;5;39,69;0,060177;370;238;0-321-477-78-489-484-0
;;6;39,7;0,113508;370;238;0-321-78-489-477-484-0
;;7;39,7;3,93959;370;238;0-484-489-78-477-321-0
;;8;39,71;5,33186;370;238;0-484-477-489-78-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;39,74;0,013289;285;377;0-479-84-82-484-321-0
;;2;39,44;0,017198;292;306;0-477-78-489-80-82-84-0
;;3;39,44;0,023285;292;306;0-84-82-80-489-78-477-0
;;4;39,24;0,018285;333;291;0-477-78-489-80-82-484-0
;;5;39,71;0,002344;370;238;0-484-477-489-78-321-0
;;6;39,69;0,002967;370;238;0-321-477-78-489-484-0

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;39,74;0,325232;285;377;0-479-84-82-484-321-0
;;2;39,44;0,110545;292;306;0-84-82-80-489-78-477-0
;;3;39,44;0,862118;292;306;0-477-78-489-80-82-84-0
;;4;39,24;0,055323;333;291;0-477-78-489-80-82-484-0
;;5;39,69;0,055322;370;238;0-321-477-78-489-484-0
;;6;39,7;0,110551;370;238;0-321-78-489-477-484-0
;;7;39,71;0,862113;370;238;0-484-477-489-78-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;39,74;0,400478;285;377;0-479-84-82-484-321-0
;;2;39,44;0,00375;292;306;0-84-82-80-489-78-477-0
;;3;39,44;0,009401;292;306;0-477-78-489-80-82-84-0
;;4;39,24;0,010549;333;291;0-477-78-489-80-82-484-0
;;5;39,71;0,00332;370;238;0-484-477-489-78-321-0
;;6;39,69;0,00525;370;238;0-321-477-78-489-484-0
;;7;39,7;0,26423;370;238;0-484-489-78-477-321-0

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;39,74;0,325518;285;377;0-479-84-82-484-321-0
;;2;39,44;0,325519;292;306;0-84-82-80-489-78-477-0
;;3;39,44;0,491615;292;306;0-477-78-489-80-82-84-0
;;4;39,24;0,162002;333;291;0-477-78-489-80-82-484-0
;;5;39,69;0,053844;370;238;0-321-477-78-489-484-0
;;6;39,7;0,106262;370;238;0-321-78-489-477-484-0
;;7;39,71;1,75069;370;238;0-484-477-489-78-321-0
;;8;39,7;5,09065;370;238;0-484-489-78-477-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;39,74;0,010945;285;377;0-479-84-82-484-321-0
;;2;39,44;0,006042;292;306;0-477-78-489-80-82-84-0
;;3;39,44;0,009866;292;306;0-84-82-80-489-78-477-0
;;4;39,24;0,007167;333;291;0-477-78-489-80-82-484-0
;;5;39,71;0,003037;370;238;0-484-477-489-78-321-0
;;6;39,7;0,00337;370;238;0-484-489-78-477-321-0

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;39,74;0,163814;285;377;0-479-84-82-484-321-0
;;2;39,44;0,216778;292;306;0-84-82-80-489-78-477-0
;;3;39,44;0,327143;292;306;0-477-78-489-80-82-84-0
;;4;39,24;0,110852;333;291;0-477-78-489-80-82-484-0
;;5;39,69;0,055346;370;238;0-321-477-78-489-484-0
;;6;39,7;0,055352;370;238;0-321-78-489-477-484-0
;;7;39,71;1,97681;370;238;0-484-477-489-78-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;39,74;0,009253;285;377;0-479-84-82-484-321-0
;;2;39,44;0,008524;292;306;0-84-82-80-489-78-477-0
;;3;39,44;0,049905;292;306;0-477-78-489-80-82-84-0
;;4;39,24;0,05102;333;291;0-477-78-489-80-82-484-0
;;5;39,71;0,003541;370;238;0-484-477-489-78-321-0
;;6;39,7;0,005511;370;238;0-484-489-78-477-321-0
;;7;39,69;0,005845;370;238;0-321-477-78-489-484-0

Run;6
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;39,74;0,662476;285;377;0-479-84-82-484-321-0
;;2;39,44;0,11095;292;306;0-477-78-489-80-82-84-0
