Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p559.txt;60;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;13,1366;13,1367;3;1;0;0;3;1;
2;13,2666;13,2671;3;1;0;0;3;1;
3;13,1411;13,1423;3;2;0;0;3;2;
4;13,2501;13,251;3;2;0;0;3;2;
5;13,3811;13,3813;3;1;0;0;3;1;
6;13,1496;13,1499;3;1;0;0;3;1;
7;13,2867;13,2873;4;2;0;0;4;2;
8;13,2638;13,264;3;2;0;0;3;2;
9;13,3143;13,3151;3;2;0;0;3;2;
10;13,3372;13,3378;3;1;0;0;3;1;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,89;0,136732;517;673;0-321-78-489-80-81-478-82-84-479-486-484-0
;;2;59,51;0,136731;601;671;0-321-484-477-78-489-80-82-84-479-491-159-0
;;3;59,5;0,267623;601;671;0-159-491-479-84-82-80-489-78-477-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,5;0,091739;601;671;0-159-491-479-84-82-80-489-78-477-484-321-0

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,89;0,393017;517;673;0-321-78-489-80-81-478-82-84-479-486-484-0
;;2;59,51;0,131369;601;671;0-321-484-477-78-489-80-82-84-479-491-159-0
;;3;59,5;0,259327;601;671;0-159-491-479-84-82-80-489-78-477-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,5;0,110517;601;671;0-159-491-479-84-82-80-489-78-477-484-321-0

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,89;0,134;517;673;0-321-78-489-80-81-478-82-84-479-486-484-0
;;2;59,51;0,133997;601;671;0-321-484-477-78-489-80-82-84-479-491-159-0
;;3;59,5;0,133998;601;671;0-159-491-479-84-82-80-489-78-477-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,51;0,021611;601;671;0-321-484-477-78-489-80-82-84-479-491-159-0
;;2;59,5;0,037937;601;671;0-159-491-479-84-82-80-489-78-477-484-321-0

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,89;0,136746;517;673;0-321-78-489-80-81-478-82-84-479-486-484-0
;;2;59,5;0,136749;601;671;0-159-491-479-84-82-80-489-78-477-484-321-0
;;3;59,51;0,271646;601;671;0-321-484-477-78-489-80-82-84-479-491-159-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,89;0,087998;517;673;0-321-78-489-80-81-478-82-84-479-486-484-0
;;2;59,5;0,16283;601;671;0-159-491-479-84-82-80-489-78-477-484-321-0

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,89;0,13463;517;673;0-321-78-489-80-81-478-82-84-479-486-484-0
;;2;59,51;0,134629;601;671;0-321-484-477-78-489-80-82-84-479-491-159-0
;;3;59,5;0,40245;601;671;0-159-491-479-84-82-80-489-78-477-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,5;0,076599;601;671;0-159-491-479-84-82-80-489-78-477-484-321-0

Run;6
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,89;0,132803;517;673;0-321-78-489-80-81-478-82-84-479-486-484-0
;;2;59,51;0,132807;601;671;0-321-484-477-78-489-80-82-84-479-491-159-0
;;3;59,5;0,132808;601;671;0-159-491-479-84-82-80-489-78-477-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,5;0,107123;601;671;0-159-491-479-84-82-80-489-78-477-484-321-0

Run;7
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,89;0,134275;517;673;0-321-78-489-80-81-478-82-84-479-486-484-0
;;2;59,9;8,52013;517;673;0-484-486-479-84-82-478-81-80-489-78-321-0
;;3;59,51;0,134273;601;671;0-321-484-477-78-489-80-82-84-479-491-159-0
;;4;59,5;0,134277;601;671;0-159-491-479-84-82-80-489-78-477-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,89;0,368952;517;673;0-321-78-489-80-81-478-82-84-479-486-484-0
;;2;59,5;0,387453;601;671;0-159-491-479-84-82-80-489-78-477-484-321-0

Run;8
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,89;0,133894;517;673;0-321-78-489-80-81-478-82-84-479-486-484-0
;;2;59,51;0,133892;601;671;0-321-484-477-78-489-80-82-84-479-491-159-0
;;3;59,5;0,264771;601;671;0-159-491-479-84-82-80-489-78-477-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,89;0,023812;517;673;0-321-78-489-80-81-478-82-84-479-486-484-0
;;2;59,5;0,034711;601;671;0-159-491-479-84-82-80-489-78-477-484-321-0

Run;9
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,89;0,132965;517;673;0-321-78-489-80-81-478-82-84-479-486-484-0
;;2;59,51;0,132964;601;671;0-321-484-477-78-489-80-82-84-479-491-159-0
;;3;59,5;0,267558;601;671;0-159-491-479-84-82-80-489-78-477-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,51;0,964853;601;671;0-321-484-477-78-489-80-82-84-479-491-159-0
;;2;59,5;1,04658;601;671;0-159-491-479-84-82-80-489-78-477-484-321-0

Run;10
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,89;0,133779;517;673;0-321-78-489-80-81-478-82-84-479-486-484-0
;;2;59,5;0,133789;601;671;0-159-491-479-84-82-80-489-78-477-484-321-0
;;3;59,51;0,534025;601;671;0-321-484-477-78-489-80-82-84-479-491-159-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;59,5;0,062459;601;671;0-159-491-479-84-82-80-489-78-477-484-321-0
