Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p559.txt;30;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;2,29312;2,29325;3;3;0;0;3;3;
2;2,31596;2,31598;3;3;0;0;3;3;
3;2,30493;2,30504;3;3;0;0;3;3;
4;2,33689;2,337;3;3;0;0;3;3;
5;2,31326;2,31364;3;3;0;0;3;3;
6;2,29807;2,29814;3;3;0;0;3;3;
7;2,32603;2,32622;3;3;0;0;3;3;
8;2,3142;2,31428;3;3;0;0;3;3;
9;2,35524;2,35536;3;3;0;0;3;3;
10;2,31981;2,31986;3;3;0;0;3;3;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,58;0,023808;68;183;0-483-159-0
;;2;24,81;0,023805;152;164;0-321-484-0
;;3;24,82;0,023807;152;164;0-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,58;0,000617;68;183;0-483-159-0
;;2;24,82;0,000163;152;164;0-484-321-0
;;3;24,81;0,005782;152;164;0-321-484-0

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,58;0,023627;68;183;0-483-159-0
;;2;24,81;0,023626;152;164;0-321-484-0
;;3;24,82;0,02363;152;164;0-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,58;0,001117;68;183;0-483-159-0
;;2;24,82;0,000162;152;164;0-484-321-0
;;3;24,81;0,003611;152;164;0-321-484-0

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,58;0,023361;68;183;0-483-159-0
;;2;24,81;0,023357;152;164;0-321-484-0
;;3;24,82;0,02336;152;164;0-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,58;0,001004;68;183;0-483-159-0
;;2;24,82;0,000161;152;164;0-484-321-0
;;3;24,81;0,001787;152;164;0-321-484-0

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,58;0,024405;68;183;0-483-159-0
;;2;24,81;0,024402;152;164;0-321-484-0
;;3;24,82;0,024403;152;164;0-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,58;0,001206;68;183;0-483-159-0
;;2;24,82;0,000161;152;164;0-484-321-0
;;3;24,81;0,001901;152;164;0-321-484-0

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,58;0,024505;68;183;0-483-159-0
;;2;24,81;0,024503;152;164;0-321-484-0
;;3;24,82;0,048055;152;164;0-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,58;0,000725;68;183;0-483-159-0
;;2;24,82;0,000163;152;164;0-484-321-0
;;3;24,81;0,005577;152;164;0-321-484-0

Run;6
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,58;0,046223;68;183;0-483-159-0
;;2;24,81;0,023052;152;164;0-321-484-0
;;3;24,82;0,046221;152;164;0-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,58;0,000616;68;183;0-483-159-0
;;2;24,82;0,000159;152;164;0-484-321-0
;;3;24,81;0,013818;152;164;0-321-484-0

Run;7
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,58;0,0242;68;183;0-483-159-0
;;2;24,81;0,024198;152;164;0-321-484-0
;;3;24,82;0,024203;152;164;0-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,58;0,000786;68;183;0-483-159-0
;;2;24,82;0,000162;152;164;0-484-321-0
;;3;24,81;0,002368;152;164;0-321-484-0

Run;8
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,58;0,04748;68;183;0-483-159-0
;;2;24,81;0,023659;152;164;0-321-484-0
;;3;24,82;0,047481;152;164;0-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,58;0,000829;68;183;0-483-159-0
;;2;24,82;0,000162;152;164;0-484-321-0
;;3;24,81;0,004946;152;164;0-321-484-0

Run;9
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,58;0,024012;68;183;0-483-159-0
;;2;24,81;0,024007;152;164;0-321-484-0
;;3;24,82;0,024009;152;164;0-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,58;0,000718;68;183;0-483-159-0
;;2;24,82;0,000162;152;164;0-484-321-0
;;3;24,81;0,000872;152;164;0-321-484-0

Run;10
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,58;0,024033;68;183;0-483-159-0
;;2;24,81;0,024028;152;164;0-321-484-0
;;3;24,82;0,024029;152;164;0-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,58;0,001304;68;183;0-483-159-0
;;2;24,82;0,000161;152;164;0-484-321-0
;;3;24,81;0,002149;152;164;0-321-484-0
