Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p559.txt;110;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;49,8727;49,879;18;53;4;1;17;49;
2;50,9996;51,0032;11;27;6;2;15;24;
3;50,853;50,8576;10;39;5;3;8;42;
4;51,0474;51,0517;11;43;2;5;9;39;
5;50,5358;50,537;11;60;4;6;13;34;
6;50,7072;50,71;11;29;9;0;10;29;
7;51,1045;51,1078;15;20;8;3;13;16;
8;50,67;50,674;23;27;6;1;14;24;
9;51,1288;51,1313;17;41;5;4;14;28;
10;50,4637;50,4642;9;57;2;4;11;29;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;109,782;49,8727;1217;1591;0-321-484-486-479-84-82-80-478-116-470-469-467-183-471-447-445-440-443-438-442-208-182-459-457-0
;;2;109,991;1,96252;1237;1582;0-321-484-486-84-82-489-78-477-80-81-478-116-470-469-467-183-471-473-441-445-447-446-494-493-475-479-0
;;3;109,601;3,41948;1237;1582;0-321-477-78-489-82-80-81-478-116-470-469-467-183-471-473-441-445-447-446-494-493-475-84-479-486-484-0
;;4;107,901;14,9392;1237;1582;0-321-477-78-489-80-81-478-116-470-469-467-183-471-473-441-445-447-446-494-493-475-82-84-479-486-484-0
;;5;109,601;33,3077;1237;1582;0-321-477-78-489-82-80-81-478-116-470-467-469-183-471-473-441-445-447-446-494-493-475-84-479-486-484-0
;;6;107,901;36,843;1237;1582;0-321-477-78-489-80-81-478-116-470-467-469-183-471-473-441-445-447-446-494-493-475-82-84-479-486-484-0
;;7;108,912;16,4049;1290;1572;0-321-484-84-82-80-478-116-470-467-469-183-471-473-441-439-444-440-443-438-442-182-208-459-457-0
;;8;108,912;19,3666;1290;1572;0-321-484-84-82-80-478-116-470-469-467-183-471-473-441-439-444-440-443-438-442-182-208-459-457-0
;;9;109,521;20,3947;1305;1511;0-321-477-78-489-80-81-478-116-470-469-467-472-183-471-473-441-439-445-447-446-494-493-475-84-82-484-0
;;10;109,802;43,8263;1395;1417;0-321-484-477-78-489-80-478-116-470-469-467-183-471-473-441-439-444-440-443-438-442-208-182-457-0
;;11;109,53;4,41705;1407;1313;0-480-454-55-358-359-323-356-329-328-326-337-324-332-334-325-336-333-331-327-335-339-360-455-51-0
;;12;109,53;38,8573;1407;1313;0-480-454-55-358-359-323-356-329-328-326-337-324-332-334-325-336-333-327-335-331-339-360-455-51-0
;;13;109,72;43,3298;1484;1291;0-480-454-55-358-359-323-356-338-198-325-334-332-337-324-328-336-333-331-327-335-339-360-455-51-0
;;14;108,952;49,883;1203;1615;0-321-484-486-84-82-80-478-116-470-467-469-183-471-473-447-445-440-443-438-442-182-208-459-457-0
;;15;109,342;55,4966;1347;1482;0-321-484-477-78-489-80-478-116-470-469-467-183-471-473-441-447-445-440-443-438-442-182-208-457-0
;;16;108,852;56,1406;1205;1600;0-321-484-84-82-80-81-478-116-470-467-469-183-471-473-441-447-445-440-443-438-442-208-182-457-0
;;17;109,682;56,2787;1297;1525;0-321-477-78-489-80-82-84-116-470-469-467-183-471-473-441-447-445-440-443-438-442-182-208-457-0

;Tours VNS
