Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p559.txt;105;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;49,9475;49,9491;17;34;5;3;19;21;
2;50,4617;50,4679;13;25;6;1;15;22;
3;50,9088;50,9115;13;33;4;2;15;27;
4;50,3151;50,3187;12;8;4;0;10;8;
5;51,2228;51,2278;15;20;2;1;17;21;
6;50,4202;50,4233;13;18;6;2;16;16;
7;50,7659;50,7703;14;27;7;5;17;28;
8;50,3583;50,3583;15;28;7;0;16;28;
9;50,3243;50,3245;13;16;3;0;15;16;
10;51,2275;51,2312;14;17;4;0;15;17;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;104,872;49,4251;1059;1560;0-321-484-84-82-80-478-116-470-469-467-183-471-473-441-447-445-440-443-438-442-457-159-0
;;2;104,961;15,4334;1065;1534;0-159-491-479-84-475-493-494-446-447-445-441-473-471-183-467-469-470-116-478-80-82-484-321-0
;;3;104,811;40,9744;1127;1520;0-321-477-489-80-82-478-116-470-469-467-183-471-473-441-445-447-446-494-493-475-84-479-486-484-0
;;4;104,821;0,962973;1194;1504;0-321-477-78-489-80-81-478-116-470-469-467-183-471-473-447-445-446-494-493-475-82-84-479-486-484-0
;;5;104,821;7,45785;1194;1504;0-321-477-78-489-80-81-478-116-470-467-469-183-471-473-445-447-446-494-493-475-82-84-479-486-484-0
;;6;104,821;12,4256;1194;1504;0-321-477-78-489-80-81-478-116-470-467-469-183-471-473-447-445-446-494-493-475-82-84-479-486-484-0
;;7;104,821;17,4577;1194;1504;0-321-477-78-489-80-81-478-116-470-469-467-183-471-473-445-447-446-494-493-475-82-84-479-486-484-0
;;8;103,251;3,47376;1206;1481;0-321-477-78-489-80-81-478-116-470-469-467-472-183-471-473-441-445-447-446-494-493-475-84-82-484-0
;;9;103,251;36,5082;1206;1481;0-321-477-78-489-80-81-478-116-470-467-469-472-183-471-473-441-445-447-446-494-493-475-84-82-484-0
;;10;104,311;5,93251;1223;1451;0-321-484-84-82-489-78-477-80-81-478-116-470-467-469-183-471-473-441-445-447-494-493-475-479-0
;;11;104,391;13,4051;1223;1451;0-321-484-82-489-78-477-80-81-478-116-470-467-469-183-471-473-441-445-447-494-493-475-84-479-0
;;12;104,391;15,9362;1223;1451;0-321-484-82-489-78-477-80-81-478-116-470-469-467-183-471-473-441-445-447-494-493-475-84-479-0
