Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p21_t032.txt;32;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;1,40394;1,40397;3;3;0;0;3;3;
2;1,40169;1,40172;2;3;0;0;2;3;
3;1,40169;1,40171;3;3;0;0;3;3;
4;1,39737;1,39739;2;3;0;0;2;3;
5;1,4028;1,4028;3;3;0;0;3;3;
6;1,40068;1,40069;2;3;0;0;2;3;
7;1,41689;1,41691;2;3;0;0;2;3;
8;1,40425;1,40426;2;3;0;0;2;3;
9;1,40562;1,40565;3;3;0;0;3;3;
10;1,40528;1,40532;2;3;0;0;2;3;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;31,5079;0,01424;290;500;0-11-6-5-4-1-7-16-15-14-8-9-10-12-13-20
;;2;31,6396;0,225479;290;500;0-6-5-4-1-7-16-15-14-8-9-10-11-12-13-20
;;3;31,6254;0,632529;300;470;0-6-5-4-2-1-7-16-15-14-8-9-10-12-13-20

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;31,5079;0,014232;290;500;0-11-6-5-4-1-7-16-15-14-8-9-10-12-13-20
;;2;31,6396;0,206554;290;500;0-6-5-4-1-7-16-15-14-8-9-10-11-12-13-20
;;3;31,6254;0,016047;300;470;0-6-5-4-2-1-7-16-15-14-8-9-10-12-13-20

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;31,5079;0,028202;290;500;0-11-6-5-4-1-7-16-15-14-8-9-10-12-13-20
;;2;31,6396;1,35972;290;500;0-6-5-4-1-7-16-15-14-8-9-10-11-12-13-20

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;31,6396;0,008235;290;500;0-6-5-4-1-7-16-15-14-8-9-10-11-12-13-20
;;2;31,5079;0,008818;290;500;0-11-6-5-4-1-7-16-15-14-8-9-10-12-13-20
;;3;31,6254;0,014008;300;470;0-6-5-4-2-1-7-16-15-14-8-9-10-12-13-20

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;31,5079;0,014071;290;500;0-11-6-5-4-1-7-16-15-14-8-9-10-12-13-20
;;2;31,6396;0,463611;290;500;0-6-5-4-1-7-16-15-14-8-9-10-11-12-13-20
;;3;31,6254;0,925352;300;470;0-6-5-4-2-1-7-16-15-14-8-9-10-12-13-20

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;31,5079;0,003179;290;500;0-11-6-5-4-1-7-16-15-14-8-9-10-12-13-20
;;2;31,6396;0,58598;290;500;0-6-5-4-1-7-16-15-14-8-9-10-11-12-13-20
