Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p21_t023.txt;23;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;1,12448;1,1245;6;6;0;0;6;6;
2;1,12178;1,1218;6;6;0;0;6;6;
3;1,12098;1,12098;6;6;0;0;6;6;
4;1,12129;1,12129;6;6;0;0;6;6;
5;1,12258;1,12264;6;6;0;0;6;6;
6;1,12214;1,12219;6;6;0;0;6;6;
7;1,12082;1,12088;6;6;0;0;6;6;
8;1,12367;1,1237;6;6;0;0;6;6;
9;1,12373;1,12375;6;6;0;0;6;6;
10;1,12277;1,12283;6;7;0;0;6;7;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;20,0113;0,011478;200;400;0-6-5-4-2-1-7-8-9-10-11-12-13-20
;;2;20,5278;0,01148;200;400;0-12-10-11-6-5-4-2-1-7-8-9-13-20
;;3;19,8795;0,011481;200;400;0-11-6-5-4-2-1-7-8-9-10-12-13-20
;;4;21,0373;0,011485;200;400;0-10-11-6-5-4-2-1-7-8-9-13-12-20
;;5;22,6452;0,090235;205;360;0-6-5-4-3-2-1-7-8-9-10-11-12-20
;;6;22,5135;0,17975;205;360;0-11-6-5-4-3-2-1-7-8-9-10-12-20

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8795;0,000131;200;400;0-11-6-5-4-2-1-7-8-9-10-12-13-20
;;2;21,0373;0,000285;200;400;0-10-11-6-5-4-2-1-7-8-9-13-12-20
;;3;20,0113;0,000386;200;400;0-6-5-4-2-1-7-8-9-10-11-12-13-20
;;4;20,5278;0,000573;200;400;0-12-10-11-6-5-4-2-1-7-8-9-13-20
;;5;22,5135;0,000253;205;360;0-11-6-5-4-3-2-1-7-8-9-10-12-20
;;6;22,6452;0,006225;205;360;0-6-5-4-3-2-1-7-8-9-10-11-12-20

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;20,0113;0,011385;200;400;0-6-5-4-2-1-7-8-9-10-11-12-13-20
;;2;19,8795;0,011386;200;400;0-11-6-5-4-2-1-7-8-9-10-12-13-20
;;3;20,5278;0,011387;200;400;0-12-10-11-6-5-4-2-1-7-8-9-13-20
;;4;21,0373;0,011391;200;400;0-10-11-6-5-4-2-1-7-8-9-13-12-20
;;5;22,6452;0,090058;205;360;0-6-5-4-3-2-1-7-8-9-10-11-12-20
;;6;22,5135;0,123823;205;360;0-11-6-5-4-3-2-1-7-8-9-10-12-20

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;20,5278;0,000109;200;400;0-12-10-11-6-5-4-2-1-7-8-9-13-20
;;2;20,0113;0,000242;200;400;0-6-5-4-2-1-7-8-9-10-11-12-13-20
;;3;21,0373;0,000269;200;400;0-10-11-6-5-4-2-1-7-8-9-13-12-20
;;4;19,8795;0,022286;200;400;0-11-6-5-4-2-1-7-8-9-10-12-13-20
;;5;22,5135;0,001049;205;360;0-11-6-5-4-3-2-1-7-8-9-10-12-20
;;6;22,6452;0,003232;205;360;0-6-5-4-3-2-1-7-8-9-10-11-12-20

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;20,5278;0,011423;200;400;0-12-10-11-6-5-4-2-1-7-8-9-13-20
;;2;20,0113;0,011423;200;400;0-6-5-4-2-1-7-8-9-10-11-12-13-20
;;3;19,8795;0,011426;200;400;0-11-6-5-4-2-1-7-8-9-10-12-13-20
;;4;21,0373;0,011428;200;400;0-10-11-6-5-4-2-1-7-8-9-13-12-20
;;5;22,6452;0,14529;205;360;0-6-5-4-3-2-1-7-8-9-10-11-12-20
;;6;22,5135;0,31367;205;360;0-11-6-5-4-3-2-1-7-8-9-10-12-20

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;20,0113;0,000122;200;400;0-6-5-4-2-1-7-8-9-10-11-12-13-20
;;2;21,0373;0,000215;200;400;0-10-11-6-5-4-2-1-7-8-9-13-12-20
;;3;20,5278;0,008034;200;400;0-12-10-11-6-5-4-2-1-7-8-9-13-20
;;4;19,8795;0,008851;200;400;0-11-6-5-4-2-1-7-8-9-10-12-13-20
;;5;22,5135;0,000158;205;360;0-11-6-5-4-3-2-1-7-8-9-10-12-20
;;6;22,6452;0,002162;205;360;0-6-5-4-3-2-1-7-8-9-10-11-12-20

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;20,0113;0,011457;200;400;0-6-5-4-2-1-7-8-9-10-11-12-13-20
;;2;20,5278;0,011458;200;400;0-12-10-11-6-5-4-2-1-7-8-9-13-20
;;3;21,0373;0,011461;200;400;0-10-11-6-5-4-2-1-7-8-9-13-12-20
;;4;19,8795;0,011463;200;400;0-11-6-5-4-2-1-7-8-9-10-12-13-20
;;5;22,5135;0,213311;205;360;0-11-6-5-4-3-2-1-7-8-9-10-12-20
;;6;22,6452;0,30314;205;360;0-6-5-4-3-2-1-7-8-9-10-11-12-20

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;21,0373;0,000221;200;400;0-10-11-6-5-4-2-1-7-8-9-13-12-20
;;2;20,0113;0,000332;200;400;0-6-5-4-2-1-7-8-9-10-11-12-13-20
;;3;19,8795;0,000414;200;400;0-11-6-5-4-2-1-7-8-9-10-12-13-20
;;4;20,5278;0,000915;200;400;0-12-10-11-6-5-4-2-1-7-8-9-13-20
;;5;22,5135;0,000167;205;360;0-11-6-5-4-3-2-1-7-8-9-10-12-20
;;6;22,6452;0,036232;205;360;0-6-5-4-3-2-1-7-8-9-10-11-12-20

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8795;0,011453;200;400;0-11-6-5-4-2-1-7-8-9-10-12-13-20
;;2;20,0113;0,011454;200;400;0-6-5-4-2-1-7-8-9-10-11-12-13-20
;;3;20,5278;0,011455;200;400;0-12-10-11-6-5-4-2-1-7-8-9-13-20
;;4;21,0373;0,011457;200;400;0-10-11-6-5-4-2-1-7-8-9-13-12-20
;;5;22,6452;0,05654;205;360;0-6-5-4-3-2-1-7-8-9-10-11-12-20
;;6;22,5135;0,078958;205;360;0-11-6-5-4-3-2-1-7-8-9-10-12-20

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;20,5278;0,000113;200;400;0-12-10-11-6-5-4-2-1-7-8-9-13-20
;;2;21,0373;0,000214;200;400;0-10-11-6-5-4-2-1-7-8-9-13-12-20
;;3;20,0113;0,000265;200;400;0-6-5-4-2-1-7-8-9-10-11-12-13-20
;;4;19,8795;0,018644;200;400;0-11-6-5-4-2-1-7-8-9-10-12-13-20
;;5;22,5135;0,001291;205;360;0-11-6-5-4-3-2-1-7-8-9-10-12-20
;;6;22,6452;0,002512;205;360;0-6-5-4-3-2-1-7-8-9-10-11-12-20

Run;6
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;20,5278;0,011512;200;400;0-12-10-11-6-5-4-2-1-7-8-9-13-20
;;2;20,0113;0,011514;200;400;0-6-5-4-2-1-7-8-9-10-11-12-13-20
;;3;19,8795;0,011519;200;400;0-11-6-5-4-2-1-7-8-9-10-12-13-20
;;4;21,0373;0,022655;200;400;0-10-11-6-5-4-2-1-7-8-9-13-12-20
;;5;22,5135;0,011511;205;360;0-11-6-5-4-3-2-1-7-8-9-10-12-20
;;6;22,6452;0,134926;205;360;0-6-5-4-3-2-1-7-8-9-10-11-12-20

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;20,5278;0,000114;200;400;0-12-10-11-6-5-4-2-1-7-8-9-13-20
;;2;19,8795;0,000206;200;400;0-11-6-5-4-2-1-7-8-9-10-12-13-20
;;3;21,0373;0,00043;200;400;0-10-11-6-5-4-2-1-7-8-9-13-12-20
;;4;20,0113;0,000836;200;400;0-6-5-4-2-1-7-8-9-10-11-12-13-20
;;5;22,6452;0,001657;205;360;0-6-5-4-3-2-1-7-8-9-10-11-12-20
;;6;22,5135;0,001683;205;360;0-11-6-5-4-3-2-1-7-8-9-10-12-20

Run;7
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;21,0373;0,011358;200;400;0-10-11-6-5-4-2-1-7-8-9-13-12-20
;;2;20,0113;0,011359;200;400;0-6-5-4-2-1-7-8-9-10-11-12-13-20
;;3;20,5278;0,01136;200;400;0-12-10-11-6-5-4-2-1-7-8-9-13-20
;;4;19,8795;0,011365;200;400;0-11-6-5-4-2-1-7-8-9-10-12-13-20
;;5;22,6452;0,011362;205;360;0-6-5-4-3-2-1-7-8-9-10-11-12-20
;;6;22,5135;0,067515;205;360;0-11-6-5-4-3-2-1-7-8-9-10-12-20

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;21,0373;0,000394;200;400;0-10-11-6-5-4-2-1-7-8-9-13-12-20
