Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p21_t045.txt;45;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;1,92454;1,92459;2;2;0;0;2;2;
2;1,92437;1,92442;2;2;0;0;2;2;
3;1,92437;1,92439;2;2;0;0;2;2;
4;1,91904;1,91904;2;2;0;0;2;2;
5;1,92833;1,92836;2;2;0;0;2;2;
6;1,93022;1,93026;2;2;0;0;2;2;
7;1,93446;1,9345;2;2;0;0;2;2;
8;1,93037;1,93037;2;2;0;0;2;2;
9;1,92893;1,92894;2;2;0;0;2;2;
10;1,92698;1,92701;2;2;0;0;2;2;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,4377;0,019028;450;610;0-11-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-12-13-20
;;2;44,5694;0,019029;450;610;0-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-11-12-13-20

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,4377;0,000258;450;610;0-11-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-12-13-20
;;2;44,5694;0,001479;450;610;0-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-11-12-13-20

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,4377;0,019217;450;610;0-11-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-12-13-20
;;2;44,5694;0,019218;450;610;0-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-11-12-13-20

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,4377;0,000248;450;610;0-11-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-12-13-20
;;2;44,5694;0,002686;450;610;0-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-11-12-13-20

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,5694;0,019472;450;610;0-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-11-12-13-20
;;2;44,4377;0,019473;450;610;0-11-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-12-13-20

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,4377;0,000249;450;610;0-11-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-12-13-20
;;2;44,5694;0,000658;450;610;0-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-11-12-13-20

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,4377;0,019109;450;610;0-11-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-12-13-20
;;2;44,5694;0,01911;450;610;0-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-11-12-13-20

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,4377;0,000255;450;610;0-11-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-12-13-20
;;2;44,5694;0,002174;450;610;0-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-11-12-13-20

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,4377;0,019337;450;610;0-11-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-12-13-20
;;2;44,5694;0,019338;450;610;0-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-11-12-13-20

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,4377;0,000251;450;610;0-11-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-12-13-20
;;2;44,5694;0,000643;450;610;0-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-11-12-13-20

Run;6
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,4377;0,019475;450;610;0-11-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-12-13-20
;;2;44,5694;0,019476;450;610;0-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-11-12-13-20

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,4377;0,000253;450;610;0-11-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-12-13-20
;;2;44,5694;0,004171;450;610;0-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-11-12-13-20

Run;7
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,5694;0,019109;450;610;0-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-11-12-13-20
;;2;44,4377;0,019109;450;610;0-11-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-12-13-20

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,4377;0,000252;450;610;0-11-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-12-13-20
;;2;44,5694;0,000758;450;610;0-6-5-4-1-2-3-19-18-17-15-14-16-7-8-9-10-11-12-13-20

