Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p562.txt;30;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;24,379;24,3805;43;104;0;0;43;104;
2;24,9151;24,9167;41;107;0;0;41;107;
3;24,7388;24,7389;37;111;0;0;37;111;
4;24,9688;24,969;39;88;0;0;39;88;
5;24,7132;24,7142;35;107;0;0;35;107;
6;24,9004;24,9017;39;105;0;0;39;105;
7;24,9223;24,9233;36;104;0;0;36;104;
8;24,7264;24,7264;35;77;0;0;35;77;
9;24,6723;24,6724;39;113;0;0;39;113;
10;24,3967;24,3969;38;102;0;0;38;102;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,52;0,241567;549;517;559-418-422-110-416-164-424-419-138-160-420-559
;;2;29,51;6,13951;549;517;559-422-110-416-164-424-419-138-160-420-418-559
;;3;28,8;3,64936;588;512;559-418-32-513-422-424-164-423-419-138-160-420-559
;;4;29,8;0,241582;786;509;559-418-422-110-416-20-111-1-417-424-164-138-160-420-559
;;5;29,8;1,68869;786;509;559-418-422-110-416-111-20-1-417-424-164-138-160-420-559
;;6;29,79;10,2796;786;509;559-422-110-416-111-20-1-417-424-164-138-160-420-418-559
;;7;29,73;0,241561;824;487;559-418-160-420-138-164-424-422-32-513-1-20-111-417-559
;;8;29,63;0,241562;824;487;559-420-418-422-32-513-111-20-1-417-424-164-138-160-559
;;9;29,73;0,241567;824;487;559-418-160-420-138-164-424-422-32-513-111-20-1-417-559
;;10;29,74;0,47921;824;487;559-418-160-420-138-164-424-32-513-111-20-1-417-422-559
;;11;28,54;0,479213;824;487;559-418-422-32-513-111-20-1-417-424-164-138-160-420-559
;;12;29,73;0,479223;824;487;559-418-160-420-138-164-424-422-32-513-20-111-1-417-559
;;13;29,98;0,719872;824;487;559-418-420-424-422-32-513-111-20-1-417-164-138-160-559
;;14;29,73;1,20606;824;487;559-418-160-420-138-164-424-422-32-513-1-111-20-417-559
;;15;28,53;1,45099;824;487;559-418-32-513-111-20-1-417-422-424-164-138-160-420-559
;;16;29,63;1,451;824;487;559-420-418-422-32-513-20-111-1-417-424-164-138-160-559
;;17;29,74;1,6887;824;487;559-418-160-420-138-164-424-32-513-1-20-111-417-422-559
;;18;29,74;1,92498;824;487;559-418-160-420-138-164-424-32-513-20-111-1-417-422-559
;;19;29,62;2,17758;824;487;559-420-418-32-513-1-111-20-417-422-424-164-138-160-559
;;20;29,74;3,16967;824;487;559-418-420-138-160-164-424-422-32-513-1-20-111-417-559
;;21;29,62;3,64938;824;487;559-420-418-32-513-111-20-1-417-422-424-164-138-160-559
;;22;29,6;5,36416;824;487;559-160-420-138-164-424-32-513-1-111-20-417-422-418-559
;;23;29,63;5,36416;824;487;559-420-418-422-32-513-1-111-20-417-424-164-138-160-559
;;24;29,74;6,86457;824;487;559-418-420-138-160-164-424-422-32-513-1-111-20-417-559
;;25;29,74;7,59599;824;487;559-418-160-420-138-164-424-32-513-1-111-20-417-422-559
