Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p562.txt;65;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;51,582;51,5856;10;20;6;0;15;20;
2;52,2881;52,2884;4;54;3;0;3;54;
3;51,9903;51,993;10;52;4;0;10;52;
4;51,9958;51,9968;20;50;1;0;18;50;
5;52,4411;52,4427;10;46;5;0;11;46;
6;52,2572;52,2577;14;53;5;4;10;17;
7;52,0453;52,0463;8;54;4;0;11;54;
8;53,0907;53,0956;4;62;1;0;5;62;
9;52,6345;52,6349;19;95;5;1;14;87;
10;52,2271;52,2315;25;25;5;0;9;25;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;64,807;9,85227;1310;1115;559-418-420-424-164-138-160-421-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-422-559
;;2;63,767;36,6938;1310;1115;559-418-421-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-422-424-164-138-160-420-559
;;3;64,677;36,6938;1310;1115;559-418-160-420-138-164-424-422-513-32-253-332-335-83-124-55-34-334-488-155-444-442-46-421-559
;;4;64,955;36,1581;1311;1110;559-418-413-155-488-334-34-124-55-83-335-332-253-32-513-20-111-424-164-423-419-138-160-420-559
;;5;64,975;19,6732;1425;1101;559-418-421-46-155-488-334-34-55-124-83-335-332-253-32-513-1-20-111-417-422-424-164-138-160-420-559
;;6;64,925;36,6938;1438;1089;559-413-155-488-334-34-124-55-83-335-332-253-329-32-513-1-20-111-417-422-418-424-164-138-160-420-559
;;7;64,525;49,031;1459;1030;559-418-420-424-164-138-160-413-488-334-34-124-55-83-335-519-332-253-328-32-513-1-20-111-417-422-559
;;8;64,972;4,17009;1475;889;559-418-421-46-409-442-444-412-155-488-334-339-329-32-513-111-20-1-417-422-424-164-138-160-420-559
;;9;64,972;25,3266;1475;889;559-418-421-46-409-442-444-412-155-488-334-339-329-32-513-1-20-111-417-422-424-164-138-160-420-559
;;10;64,555;51,6147;1154;1144;559-418-164-424-422-513-32-332-253-83-55-124-34-334-488-155-442-46-419-138-160-420-559
;;11;64,855;52,1432;1402;1107;559-418-413-155-488-334-34-124-55-83-335-332-253-32-513-1-20-111-417-424-164-419-138-160-420-559
;;12;64,825;52,5446;1296;1134;559-413-155-488-334-34-124-55-83-335-332-253-32-513-1-20-111-422-424-164-419-138-160-420-559
;;13;64,215;52,8177;1445;1067;559-418-413-488-334-34-124-55-83-335-519-332-253-32-513-1-20-111-417-422-424-164-419-138-160-420-559
;;14;64,89;56,9267;1208;1135;559-418-422-513-32-332-335-83-55-124-34-334-488-155-442-46-419-424-164-138-160-420-559
;;15;64,987;57,3313;1404;1103;559-418-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-111-20-424-164-138-160-420-559

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;64,877;1,71307;1218;1149;559-418-164-424-422-32-253-332-335-83-55-124-34-334-488-155-442-444-46-419-138-160-420-559
;;2;64,867;1,75585;1218;1149;559-164-424-422-32-253-332-335-83-55-124-34-334-488-155-444-442-46-419-138-160-420-418-559
;;3;64,867;14,2658;1218;1149;559-164-424-422-32-253-332-335-83-55-124-34-334-488-155-442-444-46-419-138-160-420-418-559
;;4;64,565;12,1766;1342;1139;559-418-160-420-138-164-424-422-513-32-253-332-33-0-74-335-83-55-124-34-334-488-155-413-559
;;5;64,565;12,5236;1342;1139;559-418-160-420-138-164-424-422-513-32-253-332-33-0-74-335-83-124-55-34-334-488-155-413-559
;;6;64,81;34,844;1361;1120;559-413-155-488-334-34-124-55-83-335-332-32-513-111-20-1-422-424-164-419-138-160-420-418-559
;;7;64,775;2,89607;1470;1109;559-413-155-488-334-34-124-55-83-335-332-253-328-32-513-1-111-20-417-422-424-164-138-160-420-418-559
;;8;64,775;2,95362;1470;1109;559-413-155-488-334-34-124-55-83-335-332-253-328-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;9;64,925;3,10577;1470;1109;559-418-413-155-488-334-34-124-55-83-335-332-253-328-32-513-20-111-1-417-422-424-164-138-160-420-559
;;10;64,925;3,13496;1470;1109;559-418-413-155-488-334-34-55-124-83-335-332-253-328-32-513-20-111-1-417-422-424-164-138-160-420-559
