Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p562.txt;90;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;91,6311;91,6323;11;230;2;1;7;38;
2;89,7026;89,7052;15;42;4;3;4;45;
3;89,9655;89,9675;10;28;5;0;3;28;
4;90,0125;90,013;5;56;2;0;3;56;
5;89,7638;89,7645;11;182;6;1;6;126;
6;92,5947;92,5957;9;54;3;0;3;54;
7;90,5817;90,5926;5;34;4;2;8;24;
8;90,4347;90,4429;11;101;10;1;9;100;
9;90,9896;90,9952;7;76;3;1;6;53;
10;92,4574;92,4577;8;92;6;1;7;93;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;89,862;71,4564;1797;1515;559-422-110-416-20-111-1-513-32-332-33-0-74-335-83-124-55-34-334-488-155-412-444-442-46-421-419-424-164-138-160-420-418-559
;;2;89,737;22,0636;1798;1502;559-420-160-423-419-138-164-424-422-513-32-328-79-330-331-33-0-74-517-253-332-335-83-55-124-34-334-488-155-412-444-442-46-559
;;3;89,107;49,6311;1893;1499;559-418-424-164-160-420-138-423-419-421-46-442-444-412-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-20-111-1-417-422-559
;;4;89,527;14,7512;1905;1475;559-418-419-421-46-442-444-155-488-334-34-124-55-83-335-519-517-33-0-74-253-332-32-513-1-111-20-417-422-424-164-138-160-420-413-559
;;5;89,74;16,5738;2135;1297;559-418-160-420-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-83-335-34-55-124-490-338-334-488-339-413-559
;;6;89,612;91,6777;2095;1439;559-418-417-1-111-20-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-412-444-442-46-419-138-160-420-164-424-559
;;7;89,907;92,62;1924;1463;559-418-419-421-46-442-444-155-488-334-34-124-55-83-335-519-517-33-0-74-253-332-339-329-32-513-1-111-20-417-422-424-164-138-160-420-559

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;89,637;63,4115;1782;1541;559-418-164-424-422-110-416-20-111-1-513-32-253-332-33-0-74-517-335-83-124-55-34-334-488-155-444-442-46-421-419-423-138-160-420-559
;;2;89,637;63,4795;1782;1541;559-418-164-424-422-110-416-20-111-1-513-32-253-332-33-0-74-517-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-420-559
;;3;89,937;14,8483;1798;1536;559-422-110-416-111-20-1-513-32-328-253-332-33-0-74-517-335-83-55-124-34-334-488-155-444-442-46-419-424-164-138-160-420-418-559
;;4;89,887;5,77862;1835;1535;559-418-420-164-424-422-110-416-111-20-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-46-421-419-138-160-559
;;5;89,887;6,0406;1835;1535;559-418-420-164-424-422-110-416-20-111-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-46-421-419-138-160-559
