Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p562.txt;85;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;78,7203;78,7211;6;91;2;0;5;91;
2;77,8604;77,862;14;128;6;0;5;128;
3;77,7501;77,7512;7;127;8;0;9;127;
4;76,9262;76,9273;5;122;2;0;6;122;
5;77,1173;77,1176;9;102;5;0;6;102;
6;79,3801;79,3835;5;58;5;0;4;58;
7;77,3357;77,3401;8;62;3;0;5;62;
8;77,2112;77,212;10;18;8;0;8;18;
9;77,0611;77,066;17;39;10;2;11;41;
10;78,2241;78,2278;3;67;1;1;4;68;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;84,657;21,1097;1887;1407;559-418-413-421-46-442-444-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-1-111-20-417-422-424-164-138-160-420-559
;;2;84,765;25,8882;1888;1327;559-418-423-419-413-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-111-20-1-417-422-424-164-138-160-420-559
;;3;84,555;33,1185;2024;1298;559-420-418-413-334-488-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-111-20-1-417-422-424-164-138-160-559
;;4;84,672;79,5877;1830;1411;559-418-420-424-164-138-160-423-419-46-442-444-412-155-488-334-34-124-55-83-335-33-0-74-519-332-32-513-20-111-1-417-422-559
;;5;84,987;79,5926;1829;1439;559-418-420-424-164-138-160-423-419-421-46-442-444-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-20-111-1-417-422-559

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;84,927;17,2516;1734;1458;559-164-424-422-110-416-20-111-1-513-32-253-332-33-0-74-335-83-124-55-34-334-488-155-444-442-46-419-138-160-420-418-559
;;2;84,927;17,2665;1734;1458;559-164-424-422-110-416-111-20-1-513-32-253-332-33-0-74-335-83-124-55-34-334-488-155-444-442-46-419-138-160-420-418-559
;;3;84,937;17,8643;1734;1458;559-418-164-424-422-110-416-111-20-1-513-32-253-332-33-0-74-335-83-124-55-34-334-488-155-444-442-46-419-138-160-420-559
;;4;84,937;17,8735;1734;1458;559-418-164-424-422-110-416-20-111-1-513-32-253-332-33-0-74-335-83-124-55-34-334-488-155-444-442-46-419-138-160-420-559
;;5;84,937;18,1434;1734;1458;559-418-164-424-422-110-416-20-111-1-513-32-253-332-33-0-74-335-83-55-124-34-334-488-155-444-442-46-419-138-160-420-559
;;6;84,937;18,2411;1734;1458;559-418-164-424-422-110-416-111-20-1-513-32-253-332-33-0-74-335-83-55-124-34-334-488-155-444-442-46-419-138-160-420-559
;;7;84,937;19,658;1734;1458;559-418-164-424-422-110-416-111-20-1-513-32-253-332-33-0-74-335-83-55-124-34-334-488-155-442-444-46-419-138-160-420-559
;;8;84,937;19,7815;1734;1458;559-418-164-424-422-110-416-20-111-1-513-32-253-332-33-0-74-335-83-55-124-34-334-488-155-442-444-46-419-138-160-420-559
;;9;84,937;20,8654;1734;1458;559-418-164-424-422-110-416-20-111-1-513-32-253-332-33-0-74-335-83-124-55-34-334-488-155-442-444-46-419-138-160-420-559
;;10;84,937;20,9052;1734;1458;559-418-164-424-422-110-416-111-20-1-513-32-253-332-33-0-74-335-83-124-55-34-334-488-155-442-444-46-419-138-160-420-559
;;11;84,957;8,59233;1806;1442;559-424-422-417-1-111-20-513-32-328-253-332-33-0-74-517-335-83-124-55-34-334-488-155-444-442-46-421-419-164-138-160-420-418-559
;;12;84,847;2,54186;1829;1439;559-420-424-164-138-160-423-419-421-46-442-444-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-20-111-1-417-422-418-559
;;13;84,847;2,54678;1829;1439;559-420-424-164-138-160-423-419-421-46-442-444-155-488-334-34-124-55-83-335-519-517-33-0-74-253-332-32-513-20-111-1-417-422-418-559
;;14;84,847;2,56423;1829;1439;559-420-424-164-138-160-423-419-421-46-442-444-155-488-334-34-124-55-83-335-519-517-33-0-74-253-332-32-513-1-111-20-417-422-418-559
;;15;84,847;2,5742;1829;1439;559-420-424-164-138-160-423-419-421-46-442-444-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-1-111-20-417-422-418-559
;;16;84,847;3,06603;1829;1439;559-420-424-164-138-160-423-419-421-46-442-444-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-111-20-1-417-422-418-559
;;17;84,847;3,18024;1829;1439;559-420-424-164-138-160-423-419-421-46-442-444-155-488-334-34-124-55-83-335-519-517-33-0-74-253-332-32-513-111-20-1-417-422-418-559
;;18;84,277;7,38532;1829;1439;559-418-164-424-422-417-1-111-20-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-46-421-419-423-138-160-420-559
;;19;84,927;7,66528;1829;1439;559-418-423-419-421-46-442-444-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-1-20-111-417-422-424-164-138-160-420-559
;;20;84,277;7,6699;1829;1439;559-418-164-424-422-417-111-20-1-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-46-421-419-423-138-160-420-559
;;21;84,277;7,82691;1829;1439;559-418-164-424-422-417-1-20-111-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-46-421-419-423-138-160-420-559
;;22;84,277;8,21567;1829;1439;559-418-164-424-422-417-1-20-111-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-420-559
;;23;84,277;8,22038;1829;1439;559-418-164-424-422-417-111-20-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-420-559
;;24;84,277;8,22482;1829;1439;559-418-164-424-422-417-20-111-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-420-559
;;25;84,777;8,73131;1829;1439;559-423-419-421-46-442-444-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;26;84,777;8,91049;1829;1439;559-423-419-421-46-442-444-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-1-111-20-417-422-424-164-138-160-420-418-559
;;27;84,927;8,97956;1829;1439;559-418-423-419-421-46-442-444-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-1-111-20-417-422-424-164-138-160-420-559
;;28;84,927;8,991;1829;1439;559-418-423-419-421-46-442-444-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-111-20-1-417-422-424-164-138-160-420-559
;;29;84,927;9,01065;1829;1439;559-418-423-419-421-46-442-444-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-20-111-1-417-422-424-164-138-160-420-559
;;30;84,927;9,33089;1829;1439;559-418-423-419-421-46-442-444-155-488-334-34-124-55-83-335-519-517-33-0-74-253-332-32-513-20-111-1-417-422-424-164-138-160-420-559
;;31;84,927;9,34069;1829;1439;559-418-423-419-421-46-442-444-155-488-334-34-124-55-83-335-519-517-33-0-74-253-332-32-513-1-20-111-417-422-424-164-138-160-420-559
;;32;84,997;9,37201;1829;1439;559-418-423-419-421-46-442-444-155-488-334-34-124-55-83-335-519-33-0-74-517-332-253-32-513-1-20-111-417-422-424-164-138-160-420-559
;;33;84,997;9,37768;1829;1439;559-418-423-419-421-46-442-444-155-488-334-34-124-55-83-335-519-33-0-74-517-332-253-32-513-111-20-1-417-422-424-164-138-160-420-559
;;34;84,927;9,70366;1829;1439;559-418-423-419-421-46-442-444-155-488-334-34-124-55-83-335-519-517-33-0-74-253-332-32-513-111-20-1-417-422-424-164-138-160-420-559
;;35;84,527;9,9599;1829;1439;559-418-422-417-1-20-111-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-46-421-419-423-424-164-138-160-420-559
