Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p562.txt;20;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;14,383;14,3831;19;32;0;0;19;32;
2;14,5775;14,5788;22;33;0;0;22;33;
3;14,6839;14,6841;21;40;0;0;21;40;
4;14,7679;14,7683;19;41;0;0;19;41;
5;14,3951;14,3953;22;37;0;0;22;37;
6;14,7601;14,7606;20;30;1;0;21;30;
7;14,5166;14,5172;21;31;0;0;21;31;
8;14,3735;14,374;18;31;1;0;19;31;
9;14,4088;14,4095;20;34;2;0;22;34;
10;14,5552;14,5557;20;35;0;0;20;35;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,91;0,139834;408;443;559-418-160-420-424-164-423-419-421-413-559
;;2;19,91;2,01949;408;443;559-160-420-424-164-423-419-421-413-418-559
;;3;19,91;0,13983;479;436;559-418-422-424-164-138-160-423-419-421-420-559
;;4;19,49;0,139833;479;436;559-418-421-419-423-138-160-420-164-424-422-559
;;5;19,85;0,139836;479;436;559-418-422-424-164-160-420-138-423-419-421-559
;;6;19,9;0,857685;479;436;559-422-424-164-138-160-423-419-421-420-418-559
;;7;19,99;5,17703;479;436;559-422-424-164-160-420-138-423-419-421-418-559
;;8;19,48;0,139829;501;433;559-418-160-420-424-164-138-419-421-413-559
;;9;19,71;0,283233;501;433;559-418-413-421-419-420-424-164-138-160-559
;;10;19,83;0,567597;501;433;559-418-138-160-420-424-164-419-421-413-559
;;11;19,34;1,72337;501;433;559-418-413-421-419-424-164-138-160-420-559
;;12;19,74;1,72338;501;433;559-413-421-419-160-420-138-164-424-418-559
;;13;19,19;2,01948;501;433;559-418-420-424-164-138-160-419-421-413-559
;;14;19,19;10,8053;501;433;559-413-421-419-164-424-138-160-420-418-559
;;15;19,81;8,34987;554;339;559-418-111-20-424-164-138-160-420-559
;;16;19,6;0,709482;585;277;559-418-417-20-111-424-164-138-160-559
;;17;19,6;1,1475;585;277;559-418-417-111-20-424-164-138-160-559
;;18;19,6;2,01948;585;277;559-418-111-20-417-424-164-138-160-559
;;19;19,74;10,6633;585;277;559-417-111-20-424-164-138-160-418-559

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,91;0,011972;408;443;559-160-420-424-164-423-419-421-413-418-559
;;2;19,91;0,069892;408;443;559-418-160-420-424-164-423-419-421-413-559
;;3;19,91;0,006926;479;436;559-418-422-424-164-138-160-423-419-421-420-559
;;4;19,9;1,49781;479;436;559-422-424-164-138-160-423-419-421-420-418-559
;;5;19,85;1,50669;479;436;559-418-422-424-164-160-420-138-423-419-421-559
;;6;19,48;0,010529;501;433;559-160-420-424-164-138-419-421-413-418-559
;;7;19,71;0,014597;501;433;559-413-421-419-420-424-164-138-160-418-559
;;8;19,19;0,015158;501;433;559-413-421-419-424-164-138-160-420-418-559
;;9;19,71;0,055909;501;433;559-418-413-421-419-420-424-164-138-160-559
;;10;19,48;0,058015;501;433;559-418-160-420-424-164-138-419-421-413-559
;;11;19,83;0,058537;501;433;559-418-138-160-420-424-164-419-421-413-559
;;12;19,34;0,073288;501;433;559-418-413-421-419-424-164-138-160-420-559
;;13;19,9;0,074509;501;433;559-418-413-421-419-164-138-160-420-424-559
;;14;19,38;0,080715;501;433;559-418-413-421-419-138-160-420-164-424-559
;;15;19,74;1,50315;501;433;559-413-421-419-160-420-138-164-424-418-559
;;16;19,88;1,50368;501;433;559-418-413-421-419-160-420-138-164-424-559
;;17;19,19;3,51833;501;433;559-418-420-424-164-138-160-419-421-413-559
;;18;16,95;0,016558;522;385;559-413-422-424-164-138-160-420-418-559
;;19;18,12;0,099897;522;385;559-418-413-420-422-424-164-138-160-559
;;20;17,99;4,437;522;385;559-420-418-422-424-164-138-160-413-559
;;21;19,5;0,01798;540;347;559-513-422-424-164-138-160-420-418-559
;;22;19,51;0,236336;540;347;559-418-513-422-424-164-138-160-420-559
;;23;19,8;0,081693;554;339;559-20-111-424-164-138-160-420-418-559
;;24;19,8;0,082673;554;339;559-111-20-424-164-138-160-420-418-559
;;25;19,81;0,083811;554;339;559-418-111-20-424-164-138-160-420-559
;;26;19,81;0,187792;554;339;559-418-20-111-424-164-138-160-420-559
;;27;19,74;0,032537;585;277;559-417-20-111-424-164-138-160-418-559
;;28;19,74;0,035134;585;277;559-417-111-20-424-164-138-160-418-559
;;29;19,74;0,044998;585;277;559-111-20-417-424-164-138-160-418-559
;;30;19,6;0,052816;585;277;559-418-417-111-20-424-164-138-160-559
;;31;19,6;0,085436;585;277;559-418-417-20-111-424-164-138-160-559
;;32;19,6;0,269152;585;277;559-418-111-20-417-424-164-138-160-559

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,91;0,15453;408;443;559-418-160-420-424-164-423-419-421-413-559
;;2;19,91;0,30351;408;443;559-160-420-424-164-423-419-421-413-418-559
;;3;19,85;0,154524;479;436;559-418-422-424-164-160-420-138-423-419-421-559
;;4;19,91;0,154527;479;436;559-418-422-424-164-138-160-423-419-421-420-559
;;5;19,49;3,65526;479;436;559-418-421-419-423-138-160-420-164-424-422-559
;;6;19,99;5,86742;479;436;559-422-424-164-160-420-138-423-419-421-418-559
;;7;19,9;8,21347;479;436;559-422-424-164-138-160-423-419-421-420-418-559
;;8;19,34;0,154529;501;433;559-418-413-421-419-424-164-138-160-420-559
;;9;19,48;0,154529;501;433;559-418-160-420-424-164-138-419-421-413-559
;;10;19,83;0,303508;501;433;559-418-138-160-420-424-164-419-421-413-559
;;11;19,19;0,303513;501;433;559-418-420-424-164-138-160-419-421-413-559
;;12;19,71;3,21674;501;433;559-418-413-421-419-420-424-164-138-160-559
;;13;19,19;4,23889;501;433;559-413-421-419-424-164-138-160-420-418-559
;;14;19,76;9,53181;501;433;559-418-424-164-160-420-138-419-421-413-559
;;15;19,74;11,8409;501;433;559-413-421-419-160-420-138-164-424-418-559
;;16;19,37;0,303517;519;283;559-418-20-111-1-424-164-138-160-559
;;17;19,37;0,45185;519;283;559-418-1-20-111-424-164-138-160-559
;;18;19,37;4,2389;519;283;559-418-111-20-1-424-164-138-160-559
;;19;19,37;5,72434;519;283;559-418-1-111-20-424-164-138-160-559
;;20;19,6;0,303504;585;277;559-418-417-20-111-424-164-138-160-559
;;21;19,6;2,64081;585;277;559-418-417-111-20-424-164-138-160-559
