Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p2143.txt;30;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;671,207;671,207;25;27;20;21;16;24;
2;672,949;672,978;17;32;22;27;13;33;
3;674,766;674,794;18;30;12;22;13;44;
4;794,007;794,119;19;35;19;32;16;23;
5;819,235;819,303;15;19;29;11;23;17;
6;795,991;796,002;18;489;31;5;17;6;
7;796,976;797,008;17;23;18;52;17;28;
8;858,281;858,353;14;75;22;3;12;75;
9;823,061;823,079;20;187;42;10;18;185;
10;835,958;835,974;23;49;7;5;17;54;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,787;515,567;1759;1947;0-862-1303-1948-1821-1021-755-540-273-1708-2011-2088-2009-1364-1358-1367-1422-2089-1746-1894-1581-1688-2076-1817-2018-1403-2084-2079-419-640-0
;;2;29,98;361,223;1837;1867;0-944-627-862-1303-895-1074-780-628-1093-651-450-529-127-1244-1643-2128-1550-1971-1822-1529-1676-2123-2008-2004-1950-1376-1784-1352-1799-1889-1522-1375-635-640-868-1360-0
;;3;29,99;113,54;1935;1865;0-944-627-862-1303-895-1074-780-628-1093-651-450-529-127-1244-1643-1997-2128-1550-1971-1822-1529-1676-1950-2123-2008-2004-1962-1352-1784-1376-1799-1522-635-640-868-1360-0
;;4;29,99;140,842;1935;1865;0-944-627-862-1303-895-1074-780-628-1093-651-450-529-127-1244-1643-2128-1997-1550-1971-1822-1529-1676-1950-2123-2008-2004-1962-1352-1784-1376-1799-1522-635-640-868-1360-0
;;5;29,94;26,8653;2073;1653;0-944-862-1303-627-640-1360-635-1074-780-1522-1889-1799-1352-1784-1376-1962-2004-2008-2123-1676-1910-1595-1950-1967-1529-1822-1971-1550-2128-1997-1113-127-529-450-1093-628-0
;;6;29,997;671,296;1684;1983;0-944-862-1303-1669-1821-2029-1021-540-755-1968-2009-2088-2011-1708-273-1364-1498-1358-1367-1422-2089-1746-1894-1581-2086-1513-1948-419-895-780-640-635-0
;;7;29,997;675,207;1658;2010;0-944-862-1303-1669-1821-2029-1021-540-755-1968-2009-2088-2011-1708-273-1364-1498-1358-1367-2089-1746-1581-1894-2086-1513-1948-419-895-1074-780-640-635-0
;;8;29,997;676,231;1661;2006;0-944-862-1303-1669-1821-2029-1021-540-755-1968-2009-2088-2011-1708-273-1364-1498-1358-1367-1422-2089-1746-1581-1894-1513-1948-419-895-1074-780-640-635-0
;;9;29,94;701,048;2047;1810;0-944-862-1303-895-1074-780-635-651-1093-628-1522-1889-1799-1784-1352-1376-2004-2123-2008-1962-1950-1910-1676-1595-1529-1967-1822-1971-1550-1997-2128-127-529-450-640-1360-868-627-0
;;10;29,93;709,423;2031;1816;0-944-862-1303-895-1074-780-635-651-1093-628-1375-1522-1889-1799-1784-1352-1376-2004-1595-1676-1910-1950-1962-2008-2123-1529-1822-1971-1550-1997-2128-127-529-450-640-1360-868-627-0
;;11;29,93;712,29;2030;1826;0-944-862-1303-895-1074-780-651-1093-628-450-529-127-2128-1997-1550-1971-1529-1822-1967-1676-1910-1950-1962-2008-2123-2004-1376-1352-1784-1799-1889-1522-1375-635-640-1360-868-627-0
;;12;29,9;715,765;2006;1828;0-944-862-1303-895-1074-780-635-1375-1522-1514-1889-1799-1352-1784-1376-2004-2123-2008-1962-1950-1910-1676-1595-1529-1967-1822-1971-1550-1997-2128-1643-127-529-450-1093-640-1360-868-627-0
;;13;29,997;739,565;1646;2034;0-944-862-1303-1669-1821-2029-1021-540-755-1968-2009-2088-2011-1708-273-1364-1378-1358-1367-2089-1746-1894-1581-2086-1513-1948-419-895-1074-780-640-635-0
;;14;29,997;739,667;1616;2047;0-944-862-1303-1669-1821-2029-1021-540-755-1968-2009-2088-2011-1708-273-1364-1378-1358-1367-1422-2089-1746-1581-1894-2086-1948-419-895-1074-780-640-635-0
;;15;29,98;740,231;1993;1843;0-944-862-1303-895-1074-780-651-450-529-127-1691-1643-1997-2128-1550-1971-1967-1822-1529-1595-1676-1910-1950-1962-2008-2123-2004-1376-1352-1784-1799-1889-1522-1375-635-640-1360-868-627-0
;;16;29,98;740,385;1999;1841;0-944-862-1303-895-1074-780-651-1093-450-529-127-1643-2128-1997-1550-1971-1529-1822-1595-1676-1910-1950-1962-2008-2123-2004-1376-1352-1784-1799-1889-1522-1375-635-640-1360-868-627-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;29,977;56,639;1652;2107;0-944-862-1303-1948-1821-1021-755-540-1708-2011-2088-2009-1364-1358-1367-2089-1894-1581-1513-1669-1688-2076-1613-1817-1403-2084-419-895-640-0
;;2;29,987;56,7236;1671;2066;0-944-862-1303-1948-1021-540-755-273-1708-2011-2088-2009-1364-1358-1367-2089-1894-1581-1513-1669-1688-2076-1613-1817-1403-2084-419-895-640-0
;;3;29,977;56,8188;1706;2049;0-944-862-1303-1948-1821-1021-540-755-273-1708-2011-2088-2009-1364-1358-1367-2089-1894-1581-1513-1669-1688-2076-1817-1403-2084-419-895-640-0
;;4;29,977;61,3392;1706;2049;0-944-862-1303-1948-1821-1021-755-540-273-1708-2011-2088-2009-1364-1358-1367-2089-1894-1581-1513-1669-1688-2076-1817-1403-2084-419-895-640-0
;;5;29,937;53,4603;1783;1990;0-944-862-1303-1948-1821-1021-755-540-273-2088-1364-1358-1367-2089-1894-1581-1513-1669-1688-2076-1613-1817-1403-2084-419-895-780-640-635-0
;;6;29,857;117,443;1884;1898;0-944-862-1303-1948-1669-1821-1513-1894-1581-2089-1367-1358-1021-1364-273-540-755-1688-2076-1961-1817-1403-2084-2079-419-895-780-640-635-0
;;7;29,847;117,701;1884;1898;0-944-862-1303-1948-1821-755-540-273-1364-1021-1358-1367-2089-1581-1894-1513-1669-1688-2076-1961-1817-1403-2084-2079-419-895-780-640-635-0
;;8;29,977;72,7029;1901;1877;0-944-1948-1513-2086-1894-1581-2089-1358-1367-1364-2088-1968-273-540-755-1021-1821-1669-1688-2076-1961-1817-1403-2084-2079-419-862-640-635-0
;;9;29,847;72,8544;1948;1837;0-1303-1948-1513-2086-1581-1894-1746-2089-1358-1367-1364-2088-273-540-755-1021-1821-1669-1688-2076-1961-1817-1403-2084-2079-419-862-640-635-0
;;10;29,847;72,8951;1948;1837;0-1303-1948-1513-2086-1894-1581-1746-2089-1358-1367-1364-2088-273-540-755-1021-1821-1669-1688-2076-1961-1817-1403-2084-2079-419-862-640-635-0
;;11;29,857;74,5216;1948;1837;0-1948-1821-1021-540-755-1364-2088-273-1367-1358-2089-1746-1581-1894-2086-1513-1669-1688-2076-1961-1817-1403-2084-2079-419-1303-862-640-635-0
