Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p2143.txt;100;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;4.224,79;4.224,88;5;26;3;5;7;6;
2;4.179,68;4.179,96;8;11;13;1;4;11;
3;4.248,24;5.470,28;4;12;9;1;5;12;
4;4.208,47;4.208,59;6;45;10;14;8;18;
5;4.076,09;4.076,1;9;53;17;13;9;37;
6;4.260,23;4.260,32;3;7;0;8;3;4;
7;3.997,99;3.998,18;5;13;9;5;6;11;
8;4.301,05;4.301,23;6;32;15;1;5;16;
9;4.108,31;4.108,44;6;5;2;11;6;6;
10;4.023,09;4.023,09;4;110;6;11;6;52;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;99,997;2.676,71;6105;5907;0-944-862-1303-895-390-627-635-868-1360-640-651-1093-780-1074-419-2079-1519-1403-2018-1613-1817-2084-2026-1730-1688-2076-1961-2038-1948-1669-1821-1998-2089-1422-1746-1581-1894-2086-1726-2083-1513-2029-1367-1358-1378-1498-1021-755-540-1364-273-1708-2011-2088-2009-1968-933-680-2041-1973-2005-250-1775-1713-1850-2031-1914-1521-426-2074-2002-1958-1917-2053-2054-1943-1744-2028-2117-1445-2003-1959-1435-2063-146-2019-1663-2013-1955-2116-1375-1522-1799-1889-1784-1352-1376-2004-1962-1950-1910-1676-1595-1476-2123-2008-1822-1529-1967-1971-1550-2128-1997-1643-127-529-450-0
;;2;99,877;1.700,46;6111;5846;0-944-862-1303-895-1074-780-635-627-868-1360-640-651-450-529-127-628-1093-419-1948-2038-1961-1400-2022-1613-1817-2018-1403-2084-1519-2079-2026-2076-1730-1688-1669-1821-1998-2083-1726-2086-1581-1894-1746-1513-2029-1364-273-1708-2011-2088-2009-1968-755-540-1021-1498-1378-1358-1367-1994-1422-2089-1594-933-680-2041-1973-2005-250-1775-1713-1850-2031-1914-1521-426-2074-2002-1958-1917-2053-2054-1943-2117-2028-1744-1445-2003-1959-1435-2063-146-2019-1663-2013-1955-1376-1950-2008-2004-1962-1910-1676-1529-2128-1997-1550-1971-1822-2123-1352-1784-1889-1799-1522-1375-0
;;3;99,857;3.136,15;6111;5846;0-944-862-1303-895-1074-780-635-627-868-1360-640-651-450-529-127-628-1093-419-1948-2038-2076-1961-1400-2022-1817-1613-2018-1403-1519-2079-2084-2026-1730-1688-1669-1821-2029-755-540-1708-2011-2088-2009-1968-273-1364-1021-1498-1378-1358-1367-1994-2089-1422-1746-1581-1894-2086-1998-1513-1726-2083-1594-680-933-2041-1973-2005-250-1713-1775-1850-2031-1914-1521-426-2074-2002-1917-1958-2053-2054-1943-1744-2028-2117-1445-2003-1959-1435-2063-146-2019-1663-2013-1955-1375-1522-1799-1889-1376-1352-2008-1971-1550-1997-2128-1822-1529-1676-1910-1950-1962-2004-2123-1784-0
;;4;99,687;2.254,51;6182;5799;0-944-635-1245-1669-1821-1513-2029-755-540-1364-273-1708-2011-2088-2009-1968-1021-1367-1358-1378-1498-1994-1998-2086-1894-1581-1746-1422-2089-1594-933-680-2041-1973-2083-1726-2005-250-1775-1713-1850-2031-1914-1521-426-2074-2002-1958-1917-2053-2054-1943-1744-2028-2117-1445-1435-2063-146-2013-1955-1663-2019-1959-2003-1400-2022-1613-1817-2018-1403-2084-1519-2079-2026-2076-1961-2038-1688-1730-1948-419-895-1074-780-1375-1522-1889-1799-1352-1784-1376-1595-1676-1910-1950-1962-2008-2123-2004-1967-1529-1822-1971-1550-2128-1997-127-450-651-1093-640-1360-868-862-1303-627-0
;;5;99,857;4.244,62;6130;5832;0-944-862-1303-895-1074-780-635-627-868-1360-640-651-450-529-127-628-1093-419-1948-2038-2076-1961-1400-2022-1817-1613-2018-1403-1519-2079-2084-2026-1730-1688-1669-1821-2029-755-540-1708-2011-2088-2009-1968-273-1364-1021-1498-1378-1358-1367-1994-2089-1422-1746-1581-1894-2086-1998-1513-1726-2083-1594-680-933-2041-1973-2005-250-1713-1775-1850-2031-1914-1521-426-2074-2002-1917-1958-2053-2054-1943-1744-2028-2117-1445-2003-1959-1435-2063-146-2019-1663-2013-1375-1522-1889-1799-1352-1376-1595-2008-1971-1550-1997-2128-1822-1529-1676-1910-1950-1962-2004-2123-1784-0
;;6;99,647;4.247,95;6197;5791;0-944-635-1245-1669-1821-1513-2029-755-540-1364-273-1708-2011-2088-2009-1968-1021-1367-1358-1378-1498-1994-1998-2086-1894-1581-1746-1422-2089-1594-933-680-2041-1973-2083-1726-2005-250-1775-1713-1850-2031-1914-426-2074-2002-1917-1958-1943-2054-2053-2117-1744-2028-1445-1435-146-2063-2019-2013-1955-1663-1959-2003-1400-2022-1613-1817-2018-1403-2084-1519-2079-2026-1688-1730-2076-1961-2038-1948-419-895-1074-780-1375-1522-1799-1889-1352-1784-1376-1595-2123-2008-1962-1950-1910-1676-2004-1967-1822-1529-1971-1550-1997-2128-127-529-450-651-1093-640-1360-868-862-1303-627-0
;;7;99,787;4.248,57;6187;5794;0-944-635-1245-1669-1821-1513-2029-755-540-1364-273-1708-2011-2088-2009-1968-1021-1367-1358-1378-1498-1994-1998-2086-1894-1581-1746-1422-2089-1594-933-680-2041-1973-2083-1726-2005-250-1775-1713-1850-2031-1914-1521-426-2074-2002-1958-1917-2053-2054-1943-1744-2028-2117-1445-1435-2063-146-2013-1955-1663-2019-1959-2003-1400-2022-1613-1817-2018-1403-2084-1519-2079-2026-2076-1961-2038-1688-1730-1948-419-895-1074-780-1375-1522-1889-1799-1352-1784-1376-1595-1676-1910-1950-1962-2008-2123-1967-1822-1529-1971-1550-2128-1997-127-529-450-651-1093-640-1360-868-862-1303-627-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;99,997;380,371;6049;5850;0-944-862-1303-895-780-635-627-868-1360-640-651-1093-628-450-529-127-1244-1643-1497-795-1533-1987-2097-1530-1502-1376-1352-1784-1476-2123-1971-1550-2128-1997-1529-1967-1822-2004-1950-1676-1962-2008-1595-1910-1514-1799-1889-1522-1375-1074-419-1948-2038-1688-1730-2076-1961-2022-2084-2079-1519-1403-2018-1613-1817-1663-2013-2019-2063-146-1435-1959-2003-1744-2053-2054-1943-1917-1958-2002-2074-426-1521-2031-1775-1713-2005-1726-2083-2086-1581-1894-1746-1422-680-2041-2089-1367-1358-1021-1968-2009-2088-273-1364-755-540-1513-1821-1669-0
;;2;99,947;850,791;6162;5726;0-944-627-862-1303-895-1074-780-635-868-1360-640-651-1093-628-450-529-127-1244-1643-1691-1497-795-1533-2097-1987-1530-1502-1352-1376-2123-1967-1529-1822-1997-2128-1550-1971-1950-1910-2008-2004-1676-1595-1962-1784-1514-1799-1889-1522-1375-419-1688-1730-2038-2076-1961-2022-2084-2079-1519-1403-2018-1613-1817-1445-1663-2013-2019-2063-146-1435-1959-2003-2054-2053-1744-2028-1917-1958-2002-2074-426-1521-2031-1775-1713-2005-1726-2083-2086-1581-1894-1746-933-680-1422-2089-1367-1358-1021-1968-2009-2088-273-1364-755-540-1513-1821-1948-0
