Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p2143.txt;110;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;4.435,4;4.435,8;7;18;9;2;6;14;
2;4.459,11;4.459,14;9;174;11;0;2;174;
3;4.555,57;4.556,04;7;51;12;8;8;25;
4;4.400,19;4.400,35;5;28;9;0;4;28;
5;4.444,54;4.444,78;3;141;1;6;3;115;
6;4.637,35;4.637,66;4;17;0;2;4;11;
7;4.454,08;4.454,22;4;11;5;13;6;12;
8;4.421,83;4.422,04;4;33;2;0;5;33;
9;4.436,16;4.436,31;6;19;6;0;5;19;
10;4.536,87;4.536,92;8;71;14;0;7;71;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;109,967;2.610,86;6677;6122;0-944-862-1303-627-894-635-640-1360-868-780-1074-895-390-419-2079-1519-2084-1403-2018-1817-1613-2022-1400-2026-1730-1688-2076-1961-2038-1948-1669-1821-2029-1513-1998-2083-1726-2086-1581-1894-1746-2089-1422-1994-1498-1378-1358-1367-1021-540-755-1364-1708-273-2011-2088-2009-1968-933-680-1594-2041-1973-2005-426-2074-2002-1917-1958-2053-2054-1943-1744-2028-2117-1445-2003-1959-1435-146-2063-2019-2013-1663-1955-2116-1245-1497-795-2097-1533-1530-1502-1375-1522-1799-1889-1514-1784-1352-1376-2008-2004-1962-1910-1676-1595-1476-1950-2123-1822-1529-1967-1971-1550-2128-1997-1643-1691-1244-1113-127-529-450-651-1093-628-0
