Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p2143.txt;120;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;5.842,47;5.842,53;8;25;13;2;4;21;
2;5.826,64;5.826,96;9;12;13;2;5;4;
3;5.882,38;5.883,17;7;41;23;13;7;29;
4;5.811,77;5.812,5;6;16;6;1;5;17;
5;5.905,09;5.905,85;4;31;13;13;4;29;
6;6.032,31;6.032,49;6;34;25;0;6;34;
7;5.871,18;5.871,29;5;20;1;8;4;6;
8;5.911,85;5.912,2;5;243;2;3;5;242;
9;5.903,98;5.904,77;3;14;14;1;7;8;
10;5.836,96;5.837,78;9;37;13;5;4;14;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;119,897;5.849,78;7012;6849;0-944-640-868-627-862-1303-895-1074-651-529-127-628-1093-780-419-2079-1519-2084-1403-2018-1613-1817-2022-1961-2076-1730-1688-2038-1948-1669-1821-2029-755-540-1364-273-1708-2011-2088-2009-1968-1021-1367-1358-1378-1513-1998-2086-1581-1894-1746-2089-1422-680-2041-1973-2083-1726-2005-250-1713-1775-1850-2031-1914-1521-426-2074-2002-1958-1917-1943-2054-2053-1744-2117-2028-1445-2003-1959-1435-2063-146-2019-1663-2013-1955-2116-1245-1977-1375-1522-1799-1352-1784-1376-2004-1595-1676-1910-1950-1962-2008-2123-1822-1529-1967-1971-1550-2128-1997-1691-1643-1497-1533-1833-1841-1555-1819-1554-1480-1557-1421-1379-1923-2097-1987-795-1530-1889-635-0
;;2;119,987;5.870,78;7127;6847;0-944-862-1303-895-1074-780-635-868-1360-640-651-450-529-127-628-1093-627-419-2079-1519-1403-2018-1613-1817-2084-2026-1730-1688-2076-1961-2038-1948-1669-1821-1378-1358-1367-1498-1021-540-755-1968-2009-2088-2011-1708-273-1364-2029-1513-1998-2083-1726-2086-1581-1894-2089-1422-1746-933-680-2041-1973-2005-250-1775-1713-1850-2031-1521-426-2074-2002-1917-1958-2053-2054-1943-2117-1744-2028-1445-2003-1959-1435-2063-146-2019-1663-2013-1955-2116-1245-1977-1522-1799-1352-1784-1376-2004-1595-1676-1910-1950-1962-2008-2123-1822-1529-1967-1971-1550-2128-1997-1643-1691-1497-1530-795-1533-1923-1379-1421-1557-1480-1554-1847-1488-1819-1555-1841-1833-0
;;3;119,647;5.881,48;7263;6780;0-944-862-1303-895-1074-780-635-868-1360-640-651-450-529-127-1244-628-1093-419-2079-1519-1403-2018-1613-2022-1817-2084-2026-2076-1961-2038-1730-1688-1948-1669-1821-2029-1364-273-1708-2011-2088-2009-1968-755-540-1021-1498-1367-1358-1378-933-680-2041-1973-1594-2089-1422-1746-1581-1894-2086-1998-1513-2083-1726-2005-426-2074-2002-1917-1958-1943-2054-2053-2117-2028-1744-1445-2003-1959-1435-2063-146-2019-2013-1663-1955-2116-1245-1375-1522-1799-1889-1514-1352-1784-1376-2004-1595-1676-1910-1950-1962-2008-2123-1822-1529-1967-1971-1550-2128-1997-1643-1497-1530-795-2097-1533-1379-1421-1923-1815-2132-1556-1805-1488-1847-1819-1554-1555-1557-1480-1841-1833-0
;;4;119,647;5.895,01;7257;6783;0-944-862-1303-895-1074-780-635-868-1360-640-651-450-529-127-1244-628-1093-419-2079-1519-1403-2018-1613-2022-1817-2084-2026-2076-1961-2038-1730-1688-1948-1669-1821-2029-1364-273-1708-2011-2088-2009-1968-755-540-1021-1498-1367-1358-1378-933-680-2041-1973-1594-2089-1422-1746-1581-1894-2086-1998-1513-2083-1726-2005-426-2074-2002-1917-1958-1943-2054-2053-2117-2028-1744-1445-2003-1959-1435-2063-146-2019-2013-1663-1955-2116-1245-1375-1522-1799-1889-1352-1784-1376-2004-1595-1676-1910-1950-1962-2008-2123-1822-1529-1967-1971-1550-2128-1997-1643-1497-1530-795-1987-2097-1533-1379-1421-1923-1815-2132-1556-1805-1488-1847-1819-1554-1555-1557-1480-1841-1833-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;119,727;1.093,37;7150;6740;0-944-862-1303-1688-1730-2038-1961-2076-2026-2084-1613-1400-2022-1817-2018-1403-1519-2079-419-895-1074-780-635-627-1360-868-640-651-1093-628-450-529-127-1244-1691-1643-1997-2128-1550-1971-1529-1822-1967-1676-1476-2123-1950-1595-2008-1962-2004-1910-1376-1352-1784-1514-1799-1889-1522-1375-1502-1497-795-1533-1923-1795-1833-1841-1554-1847-1488-1819-1555-1557-1480-1379-1421-1456-1382-2097-1987-1530-1245-2116-1955-1663-2013-2019-146-2063-1435-1445-1959-2003-2028-1744-2117-2053-2054-1943-1958-1917-2002-2074-426-2005-1973-2041-680-933-1968-2009-2088-2011-1364-1708-273-755-540-1021-1498-1378-1367-1358-1422-2089-1746-1581-1894-2086-1726-2083-1513-1821-1669-1948-0
;;2;119,737;1.094,22;7150;6740;0-944-862-1303-1688-1730-2038-1961-2076-2026-2084-2018-1613-1400-2022-1817-1403-1519-2079-419-895-1074-780-635-627-1360-868-640-651-1093-628-450-529-127-1244-1691-1643-1997-2128-1550-1971-1967-1822-1529-1910-1676-1476-2123-1950-1595-2008-1962-2004-1376-1352-1784-1514-1799-1889-1522-1375-1502-1497-795-1533-1923-1795-1833-1841-1554-1847-1488-1819-1555-1557-1480-1379-1421-1456-1382-2097-1987-1530-1245-2116-1955-1663-2013-2019-146-2063-1435-1445-1959-2003-2028-1744-2117-2053-2054-1943-1958-1917-2002-2074-426-2005-1973-2041-680-933-1968-2009-2088-2011-1364-1708-273-755-540-1021-1498-1378-1367-1358-1422-2089-1746-1581-1894-2086-1726-2083-1513-1821-1669-1948-0
;;3;119,997;1.119,13;7164;6726;0-944-862-1303-419-1688-1730-2038-1961-2076-2026-2022-1817-1613-2018-1403-2084-1519-2079-895-1074-780-635-627-1360-868-640-651-1093-628-450-529-127-1244-1691-1643-2128-1997-1550-1971-1529-1822-1967-2008-1962-2123-1476-1910-1676-1950-1595-2004-1784-1352-1376-1889-1799-1514-1375-1522-1502-1497-795-1533-1923-1795-1833-1841-1554-1847-1488-1819-1555-1557-1480-1934-1379-1421-1456-1382-2097-1987-1530-1245-2116-1955-1663-2013-2019-2063-146-1435-1445-1959-2003-2117-1744-2028-2053-2054-1943-1958-1917-2002-2074-426-2005-2041-1594-680-933-1968-2009-2088-2011-1364-1708-273-755-540-1021-1498-1378-1367-1358-1994-1422-2089-1746-1581-1894-2086-1726-2083-1513-1821-1669-1948-0
