Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p2143.txt;70;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;2.855,35;2.855,61;17;24;9;8;18;12;
2;2.753,92;2.754,2;19;10;21;13;14;6;
3;2.800,29;2.800,31;9;5;7;15;9;6;
4;3.612,31;3.612,65;14;18;9;18;13;8;
5;2.573,98;2.574,13;15;26;7;11;13;10;
6;2.815,22;2.815,34;13;15;13;9;8;14;
7;2.565,56;2.565,68;10;22;7;4;12;16;
8;2.781,4;2.781,51;9;7;30;32;16;16;
9;2.655,57;2.655,68;8;24;9;25;8;9;
10;2.760,98;2.761,12;17;36;7;11;15;31;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;69,917;915,213;4125;4414;0-944-862-1303-895-780-1074-1669-1821-1513-1708-273-1364-2011-2088-2009-1968-755-540-1021-1498-1378-1358-1367-2086-1581-1894-1746-2089-1422-2041-1973-1726-2083-2005-250-1775-1713-1850-2031-1914-1521-426-2074-2002-1958-1917-2053-2054-1943-1744-2028-2117-1445-1435-2063-146-2013-1955-1663-2019-1959-2003-2022-1613-1817-2018-1403-2084-1519-2079-2026-2076-1961-2038-1688-1730-1948-419-640-0
;;2;69,887;1.028,43;4172;4391;0-944-862-1303-895-1074-780-651-450-529-127-640-868-635-627-419-1948-2038-1961-2076-1688-1730-2026-2084-1613-2022-1817-2018-1403-1519-2079-2116-1955-1663-2013-2019-2063-146-1435-1445-1959-2003-2054-1943-2053-2117-1744-2028-1917-1958-2002-2074-426-2005-2083-1726-2041-680-2089-1422-1746-1581-1894-2086-1998-1513-1498-1378-1358-1367-1364-273-1708-2011-2088-2009-1968-755-540-1021-2029-1821-1669-0
;;3;69,887;2.589,62;4172;4391;0-944-862-1303-895-1074-780-651-450-529-127-640-868-635-627-419-1948-2038-1961-2076-1688-1730-2026-2084-1613-2022-1817-2018-1403-1519-2079-2116-1955-1663-2013-2019-146-2063-1435-1445-1959-2003-2054-2053-1943-2117-1744-2028-1958-1917-2002-2074-426-2005-2083-1726-2041-680-2089-1422-1746-1581-1894-2086-1998-1513-1367-1358-1378-1498-1364-273-1708-2011-2088-2009-1968-755-540-1021-2029-1821-1669-0
;;4;69,977;2.826,65;4222;4387;0-944-862-1303-895-1074-780-529-127-450-640-868-1360-635-627-419-1948-2038-1961-2076-1688-1730-2026-2084-1613-2022-1817-2018-1403-1519-2079-2116-1955-1663-2013-2019-146-2063-1435-1445-1959-2003-2054-1943-2053-2117-2028-1744-1958-1917-2002-2074-426-2005-2083-1726-2086-1581-1894-1746-1422-2089-1594-2041-680-933-1968-2009-2088-2011-1708-273-1364-755-540-1021-1367-1358-1378-1498-2029-1513-1821-1669-0
;;5;69,977;1.256,76;4223;4383;0-944-862-1303-895-1074-780-635-627-1360-868-640-529-127-1093-419-1948-2038-1961-2076-1688-1730-2026-2084-1613-2022-1817-2018-1403-1519-2079-2116-1955-1663-2013-2019-146-2063-1435-1445-1959-2003-2054-2053-1943-2117-1744-2028-1958-1917-2002-2074-426-2005-1726-2083-2086-1894-1581-1746-1422-2089-2041-680-933-1968-2009-2088-2011-1708-1364-273-755-540-1021-1367-1358-1378-1498-2029-1513-1821-1669-0
;;6;69,977;2.068,54;4223;4383;0-944-862-1303-895-1074-780-635-627-1360-868-640-529-127-1093-419-1948-2038-1961-2076-1688-1730-2026-2084-1613-2022-1817-2018-1403-1519-2079-2116-1955-1663-2013-2019-146-2063-1435-1445-1959-2003-2054-1943-2053-1744-2117-2028-1958-1917-2002-2074-426-2005-1726-2083-2086-1894-1581-1746-1422-2089-2041-680-933-1968-2009-2088-2011-1364-1708-273-755-540-1021-1367-1358-1378-1498-2029-1513-1821-1669-0
;;7;69,787;492,296;4244;4374;0-944-862-1303-895-1074-780-635-627-1360-868-640-450-529-127-1093-419-1948-2038-1961-2076-1688-1730-2026-2022-1613-1817-2018-1403-2084-1519-2079-2116-1955-1663-2013-2019-146-2063-1435-1445-2003-1959-2028-1744-2053-2054-1943-1917-1958-2002-2074-426-2005-2083-1726-2086-1581-1894-1746-2089-1422-2041-680-933-1968-2009-2088-2011-1364-273-1708-540-755-1021-1367-1358-1378-1498-2029-1513-1821-1669-0
;;8;69,917;2.011,89;4246;4363;0-944-862-1303-895-1074-780-635-868-1360-640-127-529-450-1093-628-419-1948-2038-1961-2076-1688-1730-2026-2084-1613-2022-1817-2018-1403-1519-2079-2116-1955-1663-2013-2019-2063-146-1435-1445-2003-1959-2028-1744-2053-2054-1943-1917-1958-2002-2074-426-2005-2083-1726-2041-680-1422-2089-1746-1894-1581-2086-1513-1367-1358-1378-1498-1021-1364-273-1968-2009-2088-2011-1708-540-755-2029-1821-1669-0
;;9;69,767;2.826,65;4268;4358;0-944-862-1303-895-1074-780-635-868-1360-640-127-529-450-1093-628-419-1948-2038-1688-1730-2026-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-2116-1955-1663-2013-2019-146-2063-1435-1445-1959-2003-2054-1943-2053-2117-2028-1744-1958-1917-2002-2074-426-2005-2041-2089-1422-1746-1894-1581-2086-2083-1726-1998-1513-2029-755-540-1708-2011-2088-2009-1968-273-1364-1021-1498-1378-1358-1367-1821-1669-0
;;10;69,857;263,277;4318;4261;0-944-862-1303-895-1074-780-635-868-1360-640-651-1093-628-419-1948-2038-1961-2076-1688-1730-2026-2084-2079-1519-1403-2018-1613-1817-2022-1400-1445-1955-1663-2013-2019-146-2063-1435-1959-2003-1744-2028-2117-1943-2054-2053-1917-1958-2002-2074-426-2005-2083-1726-2086-1894-1581-1746-1422-2089-1594-2041-680-933-1994-1498-1367-1358-1378-1021-540-755-1968-2009-2088-2011-1708-273-1364-2029-1513-1998-1821-1669-0
