Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p2143.txt;65;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;2.283,45;2.283,54;5;35;12;23;4;22;
2;2.140,31;2.140,46;6;25;9;30;8;23;
3;2.121,95;2.122,08;9;3;33;1;12;2;
4;2.086,09;2.086,11;4;35;0;15;4;6;
5;2.101,48;2.101,74;6;29;2;7;6;21;
6;2.220,89;2.220,97;7;26;8;14;9;6;
7;2.205,45;2.205,66;7;12;10;11;5;13;
8;2.221,88;2.221,96;11;16;29;18;11;16;
9;2.219,2;2.219,34;3;13;2;14;4;11;
10;2.269,43;2.269,52;8;17;13;12;13;11;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;64,817;821,054;3999;4156;0-944-862-1303-895-1074-780-640-1360-868-635-627-419-2026-2076-1961-2038-1730-1688-1948-1669-1821-2029-1513-1998-2086-1894-1581-1746-1422-2089-1498-1378-1358-1367-1021-540-755-273-1708-1364-2011-2088-2009-1968-933-680-1594-2041-1973-2083-1726-2005-426-2074-2002-1958-1917-2028-1744-2117-2053-1943-2054-1445-1435-146-2063-2013-1955-1663-2019-1959-2003-2022-1613-1817-2018-1403-2084-0
;;2;64,967;1.773,9;4211;3872;0-944-862-1303-627-635-640-1360-868-1375-1522-1514-1799-1889-1950-1529-1967-1822-1997-2128-1550-1971-1476-1595-1676-1910-1962-2004-2008-2123-1784-1352-1376-780-1074-419-2079-1519-2084-1403-2018-1613-1817-2022-1400-1961-2076-1730-1688-1948-1821-2029-1513-2083-1726-1594-2041-680-933-1968-2009-2088-2011-1364-273-1708-540-755-1021-1498-1378-1367-1358-1994-2089-1422-1746-1894-1581-2086-1998-0
;;3;64,757;2.334,4;4151;4084;0-944-862-1303-627-635-868-640-651-1093-628-780-1074-419-1948-1513-2083-1726-2086-1894-1581-1746-1422-2089-1498-1378-1358-1367-1021-540-755-1708-273-2011-2088-2009-1968-1364-2029-1821-1669-2038-1688-1730-2076-1961-1400-2022-1613-1817-2018-1403-2084-1519-2079-895-529-127-2128-1997-1550-1971-1822-2008-1676-1910-1950-1962-2004-2123-1784-1352-1376-1799-1889-1522-0
;;4;64,957;2.344,89;4177;4016;0-944-862-1303-627-868-1360-640-651-1093-628-780-1074-1948-1513-1998-2083-1726-2086-1894-1581-1746-1422-2089-1994-1498-1378-1358-1367-1021-540-755-1708-273-2011-2088-2009-1968-1364-2029-1821-1669-2038-1688-1730-2076-1961-1400-2022-1613-1817-2018-1403-2084-1519-2079-419-895-127-2128-1997-1550-1971-1822-2008-1676-1910-1950-1962-2004-2123-1784-1352-1376-1799-1889-1522-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;64,897;1.866,33;4084;4049;0-944-862-1303-895-780-635-627-868-1360-640-651-450-529-127-1643-1997-2128-1550-1971-1967-1822-1529-1910-1595-1676-1962-2008-1950-2123-2004-1376-1352-1784-1799-1889-1522-628-1093-1074-419-1948-1669-1821-1513-1364-2009-2088-273-755-540-1021-1358-1378-1367-1894-1581-1746-2089-2005-426-2074-1958-2053-1817-1613-1403-2084-1961-2076-1688-0
;;2;64,757;1.698,98;4103;4023;0-944-862-1303-895-635-627-1360-868-640-651-450-529-127-2128-1997-1550-1971-1967-1529-1822-1595-1676-1910-2004-2123-1962-1950-2008-1352-1784-1376-1799-1522-1375-628-1093-780-1074-419-1948-1669-1821-1513-1364-2009-2088-273-755-540-1021-1358-1378-1367-1894-1581-1746-2089-2005-426-2074-1958-2054-2053-1817-1613-1403-2084-1961-2076-1688-0
;;3;64,957;1.500,75;4107;4022;0-944-862-1303-627-635-640-1360-868-1375-1522-1799-1889-1784-1352-1376-2008-1962-1476-1950-1910-2004-1595-1676-2123-1822-1967-1529-1971-1550-1997-2128-1643-127-529-450-1093-628-780-1074-895-419-1948-1669-1821-1513-2029-1364-2009-2088-273-755-540-1021-1367-1894-1581-1746-2089-2005-426-2074-1958-2054-2053-1817-1613-1403-2084-1961-2076-1688-0
;;4;64,967;1.574,9;4147;4000;0-944-627-862-1303-895-1074-640-1360-868-635-1375-1522-1889-1799-1352-1784-1376-1950-1676-1962-2008-2123-2004-1910-1822-1967-1529-1971-1550-2128-1997-1643-127-529-450-1093-628-780-419-1948-1669-1821-1513-1364-1968-2009-2088-273-755-540-1021-1358-1378-1367-1894-1581-1746-2089-2005-426-1958-2054-2053-1817-1613-1403-2084-1961-2076-1688-0
;;5;64,777;1.683,07;4175;3986;0-944-862-1303-627-635-1360-868-640-651-450-529-127-1643-1997-2128-1550-1971-1967-1529-1822-1476-2004-2123-1595-1950-1910-1676-1962-2008-1352-1784-1376-1799-1889-1522-628-1093-780-1074-419-1948-1669-1821-1513-1364-2009-2088-273-755-540-1021-1358-1378-1367-1894-1581-1746-2089-2005-426-2074-1958-2054-2053-1817-1613-1403-2084-1961-2076-1688-0
;;6;64,947;1.609,06;4188;3920;0-944-862-1303-627-640-1360-868-635-780-1375-1522-1514-1889-1799-1352-1784-1376-1950-1676-1962-2008-2123-2004-1910-1822-1967-1529-1971-1550-2128-1997-1691-1643-127-529-450-1093-628-1074-419-1948-1669-1821-1513-1364-1968-2009-2088-273-755-540-1021-1358-1378-1367-1894-1581-1746-2089-2005-426-1958-2054-2053-1817-1613-1403-2084-1961-2076-1688-0
;;7;64,947;1.611,03;4194;3892;0-944-862-1303-627-640-1360-868-635-780-1375-1522-1799-1889-1784-1376-1352-1950-2004-1676-1962-2008-2123-1595-1910-1822-1967-1529-1971-1550-2128-1997-1691-1643-127-529-450-1093-628-1074-419-1948-1821-1513-1021-540-755-273-2088-2009-1968-1364-1708-1358-1378-1367-1894-1581-1746-2089-2005-426-1958-2054-2053-1817-1613-1403-2084-1961-2076-1688-0
;;8;64,907;1.612,42;4194;3892;0-944-862-1303-627-635-640-1360-868-780-1375-1522-1799-1889-1784-1376-1352-1950-2004-1676-1962-2008-2123-1595-1910-1822-1967-1529-1971-1550-2128-1997-1691-1643-127-529-450-1093-628-1074-419-1948-1821-1513-1021-540-755-273-2088-2009-1968-1364-1708-1358-1378-1367-1894-1581-1746-2089-2005-426-1958-2054-2053-1817-1613-1403-2084-1961-2076-1688-0
