Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p2143.txt;130;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;6.265,58;6.265,81;6;45;5;2;5;8;
2;6.205,39;6.206,02;7;12;18;2;3;13;
3;6.306,1;6.306,46;3;24;12;0;7;24;
4;6.190,54;6.190,82;5;50;4;6;4;4;
5;6.434,84;6.435,07;7;60;18;2;6;61;
6;5.813,82;5.813,83;3;16;0;1;3;17;
7;5.815,53;5.815,87;7;1400;19;2;12;1398;
8;5.800,39;5.800,44;7;36;6;9;7;31;
9;5.738,92;5.739,54;9;24;1;0;7;24;
10;5.878,67;5.878,81;5;70;0;6;5;67;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;129,787;4.171,08;7517;7206;0-944-862-1303-895-1074-780-635-627-868-1360-640-651-450-529-127-1244-628-1093-390-419-2079-1519-1403-2018-1613-1817-2022-2084-2026-2076-1961-2038-1688-1730-1948-1669-1821-2029-1364-273-1708-2011-2088-2009-1968-755-540-1021-1498-1367-1358-1378-2089-1422-1746-1581-1894-2086-1998-1513-2083-1726-1594-2041-2005-250-1775-1713-1850-2031-1914-1521-426-2074-2002-1958-1917-2053-2054-1943-1744-2028-2117-1445-2003-1959-1435-2063-146-2019-1663-2013-1955-2116-1245-1977-1375-1522-1799-1889-1514-1376-1352-1784-2123-2008-2004-1962-1910-1676-1595-1476-1950-1967-1529-1822-1971-1550-1997-2128-1643-1691-1497-1533-1795-1833-1841-1554-1847-1488-1819-1555-527-1480-1557-1421-1379-1934-1923-1987-2097-795-1530-1502-0
;;2;129,887;1.589,16;7849;6844;0-944-862-895-1074-780-635-627-868-1360-640-651-1093-450-529-127-2128-1997-1550-1971-1967-1529-1822-2123-1950-1476-1595-1676-1910-1962-2004-2008-1784-1352-1376-1514-1889-1799-1522-1375-1502-1497-1530-795-1382-1456-1921-1963-1940-1829-1665-1834-1721-984-60-41-545-869-724-2087-1567-1989-1556-1805-1450-2132-1815-1488-1847-1819-1554-1555-1557-1480-1841-1833-1669-1821-2029-1498-1378-1367-1358-1021-540-755-1708-273-1364-2088-2009-1968-933-680-2041-1594-2089-1422-1746-1894-1581-2086-1998-1513-1726-2083-2005-426-2074-2002-1958-1917-1943-2054-2053-2117-2028-1744-1445-1435-146-2063-1663-1955-2013-2019-1959-2003-2038-1948-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-1303-0
;;3;129,997;6.265,91;7507;7277;0-944-862-1303-895-635-627-1360-868-640-651-450-529-127-628-1093-780-1074-390-419-2079-1519-2084-1403-2018-1613-1817-2022-1400-1961-2076-1730-1688-2038-1948-1669-1821-2029-1513-1998-1726-2083-2086-1894-1581-1746-1422-2089-1994-1498-1378-1358-1367-1021-540-755-273-1708-1364-2011-2088-2009-1968-933-680-2041-1973-2005-250-1713-1775-1850-2031-1914-1521-426-2074-2002-1917-1958-2053-2054-1943-1744-2003-1959-1435-2063-146-2019-1663-2013-1955-2116-1245-1977-1522-1799-1784-1352-1376-2004-1676-1910-1950-1962-2008-2123-1822-1529-1967-1971-1550-2128-1997-1643-1497-1533-1795-1833-1841-1488-1450-1805-1556-2132-1815-1847-1819-1555-527-1480-1557-1421-1379-1934-1923-2097-1987-795-1530-0
;;4;129,547;6.375,45;7707;7111;0-944-862-1303-895-390-1074-780-635-868-1360-640-651-1093-628-450-529-127-1113-1244-1691-1643-2128-1997-1550-1971-1822-1529-1967-1950-1476-1595-1676-1910-1962-2004-2008-2123-1784-1352-1376-1889-1799-1514-1522-1375-1502-1497-1530-795-1987-2097-1533-1833-1841-1555-1847-1488-1819-1554-1557-1480-1379-1923-1421-1921-1456-1382-1669-1821-2029-1498-1378-1367-1358-1021-540-755-1364-273-1708-2011-2088-2009-1968-933-680-2041-1594-1422-2089-1746-1894-1581-2086-1998-1513-2083-1726-2005-250-1775-1713-2031-1914-1521-426-2074-2002-1958-1917-2117-2028-1744-1943-2053-2054-1445-2003-1959-1435-2063-146-2019-2013-1663-1955-2116-2079-1519-2084-1403-2018-1817-1613-2022-1400-2026-1730-1688-2076-1961-2038-1948-419-627-0
;;5;129,987;6.410,01;7704;7188;0-944-862-1303-895-390-1074-780-635-868-1360-640-651-1093-628-450-529-127-1244-1643-1691-2128-1997-1550-1971-1822-1529-1967-1950-1476-1595-1676-1910-1962-2004-2008-2123-1784-1352-1376-1375-1522-1514-1799-1889-1502-1497-795-1987-2097-1923-1934-1379-1557-1554-1819-1488-1847-1555-1841-1833-1480-1421-1921-1456-1382-1533-1530-1245-1669-1821-2029-1513-1998-2086-1581-1894-1746-2089-1422-1498-1358-1367-1378-1021-540-755-1364-273-1708-2011-2088-2009-1968-933-680-2041-1973-2083-1726-2005-250-1775-1713-1850-2031-1914-1521-426-2074-2002-1917-1958-1744-2028-2117-2053-1943-2054-1445-2003-1959-1435-2063-146-2019-2013-1663-1955-2116-2079-1519-2084-1403-2018-1817-1613-2022-1400-2026-1730-1688-2076-1961-2038-1948-419-627-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;129,987;2.743,98;7679;7045;0-944-862-1303-627-635-640-1360-868-1074-390-895-780-628-1093-651-450-529-127-1113-1244-1691-1643-1997-2128-1550-1971-1967-1529-1822-2008-2123-1595-1676-1950-2004-1910-1476-1962-1784-1376-1352-1889-1799-1514-1522-1375-1502-1497-795-2097-1987-1533-1923-1795-1833-1841-1819-1488-1847-1554-527-1555-1557-1480-1934-1379-1421-1456-1382-1530-1245-2026-2076-1961-2038-1688-1730-2079-1519-2084-1403-2018-1613-1817-2022-1400-1445-1435-2063-146-2019-2013-1955-1663-1959-2003-2054-2053-1943-1744-2117-2028-1958-1917-2002-2074-426-1914-1521-2031-1850-1713-1775-2005-2041-680-933-1594-2083-1726-1998-2086-1581-1894-1746-1422-2089-1994-1498-1358-1378-1367-1021-755-540-1708-1364-1968-2009-2088-2011-273-2029-1513-1821-1669-1948-0
;;2;129,917;2.380,41;7707;6918;0-944-862-1303-419-390-895-1074-780-635-640-1360-868-627-894-1113-127-529-450-651-1093-628-1244-1643-1691-2128-1997-1550-1971-1967-1822-1529-1476-1962-1676-1950-1595-2123-1910-2008-2004-1784-1376-1352-1514-1889-1799-1522-1375-1502-1497-795-1987-2097-1533-1923-1934-1379-1557-1480-1555-1554-1819-1847-1488-1833-1841-1421-1921-1456-1382-1530-1245-1688-1730-2038-1961-2076-2026-2084-2079-1519-1403-2018-1817-1613-2022-1400-1445-2013-1955-1663-2019-146-2063-1435-1959-2003-2028-1744-2117-2053-2054-1943-1958-1917-2002-2074-426-1914-1521-2031-1850-1775-1713-2005-2083-1726-2086-1581-1894-1746-2089-1422-1594-2041-680-933-1968-2088-2011-1364-273-1708-755-540-1021-1367-1378-1358-1498-2029-1513-1821-1669-1948-0
