Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p64_t065.txt;65;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;22,9124;22,913;40;53;4;4;41;52;
2;22,974;22,9752;34;67;4;10;36;63;
3;22,8366;22,8367;41;64;4;13;42;66;
4;22,9243;22,9243;38;52;9;6;37;52;
5;22,9363;22,9364;33;65;5;3;36;61;
6;22,9284;22,9295;42;50;9;26;43;53;
7;22,9118;22,9126;36;52;1;5;37;48;
8;23,0609;23,0626;38;45;5;0;39;45;
9;23,0124;23,0134;40;54;6;3;42;54;
10;22,8992;22,9006;39;57;10;6;39;57;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;64,5685;17,6639;726;1326;0-1-3-4-2-5-9-14-19-13-8-12-7-11-6-10-16-23-17-24-18-25-32-39-45-38-44-50-54-58-61-59-55-51-46-52-40-33-47-53-57-56-60-62-63
;;2;64,2254;2,05124;786;1324;0-1-3-7-11-6-10-15-22-16-23-17-12-8-2-5-9-14-19-13-18-24-32-39-45-38-44-50-54-58-61-59-55-51-46-40-33-41-47-53-57-52-56-60-62-63
;;3;64,2254;8,68326;792;1314;0-1-3-7-11-6-10-16-23-17-12-8-4-2-5-9-13-19-14-20-26-33-40-32-39-46-52-57-60-62-59-56-51-45-44-38-30-37-43-49-54-50-55-58-61-63
;;4;64,2254;14,6745;804;1308;0-1-3-6-10-15-22-16-11-7-12-8-4-2-5-9-14-19-25-18-24-17-23-30-38-44-50-54-58-55-59-56-51-45-39-32-40-33-41-47-53-52-57-60-62-63
;;5;64,2254;7,54595;810;1298;0-1-3-6-11-16-10-15-22-29-37-30-38-45-39-32-24-23-17-12-8-4-2-5-9-14-19-13-18-25-33-40-47-53-57-60-62-59-56-51-55-50-54-58-61-63
