Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p64_t045.txt;45;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;12,8928;12,8928;56;58;11;10;49;58;
2;12,8884;12,8885;51;64;16;6;57;59;
3;12,9294;12,9295;53;58;13;7;50;52;
4;12,9028;12,9028;52;58;9;8;47;51;
5;12,9432;12,9436;58;52;16;10;58;54;
6;12,9178;12,9181;56;51;3;3;56;50;
7;12,9787;12,9789;55;61;11;13;54;62;
8;13,0213;13,0221;48;47;8;9;49;50;
9;12,9702;12,9706;53;50;18;4;51;50;
10;12,8788;12,879;47;56;7;5;50;56;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,4264;1,78616;468;985;0-1-3-6-10-16-11-7-4-2-8-5-9-14-19-13-18-25-32-40-47-53-57-60-62-59-56-51-55-58-61-63
;;2;44,4264;11,4727;474;982;0-1-3-6-10-16-11-7-4-2-5-8-13-9-14-19-26-33-40-32-39-51-56-60-62-59-55-50-54-58-61-63
;;3;44,4264;2,04497;480;976;0-1-3-6-10-16-11-7-4-2-5-8-13-9-14-19-25-32-39-45-51-56-52-40-47-53-57-60-62-59-61-63
;;4;44,4264;0,250934;486;968;0-1-3-6-10-16-11-7-4-2-5-8-13-19-9-14-20-26-33-40-32-39-45-51-56-60-62-59-55-58-61-63
;;5;44,4264;5,66696;486;968;0-1-3-6-10-16-11-7-4-2-5-8-9-13-19-14-20-26-33-40-32-39-45-51-56-60-62-59-55-58-61-63
;;6;44,4264;11,8611;498;961;0-1-3-6-10-16-11-7-12-8-13-9-14-19-26-33-40-32-39-45-50-54-58-61-59-55-51-56-57-60-62-63
;;7;44,4264;3,3382;510;951;0-1-3-6-10-16-11-7-12-8-13-9-14-19-26-33-40-32-31-38-45-51-56-52-57-60-62-59-55-58-61-63
;;8;44,4264;1,78615;534;934;0-1-3-6-10-15-22-16-11-7-4-2-5-8-13-9-14-19-25-32-39-31-30-38-45-51-56-52-57-60-62-63
;;9;44,4264;2,56421;534;934;0-1-3-6-10-16-23-17-11-7-4-2-5-8-18-25-19-13-9-14-20-26-33-40-32-39-45-51-56-60-62-63
;;10;44,4264;0,250918;546;926;0-1-3-7-11-16-10-15-22-30-23-17-12-8-4-2-5-9-14-13-19-26-33-40-32-39-45-51-56-60-62-63
;;11;44,4264;1,26861;552;917;0-1-3-6-10-16-11-7-12-8-5-9-13-19-14-20-26-33-40-32-39-45-51-56-52-46-47-53-57-60-62-63
;;12;44,4264;8,74714;558;913;0-1-3-6-10-15-22-30-23-17-11-7-4-8-2-5-9-13-19-14-20-26-33-40-32-39-45-51-56-60-62-63
;;13;44,4264;0,126667;570;905;0-1-3-7-11-16-10-15-22-30-23-17-12-8-2-5-9-13-19-14-20-26-33-40-32-39-45-51-56-60-62-63
;;14;44,4264;6,18181;582;892;0-1-3-6-10-15-21-29-22-16-11-7-8-4-2-5-9-13-19-14-20-26-33-40-32-39-45-51-56-60-62-63
;;15;44,4264;3,72725;588;885;0-1-3-6-10-15-16-11-7-4-2-5-8-12-17-23-31-38-45-39-32-40-33-26-34-42-48-53-57-60-62-63
;;16;44,4264;4,76143;606;882;0-1-3-6-10-16-11-17-23-31-39-32-40-33-19-13-8-4-2-5-9-14-20-26-34-42-48-53-57-60-62-63
;;17;44,4264;6,05543;612;851;0-1-3-7-4-2-5-8-13-9-14-19-25-32-39-31-23-16-10-15-21-28-36-43-37-44-38-45-51-56-62-63
;;18;44,4264;8,35742;624;847;0-2-1-3-6-11-16-10-15-21-28-36-29-37-43-49-54-58-55-51-56-52-46-39-32-40-47-53-57-60-62-63
;;19;44,4264;9,27802;630;846;0-1-3-6-10-16-23-17-11-7-4-2-5-8-13-19-14-20-27-35-42-34-26-33-41-48-53-57-60-56-62-63
