Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p64_t040.txt;40;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;10,7417;10,7418;40;44;2;1;40;44;
2;10,7663;10,7667;42;49;3;3;42;46;
3;10,7958;10,7958;40;41;0;2;40;41;
4;10,7372;10,7375;40;54;5;4;37;50;
5;10,7822;10,7823;35;42;2;3;35;42;
6;10,8462;10,8465;36;52;10;2;42;52;
7;10,7511;10,7512;36;50;5;1;36;49;
8;10,7941;10,7947;40;52;2;2;41;51;
9;10,7865;10,7873;36;48;4;2;35;47;
10;10,7825;10,7829;41;51;8;2;43;52;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;39,598;1,3967;378;906;0-1-3-6-11-17-12-8-4-2-5-9-14-19-13-18-24-32-39-45-51-56-60-62-59-55-58-61-63
;;2;39,598;1,71336;384;904;0-1-3-6-11-7-4-2-5-8-13-9-14-19-25-32-39-45-51-56-60-62-59-55-50-54-58-61-63
;;3;39,598;2,13741;384;904;0-1-3-6-11-7-4-2-5-8-13-9-14-19-25-32-39-45-51-55-50-54-58-61-59-56-60-62-63
;;4;39,598;4,92718;384;904;0-1-3-6-11-7-4-2-5-8-13-9-14-19-25-32-39-45-50-54-58-55-51-56-60-62-59-61-63
;;5;39,598;3,41983;390;903;0-1-3-6-11-17-12-8-4-2-5-9-14-19-13-18-24-32-39-45-51-56-52-57-60-62-59-61-63
;;6;39,598;4,17143;396;902;0-1-3-6-11-17-12-8-4-2-5-9-14-19-13-18-24-32-39-45-51-55-59-56-52-57-60-62-63
;;7;39,598;1,92476;402;896;0-1-3-6-11-17-12-8-4-2-5-9-14-19-13-18-24-32-39-45-50-54-58-55-51-56-60-62-63
;;8;39,598;8,15838;408;895;0-1-3-7-12-8-4-2-5-9-13-19-25-32-39-45-38-44-50-54-58-55-51-56-52-57-60-62-63
;;9;39,598;10,6341;426;886;0-2-5-9-14-19-13-8-4-1-3-6-11-17-12-18-24-32-39-45-51-56-52-47-53-57-60-62-63
;;10;39,598;7,61778;432;881;0-1-3-7-11-17-12-8-13-9-14-19-26-33-40-32-39-45-51-55-58-61-59-56-52-57-60-62-63
;;11;39,598;8,26249;432;881;0-1-3-7-11-17-12-8-13-9-14-19-26-33-40-32-39-45-51-56-52-57-60-62-59-55-58-61-63
;;12;39,598;1,50238;450;875;0-1-3-7-11-17-12-8-4-2-5-9-13-19-14-20-26-33-40-32-39-45-51-56-52-57-60-62-63
;;13;39,598;4,92719;456;871;0-1-3-7-11-6-10-16-23-17-12-8-4-2-5-9-14-19-26-33-40-32-39-45-51-56-60-62-63
;;14;39,598;1,71336;462;861;0-1-3-7-11-16-23-17-12-8-4-2-5-9-13-19-14-20-26-33-40-32-39-45-51-56-60-62-63
;;15;39,598;9,31922;468;856;0-1-3-6-10-15-22-16-11-7-4-2-5-8-13-9-14-19-25-32-39-31-38-45-51-56-60-62-63
;;16;39,598;3,5274;474;848;0-1-3-7-4-2-5-8-13-9-14-19-25-32-24-17-11-16-10-15-22-30-38-45-51-56-60-62-63
;;17;39,598;6,21411;492;837;0-1-3-6-10-16-23-17-12-8-5-9-13-19-26-33-40-32-39-45-51-56-52-47-53-57-60-62-63
;;18;39,598;4,82042;510;817;0-1-3-6-11-7-4-2-5-8-13-9-14-19-25-32-39-46-40-33-26-34-41-48-53-57-60-62-63
;;19;39,598;0,752595;516;799;0-1-3-7-4-2-5-8-12-17-23-16-10-15-21-28-36-43-37-44-38-45-51-56-52-57-60-62-63
;;20;39,598;0,538588;540;788;0-1-3-6-11-16-10-15-22-30-23-17-12-8-4-2-5-9-14-19-26-34-42-48-53-57-60-62-63
;;21;39,598;0,324275;552;772;0-1-3-6-11-7-4-2-5-8-13-9-14-20-27-35-42-34-26-19-25-32-40-47-53-57-60-62-63
;;22;39,598;10,1983;558;765;0-1-3-6-10-15-22-16-11-7-12-8-4-2-5-9-14-19-26-34-27-35-42-48-53-57-60-62-63
;;23;39,598;7,61777;564;749;0-1-3-7-11-16-10-15-21-28-36-29-37-43-49-54-58-55-51-45-39-32-40-46-52-56-60-62-63
;;24;39,598;1,71335;582;748;0-2-4-1-3-6-10-15-21-28-36-43-37-44-38-31-23-16-11-17-24-32-40-47-53-57-60-62-63
;;25;39,598;1,81916;588;732;0-1-3-7-12-8-13-19-14-20-27-35-42-34-26-33-41-48-53-47-40-46-51-56-52-57-60-62-63
;;26;39,598;7,83289;606;726;0-1-3-7-11-16-10-15-21-28-36-43-37-30-38-44-49-54-50-45-39-32-40-47-53-57-60-62-63
;;27;39,598;2,88457;612;722;0-1-3-6-10-15-21-29-37-30-23-16-11-7-4-8-13-19-26-33-41-34-42-48-53-57-60-62-63
;;28;39,598;1,81917;618;711;0-1-3-7-11-16-23-17-24-32-39-46-40-33-26-19-14-20-27-35-42-34-41-47-53-57-60-62-63
;;29;39,598;2,99165;624;708;0-1-3-7-11-16-23-17-24-32-40-33-26-19-13-9-14-20-27-35-42-34-41-48-53-57-60-62-63
;;30;39,598;5,89243;630;703;0-1-3-6-10-15-21-28-36-43-37-44-38-30-22-16-11-17-23-31-39-32-40-47-53-57-60-62-63
;;31;39,598;8,5797;630;703;0-1-3-6-11-16-10-15-21-28-36-29-37-43-49-54-50-45-39-32-40-33-41-47-53-57-60-62-63
;;32;39,598;3,31138;648;692;0-1-3-6-11-16-10-15-21-28-36-29-37-43-49-44-38-45-39-32-40-33-41-48-53-57-60-62-63
;;33;39,598;1,81917;660;681;0-1-3-6-11-16-10-15-21-28-36-43-37-29-22-30-38-45-39-32-40-33-41-48-53-57-60-62-63
;;34;39,598;2,35163;666;677;0-1-3-7-11-16-10-15-21-28-36-29-37-30-38-45-39-32-40-33-41-34-42-48-53-57-60-62-63
;;35;39,598;4,82041;672;664;0-1-3-6-10-15-21-28-36-29-37-43-49-44-38-45-39-32-40-33-26-34-41-48-53-57-60-62-63
;;36;39,598;2,45745;678;663;0-1-3-6-11-16-10-15-21-28-36-29-37-30-38-31-39-32-40-33-26-34-42-48-53-57-60-62-63
;;37;39,598;6,10555;684;651;0-1-3-6-10-15-21-28-36-29-37-43-49-44-38-31-39-32-40-33-26-34-42-48-53-57-60-62-63
;;38;39,598;6,42955;690;641;0-1-3-6-10-15-22-29-36-43-37-44-38-31-39-32-40-33-26-34-27-35-42-48-53-57-60-62-63
;;39;39,598;10,8265;486;840;0-1-3-6-11-16-23-17-12-8-5-9-13-19-26-33-40-32-39-45-51-56-52-47-53-57-60-62-63
;;40;39,598;10,9544;642;698;0-1-3-7-11-16-10-15-21-28-36-29-37-43-49-44-38-45-39-32-40-33-41-48-53-57-60-62-63

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;39,598;4,62543;372;908;0-2-5-9-14-19-13-8-4-1-3-6-11-7-12-17-24-32-39-45-51-55-58-61-59-56-60-62-63
;;2;39,598;7,57705;384;903;0-2-5-9-13-8-4-1-3-6-11-7-12-17-24-32-39-45-50-54-58-55-51-56-52-57-60-62-63
;;3;39,598;4,66681;396;898;0-2-5-9-14-19-13-8-4-1-3-6-11-7-12-17-24-32-39-45-50-54-58-55-51-56-60-62-63
;;4;39,598;4,48218;402;896;0-2-5-9-14-19-13-8-4-1-3-6-11-7-12-17-24-32-39-45-50-55-51-56-52-57-60-62-63
;;5;39,598;4,40697;408;891;0-2-5-9-14-19-13-8-4-1-3-6-11-7-12-17-23-30-38-45-51-55-59-56-52-57-60-62-63
;;6;39,598;7,58493;414;889;0-2-5-9-14-19-13-8-4-1-3-6-11-7-12-17-24-32-40-46-39-45-51-56-52-57-60-62-63
;;7;39,598;3,77162;426;888;0-1-3-6-10-16-11-7-4-2-5-9-14-19-13-8-12-18-24-32-40-46-51-56-52-57-60-62-63
;;8;39,598;3,77081;432;884;0-1-3-6-10-16-11-7-4-2-5-9-14-19-13-8-12-18-25-32-40-46-51-56-52-57-60-62-63
;;9;39,598;3,42553;438;876;0-2-5-9-14-19-25-18-13-8-4-1-3-6-11-17-24-32-39-31-38-45-51-56-52-57-60-62-63
;;10;39,598;0,397639;450;872;0-1-3-7-11-6-10-16-23-17-12-8-4-2-5-9-13-19-26-33-40-32-39-45-51-56-60-62-63
;;11;39,598;0,397223;456;871;0-1-3-7-11-6-10-16-23-17-12-8-4-2-5-9-14-19-26-33-40-32-39-45-51-56-60-62-63
;;12;39,598;2,31685;468;868;0-2-4-1-3-7-12-8-13-9-14-19-26-33-40-32-39-31-38-45-51-56-52-47-53-57-60-62-63
;;13;39,598;8,04284;474;858;0-1-3-6-10-16-23-17-11-7-4-2-5-8-13-19-14-20-26-33-40-32-39-45-51-56-60-62-63
;;14;39,598;9,35993;480;850;0-1-3-6-10-16-11-7-12-8-4-2-5-9-14-19-26-34-41-33-40-32-39-45-51-56-60-62-63
;;15;39,598;2,31596;492;847;0-1-3-7-11-17-12-8-13-9-14-19-26-33-40-32-39-31-38-45-51-56-52-47-53-57-60-62-63
;;16;39,598;2,31547;498;841;0-1-3-6-11-17-12-8-13-9-14-19-26-33-40-32-39-31-38-45-51-56-52-47-53-57-60-62-63
;;17;39,598;0,028103;504;834;0-2-4-1-3-7-11-6-10-15-22-16-23-17-12-8-13-9-14-19-26-33-40-47-53-57-60-62-63
;;18;39,598;2,47817;510;829;0-1-3-6-10-16-23-17-12-8-13-19-26-33-40-32-39-31-38-45-51-56-52-47-53-57-60-62-63
;;19;39,598;2,35963;516;825;0-1-3-7-4-8-13-9-14-19-26-34-41-33-40-32-39-31-38-45-51-56-52-47-53-57-60-62-63
;;20;39,598;2,36004;522;816;0-1-3-7-12-8-13-9-14-19-26-34-41-33-40-32-39-31-38-45-51-56-52-47-53-57-60-62-63
;;21;39,598;7,75324;528;810;0-1-3-6-10-15-22-16-23-17-12-8-13-19-14-20-26-33-40-32-39-45-51-56-52-57-60-62-63
;;22;39,598;7,91341;534;802;0-1-3-7-11-16-10-15-22-30-23-17-12-8-13-19-14-20-26-33-40-32-39-45-51-56-60-62-63
;;23;39,598;7,913;540;796;0-1-3-6-11-16-10-15-22-30-23-17-12-8-13-19-14-20-26-33-40-32-39-45-51-56-60-62-63
;;24;39,598;7,81404;546;792;0-1-3-7-11-16-10-15-22-30-23-17-12-8-13-19-14-20-26-33-40-32-39-46-52-57-60-62-63
;;25;39,598;7,81444;552;786;0-1-3-6-11-16-10-15-22-30-23-17-12-8-13-19-14-20-26-33-40-32-39-46-52-57-60-62-63
;;26;39,598;0,831619;570;773;0-1-3-7-11-16-10-15-22-30-23-17-12-8-13-9-14-19-26-34-41-33-40-47-53-57-60-62-63
;;27;39,598;0,832023;576;767;0-1-3-6-11-16-10-15-22-30-23-17-12-8-13-9-14-19-26-34-41-33-40-47-53-57-60-62-63
;;28;39,598;0,69757;582;758;0-1-3-6-11-16-10-15-21-29-37-30-23-17-12-8-13-9-14-19-26-33-40-47-53-57-60-62-63
;;29;39,598;0,854914;588;750;0-1-3-7-11-16-10-15-22-30-23-17-12-8-13-19-14-20-27-34-26-33-40-47-53-57-60-62-63
;;30;39,598;1,20942;588;750;0-1-3-7-11-16-10-15-21-29-37-30-23-17-12-8-13-19-14-20-26-33-40-47-53-57-60-62-63
;;31;39,598;0,855678;594;744;0-1-3-6-11-16-10-15-22-30-23-17-12-8-13-19-14-20-27-34-26-33-40-47-53-57-60-62-63
;;32;39,598;1,21023;594;744;0-1-3-6-11-16-10-15-21-29-37-30-23-17-12-8-13-19-14-20-26-33-40-47-53-57-60-62-63
;;33;39,598;1,33938;600;737;0-1-3-7-11-16-10-15-21-29-37-30-23-17-12-8-13-19-26-34-41-33-40-47-53-57-60-62-63
;;34;39,598;1,33985;606;731;0-1-3-6-11-16-10-15-21-29-37-30-23-17-12-8-13-19-26-34-41-33-40-47-53-57-60-62-63
;;35;39,598;1,00095;612;721;0-1-3-7-11-16-10-15-21-29-37-30-23-17-12-8-13-19-14-20-26-34-42-48-53-57-60-62-63
;;36;39,598;1,00134;618;715;0-1-3-6-11-16-10-15-21-29-37-30-23-17-12-8-13-19-14-20-26-34-42-48-53-57-60-62-63
;;37;39,598;0,183294;636;706;0-1-3-7-11-16-10-15-21-29-36-43-49-44-38-45-39-32-40-33-26-34-41-48-53-57-60-62-63
;;38;39,598;0,177392;648;696;0-1-3-7-11-16-10-15-21-29-36-43-37-30-38-45-39-32-40-33-26-34-41-48-53-57-60-62-63
;;39;39,598;0,091222;654;691;0-1-3-7-11-16-10-15-21-28-36-43-49-44-38-31-39-32-40-33-26-34-42-48-53-57-60-62-63
;;40;39,598;0,090824;660;685;0-1-3-6-11-16-10-15-21-28-36-43-49-44-38-31-39-32-40-33-26-34-42-48-53-57-60-62-63
;;41;39,598;0,193156;666;674;0-1-3-7-11-16-10-15-21-28-36-29-37-30-38-31-39-32-40-33-26-34-41-48-53-57-60-62-63
;;42;39,598;0,198881;672;669;0-1-3-7-11-16-10-15-21-28-36-29-37-30-38-31-39-32-40-33-26-34-42-48-53-57-60-62-63
;;43;39,598;0,199337;678;663;0-1-3-6-11-16-10-15-21-28-36-29-37-30-38-31-39-32-40-33-26-34-42-48-53-57-60-62-63
;;44;39,598;10,9354;642;702;0-1-3-7-11-16-10-15-21-29-36-43-37-44-38-45-39-32-40-33-26-34-41-48-53-57-60-62-63

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;39,598;0,106493;378;906;0-1-3-6-11-17-12-8-4-2-5-9-14-19-13-18-24-32-39-45-51-56-60-62-59-55-58-61-63
;;2;39,598;7,52437;378;906;0-2-5-9-14-19-13-8-4-1-3-6-11-17-12-18-24-32-39-45-51-56-60-62-59-55-58-61-63
;;3;39,598;1,82454;396;904;0-1-3-6-10-16-11-7-4-2-5-8-13-9-14-19-25-32-39-45-51-56-60-62-59-55-58-61-63
;;4;39,598;3,87398;402;894;0-1-3-6-10-16-11-7-4-2-5-9-14-19-13-8-12-18-25-32-39-45-51-56-60-62-59-61-63
;;5;39,598;6,03303;402;894;0-1-3-6-11-17-12-8-4-2-5-9-13-19-26-33-40-32-39-45-51-56-60-62-59-55-58-61-63
